Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5.01,-3.24,-0.84,-55.13,197.81,-40.94
-4.75,-3.61,-0.35,-49.94,136.44,-33.06
-6.67,-3.03,-1.51,-74.19,-26.12,5.75
-11.02,-2.42,-5.43,-81.94,-21.75,34.06
-10.55,-2.82,-4.57,-85.87,5.87,63.19
-9.01,-3.6,-2.14,-85.87,5.87,63.19
-7.37,-4.17,-0.35,-91.56,35.38,75.87
-5.23,-3.95,0.56,-86.62,72.87,91.25
-4.55,-3.76,0.98,-80.5,107.06,97.69
-3.79,-3.42,1.29,-70.87,148.94,103.56
-2.4,-3.17,1.87,-70.87,148.94,103.56
-0.22,-3.13,5.43,-59.56,182.19,104.62
0.59,-2.74,6.7,-49.19,213.75,96.87
2.03,-2.13,7.67,-37.38,245.5,86.5
4.88,-0.52,9.48,-25.81,270.62,71.37
6.48,0.91,10.08,-14.0,285.81,54.25
7.25,2.0,9.78,-0.75,283.37,36.0
7.82,3.22,9.48,13.56,263.87,18.12
7.19,4.65,8.59,32.63,228.69,2.69
6.76,4.5,7.63,53.0,192.31,-11.44
6.39,4.21,6.95,70.0,161.75,-20.62
6.0,4.09,6.13,80.31,132.37,-24.62
5.52,4.02,4.68,87.81,101.87,-26.06
5.42,3.75,4.06,94.75,74.44,-26.56
5.42,3.53,3.65,100.25,49.56,-25.62
4.6,3.27,2.55,105.25,27.0,-24.56
4.51,2.79,2.02,110.81,10.38,-23.81
4.37,2.34,1.49,115.12,0.19,-23.25
3.4,1.45,3.43,118.12,-11.5,-23.25
-3.51,1.74,-2.47,114.5,-5.12,-18.5
0.76,-1.45,-1.23,114.87,6.5,6.75
6.1,-2.78,-1.03,109.44,58.5,-13.63
1.74,-1.11,-2.03,94.12,4.81,-16.0
0.68,-2.24,-4.74,96.5,-73.5,-0.88
4.29,-2.67,-2.44,94.5,-56.31,-24.06
3.79,-1.8,-0.24,84.81,-50.5,-31.31
0.59,-1.36,-0.52,89.06,-101.5,-28.62
-3.85,-2.44,-2.05,96.44,-132.31,-26.62
-2.66,-2.32,-2.26,90.19,-116.31,-20.06
-0.01,-1.64,-1.72,75.62,-91.94,-8.38
0.95,-0.1,-2.75,64.5,-99.56,-4.44
-0.71,-0.11,-3.83,62.25,-136.44,-7.81
-1.63,-0.06,-4.86,55.5,-160.69,-13.38
-1.88,0.0,-5.83,39.06,-163.19,-15.5
-2.27,1.15,-7.11,23.62,-160.81,-18.5
-2.96,1.35,-6.69,7.44,-150.19,-17.19
-3.47,0.81,-7.39,-9.56,-133.69,-11.44
-3.42,-0.09,-7.56,-24.81,-119.56,-8.81
-2.43,-1.81,-6.41,-40.94,-109.87,-5.94
-2.05,-1.82,-6.47,-60.75,-110.12,-4.0
-2.63,-1.47,-7.15,-82.19,-123.12,0.81
-3.05,-1.21,-6.93,-103.44,-134.5,8.19
-2.47,-1.12,-5.78,-122.44,-141.12,14.75
-3.15,-0.79,-4.33,-140.0,-146.5,20.31
-4.89,-0.58,-4.48,-153.69,-136.19,26.25
-4.99,-1.21,-2.86,-162.81,-100.0,36.25
-3.74,-1.53,-1.61,-168.31,-45.19,48.0
-1.89,-1.74,-0.26,-173.19,3.06,59.0
0.48,-2.13,0.6,-179.19,28.0,70.56
3.97,-1.43,1.47,-183.19,24.19,73.44
4.86,-0.98,2.21,-176.06,-7.5,67.94
5.01,-0.94,2.48,-168.06,-51.88,64.19
3.88,-1.06,2.45,-157.94,-91.0,58.75
3.17,-2.32,2.53,-146.31,-103.69,53.19
3.74,-2.56,3.06,-135.87,-99.69,50.63
3.84,-2.37,3.23,-126.44,-104.44,48.0
2.88,-1.61,2.58,-115.25,-123.56,44.19
2.21,-1.15,2.16,-103.0,-146.37,39.88
1.47,-0.85,1.92,-91.94,-166.94,36.94
0.79,-0.7,1.63,-84.0,-183.12,37.0
0.13,-0.06,0.65,-80.44,-197.37,40.38
-0.63,0.56,0.29,-79.87,-211.19,41.5
-1.4,1.2,0.07,-81.62,-222.12,44.0
-1.89,1.45,-0.07,-85.0,-226.87,52.31
-1.34,0.56,1.08,-90.69,-230.75,63.5
-0.48,0.0,2.28,-96.0,-251.31,69.12
-0.42,-0.04,2.4,-101.37,-295.56,66.5
-0.41,-1.37,2.83,-102.31,-345.06,67.87
0.51,-2.64,3.5,-97.25,-369.12,68.56
2.79,-3.61,3.57,-86.5,-367.31,53.5
5.21,-4.91,4.1,-60.19,-361.44,19.75
4.8,-6.0,0.07,-35.38,-365.69,-17.94
2.86,-5.76,-2.35,-23.44,-356.31,-43.13
1.39,-4.64,-4.11,-11.5,-297.37,-67.44
1.03,-3.33,-4.3,3.81,-181.87,-88.69
3.86,-3.82,-2.33,15.0,-44.5,-102.81
4.45,-3.29,-1.49,15.0,58.81,-110.62
3.3,-2.76,-0.88,11.63,119.62,-116.5
0.57,-1.95,-1.1,10.88,142.69,-120.75
-5.01,0.13,-2.26,14.38,147.87,-118.94
-7.42,1.36,-2.53,11.25,162.94,-107.56
-10.15,3.2,-1.94,3.31,188.06,-85.31
-10.82,7.98,-0.6,7.0,215.75,-49.75
-9.32,8.24,-0.97,21.31,265.25,-11.81
-8.15,6.7,-1.9,15.44,336.5,27.62
-6.27,5.18,-2.87,-11.13,371.19,70.94
-2.31,2.56,-0.87,-35.56,345.62,110.87
-0.71,1.68,1.13,-53.5,272.37,140.31
0.25,0.73,2.51,-62.81,156.75,134.25
-0.09,-0.15,1.77,-74.56,30.44,120.19
-1.83,-0.39,-0.08,-90.37,-62.44,117.37
