Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-30.64,3.83,10.1,69.19,-67.0,5.62
-25.0,0.9,5.84,140.94,49.63,203.25
-16.93,-3.18,1.1,150.37,113.75,265.25
-0.05,-8.57,-6.16,107.81,150.44,279.25
9.12,-9.17,-8.1,67.37,118.06,248.44
17.26,-8.28,-8.93,67.37,118.06,248.44
24.2,-6.24,-8.97,26.0,52.25,196.44
29.68,0.26,-7.5,1.69,-19.62,109.75
29.59,2.62,-6.18,-17.19,-79.12,31.56
26.73,3.01,-4.62,-21.62,-106.75,-42.06
16.24,1.49,-1.85,-13.38,-86.12,-123.12
10.48,-0.29,-0.32,-36.25,-31.69,-188.06
5.67,-0.35,1.38,-73.06,29.44,-228.81
2.67,0.47,2.41,-77.87,61.5,-256.56
-5.88,2.9,3.86,-55.25,23.69,-266.0
-14.49,2.0,4.13,-8.44,-65.06,-247.87
-22.26,0.37,5.22,37.31,-133.37,-212.56
-26.13,-0.84,9.14,62.25,-143.44,-142.62
-30.55,1.51,13.14,69.12,-133.81,-44.94
-30.91,3.17,10.26,95.75,-92.94,50.75
-27.78,2.12,7.25,140.06,-16.37,137.25
-21.57,-0.98,3.96,161.69,49.38,206.94
-7.29,-6.57,-3.49,154.62,88.12,244.12
0.09,-7.55,-6.89,132.5,102.56,251.44
8.06,-7.9,-9.38,99.62,93.81,243.19
20.53,-5.24,-11.49,61.25,61.13,203.87
24.14,-2.76,-10.98,27.0,11.94,148.87
26.27,-1.0,-9.7,-7.25,-29.56,85.44
25.85,0.58,-7.57,-40.19,-62.06,15.25
18.38,2.33,-4.42,-66.62,-72.94,-51.0
12.76,2.39,-2.64,-95.31,-45.44,-104.12
10.53,1.9,-0.09,-76.19,14.88,-174.06
6.13,2.01,3.37,-88.94,43.69,-249.81
0.48,3.08,4.05,-96.56,22.75,-252.19
-5.83,3.26,4.49,-67.5,-44.25,-255.06
-13.86,1.65,4.97,-16.25,-131.5,-227.5
-26.14,-1.69,10.84,23.44,-160.37,-177.87
-27.33,-0.45,14.5,40.19,-123.25,-106.56
-27.67,2.87,14.3,59.5,-71.25,-22.25
-26.67,4.62,11.37,108.12,-11.19,61.31
-16.49,-1.61,2.54,149.56,54.06,139.37
-9.33,-4.54,-2.12,157.81,100.25,190.37
-1.78,-5.92,-5.95,144.31,116.06,209.94
5.77,-6.49,-8.51,118.56,102.19,208.75
17.18,-4.8,-10.07,86.5,62.0,185.19
20.42,-3.06,-10.3,55.63,8.81,146.69
22.23,-1.7,-10.44,24.19,-34.44,96.81
19.83,0.68,-8.85,-9.5,-53.38,39.75
16.99,1.46,-6.88,-42.81,-42.0,-18.25
14.07,1.58,-4.43,-70.12,-3.0,-76.69
8.47,2.54,-1.56,-96.06,47.88,-120.81
4.35,3.92,4.73,-77.69,89.31,-199.62
0.39,4.24,5.6,-74.94,68.75,-242.0
-6.29,4.33,6.29,-59.94,-1.56,-218.87
-15.46,3.6,5.44,-9.56,-77.75,-193.94
-26.1,-2.36,8.76,42.88,-87.06,-142.56
-24.75,-3.15,12.72,56.06,-63.19,-57.63
-24.49,-0.44,12.86,65.25,-56.63,24.19
-24.81,2.03,10.02,105.19,-28.87,99.44
-15.12,-2.3,2.27,145.44,28.25,168.0
-7.96,-5.03,-1.69,151.12,77.5,213.94
-0.15,-6.54,-5.86,132.19,99.44,230.56
13.78,-6.41,-10.51,68.94,63.38,184.87
19.01,-5.07,-10.65,28.06,10.19,135.37
23.5,-3.13,-10.58,-13.5,-42.81,71.94
24.85,-0.32,-10.61,-13.5,-42.81,71.94
19.61,3.25,-8.28,-42.81,-75.0,10.5
16.05,2.65,-6.3,-90.31,-18.06,-98.62
9.76,2.45,-3.49,-87.62,58.63,-168.44
8.41,1.77,-1.37,-96.25,100.12,-235.69
1.36,3.51,4.23,-96.25,100.12,-235.69
-1.42,4.35,4.74,-95.75,82.0,-229.5
-7.13,4.79,4.97,-1.12,-103.12,-180.31
-20.81,-1.86,4.51,36.88,-133.69,-130.56
-23.44,-3.93,9.08,46.13,-118.44,-51.88
-23.83,-2.81,13.1,46.13,-118.44,-51.88
-24.73,0.76,12.65,56.88,-81.94,25.25
-21.26,2.31,6.06,153.56,78.12,175.37
-13.85,-2.29,2.02,152.5,126.94,217.5
-6.2,-5.02,-2.27,129.62,134.0,224.56
1.59,-6.47,-6.18,129.62,134.0,224.56
14.71,-6.38,-9.6,86.19,107.12,211.19
19.15,-4.05,-10.21,10.5,-3.44,124.62
21.83,-1.02,-11.0,-16.25,-36.69,63.69
21.24,2.76,-9.9,-30.19,-40.81,10.0
19.64,2.29,-7.36,-30.19,-40.81,10.0
14.98,3.07,-5.1,-49.19,-20.44,-87.0
10.94,2.66,-3.24,-81.87,23.81,-124.0
1.88,3.66,3.05,-100.81,84.94,-169.87
-2.23,4.67,4.79,-99.31,124.56,-211.69
-7.43,5.92,5.53,-74.69,109.75,-225.87
-13.68,4.92,4.9,-22.0,26.31,-195.5
-25.6,-3.58,3.13,42.5,-52.94,-142.31
-26.92,-5.81,8.36,72.44,-62.5,-70.56
-26.1,-3.72,11.62,58.94,-44.56,22.69
-25.46,0.82,11.4,58.0,-3.0,106.56
-14.97,1.36,3.17,97.94,74.87,170.19
-6.67,-3.15,-1.24,129.06,149.62,221.94
2.3,-6.82,-5.76,118.19,185.31,239.5
18.75,-7.91,-8.05,79.19,183.12,216.44
24.92,-5.14,-7.25,32.13,136.94,173.19
