Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
5.17,2.77,1.3,26.81,-27.37,-258.62
2.53,1.49,0.99,37.31,-46.63,-274.0
0.02,0.34,0.68,44.81,-58.0,-279.06
-4.56,-1.47,-0.34,48.44,-64.12,-275.0
-6.44,-2.54,-0.57,47.75,-66.19,-264.12
-8.01,-3.3,-0.68,45.81,-66.56,-247.75
-10.98,-3.42,-1.28,43.25,-62.19,-225.94
-12.24,-3.52,-1.81,39.81,-52.44,-197.0
-13.79,-3.46,-1.95,33.56,-36.69,-164.62
-15.22,-3.39,-1.72,26.31,-17.37,-128.75
-16.97,-3.97,-0.88,18.5,4.5,-87.94
-17.21,-4.31,-0.5,9.69,25.31,-41.06
-17.55,-4.4,-1.29,-1.0,39.63,13.75
-17.68,-3.9,-1.82,-13.69,43.25,73.5
-16.04,-2.58,-3.16,-21.81,37.31,131.37
-14.77,-2.09,-3.76,-24.31,26.87,179.81
-13.29,-1.81,-4.44,-25.75,14.38,215.37
-11.54,-1.55,-5.09,-30.31,-0.37,240.56
-6.51,-1.09,-4.09,-35.31,-12.5,258.06
-2.55,-0.3,-2.07,-34.75,-14.5,265.31
1.47,0.66,-1.18,-30.94,-0.5,258.25
10.35,1.55,1.91,-32.0,20.44,248.69
15.25,1.52,4.2,-33.44,36.5,242.19
18.37,0.69,8.12,-26.31,38.63,230.12
21.14,-1.58,11.6,-3.62,16.94,204.94
24.25,-8.99,12.39,29.31,-18.37,174.75
22.96,-10.51,7.86,55.13,-33.81,129.44
24.97,-10.11,2.76,47.75,2.31,53.19
24.61,-7.32,0.02,23.31,74.5,-36.63
19.2,0.23,-0.83,4.94,128.94,-104.0
16.19,2.67,-0.13,-4.19,136.0,-143.0
13.46,4.19,0.81,1.75,101.25,-172.87
6.3,3.48,1.78,25.75,56.13,-203.62
3.58,1.37,2.08,49.19,21.81,-225.06
1.33,-0.37,2.05,66.44,2.25,-234.75
-0.47,-1.78,1.53,75.81,-12.63,-237.94
-4.18,-2.88,-0.08,75.12,-29.44,-243.0
-6.1,-3.65,-0.94,71.75,-46.44,-242.37
-7.44,-4.29,-1.5,66.81,-55.56,-232.12
-8.88,-4.62,-1.69,62.56,-55.25,-214.62
-11.63,-5.52,-2.49,59.25,-47.31,-190.25
-12.59,-6.13,-2.43,52.38,-31.94,-157.19
-13.41,-6.44,-2.35,40.63,-11.63,-122.94
-14.22,-6.89,-2.42,24.87,5.12,-89.12
-16.68,-6.21,-2.21,6.25,13.0,-47.69
-17.68,-5.53,-2.55,-9.75,14.88,6.19
-18.08,-4.43,-3.14,-23.06,13.13,70.75
-16.48,-2.68,-4.42,-29.81,9.13,133.75
-15.15,-2.29,-4.96,-34.0,-0.62,181.75
-13.59,-2.3,-5.53,-38.13,-16.81,212.62
-11.94,-2.3,-5.71,-44.56,-36.56,234.25
-7.95,-2.22,-4.82,-53.25,-53.81,255.19
-4.95,-1.66,-3.38,-60.31,-64.69,273.44
-1.37,-0.65,-1.86,-60.31,-63.19,278.44
1.78,0.46,-0.65,-51.06,-46.88,271.31
10.89,0.44,4.48,-40.44,-23.75,257.06
13.76,0.46,7.73,-25.44,-1.69,229.0
