Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1.98,-5.23,2.31,-73.37,258.06,216.06
6.2,-6.68,4.28,-88.31,310.56,206.5
9.78,-8.04,5.87,-91.87,318.19,175.81
12.46,-8.97,6.33,-85.94,275.87,129.31
13.84,-9.99,10.12,-57.13,194.25,69.06
11.91,-10.75,10.98,-19.62,110.12,2.69
11.35,-10.78,12.03,9.38,47.25,-53.0
11.56,-4.02,10.51,25.87,-14.5,-114.06
9.22,-1.65,8.51,41.19,-73.37,-162.0
6.24,-0.44,6.37,55.5,-101.62,-197.19
2.87,0.13,4.16,58.69,-90.06,-218.62
-2.12,1.46,0.67,58.44,-56.0,-221.75
-3.43,2.08,-0.45,59.13,-19.75,-211.62
-5.16,2.3,-1.84,60.13,-0.13,-195.75
-6.49,2.44,-3.3,61.19,-11.25,-174.62
-9.4,4.05,-4.71,56.88,-34.31,-143.75
-11.25,5.0,-4.13,48.56,-47.88,-108.5
-12.48,5.1,-3.26,39.5,-54.06,-75.12
-13.48,4.49,-2.87,27.5,-67.31,-35.13
-15.7,3.4,-4.32,16.5,-87.06,18.75
-16.08,3.36,-5.34,6.56,-93.75,74.94
-15.5,3.05,-6.06,-3.5,-70.56,126.62
-11.42,1.21,-5.55,-13.5,-17.44,166.31
-8.8,0.03,-4.24,-29.19,56.0,195.69
-5.05,-1.03,-1.39,-53.44,119.5,216.12
-0.5,-2.25,2.08,-71.94,145.25,226.94
9.25,-6.64,6.09,-76.44,135.06,222.56
13.57,-8.93,6.59,-70.37,99.5,190.75
15.48,-10.73,6.35,-51.75,50.13,139.19
13.54,-11.76,5.13,-23.94,10.31,82.25
12.24,-12.78,5.51,-4.94,-7.81,23.62
13.6,-8.96,6.36,-0.06,-27.69,-40.19
12.14,-4.35,6.22,6.25,-60.44,-98.37
8.24,-1.77,5.36,17.37,-71.37,-127.25
4.68,0.48,2.76,23.56,-44.75,-155.62
3.02,0.6,1.85,28.12,-1.62,-165.12
1.58,0.88,0.8,35.56,32.56,-165.94
-1.07,2.23,-0.53,43.44,48.63,-163.12
-3.11,2.54,-1.19,50.81,53.31,-156.5
-5.18,2.67,-1.68,53.94,54.06,-147.31
-7.14,2.64,-2.11,53.81,50.38,-128.94
-10.89,3.69,-2.55,48.75,36.63,-100.37
-12.77,4.7,-3.14,42.44,19.69,-64.0
-13.77,5.66,-4.1,32.31,16.44,-18.69
-14.14,6.38,-5.14,17.62,19.75,18.94
-12.37,6.52,-6.12,2.0,5.12,55.56
-11.36,5.71,-6.17,-13.94,-21.69,102.87
-10.68,4.71,-5.94,-29.69,-40.75,146.37
-9.5,2.18,-4.1,-46.56,-33.88,181.56
-8.31,0.68,-2.92,-65.25,3.94,209.37
-5.83,-1.03,-1.15,-85.75,61.81,227.62
-1.09,-3.49,1.8,-105.37,117.62,235.75
13.18,-10.33,6.76,-116.37,135.5,223.44
17.74,-11.5,7.57,-109.75,82.06,182.37
17.07,-12.33,6.75,-79.06,-7.56,128.94
13.4,-12.87,6.26,-50.13,-53.19,61.44
13.04,-11.53,7.85,-29.75,-45.38,0.5
12.85,-7.8,8.83,-8.75,-37.06,-65.75
10.84,-4.62,8.52,13.44,-51.38,-119.44
8.58,-2.73,7.42,30.75,-50.0,-150.75
6.07,0.85,5.0,39.44,-22.56,-175.12
4.83,1.83,3.91,47.19,7.31,-186.5
3.37,2.19,3.14,60.5,25.75,-194.5
-1.0,1.49,1.2,75.94,29.0,-198.75
-3.5,1.08,0.0,90.19,25.75,-192.87
-5.53,0.74,-1.68,101.0,18.06,-180.5
-6.96,0.76,-3.43,103.69,5.0,-159.37
-10.21,2.58,-5.7,97.5,-15.75,-130.69
-12.16,3.79,-5.32,86.75,-37.5,-96.69
-13.73,4.64,-4.87,71.81,-47.06,-56.5
-14.4,4.88,-4.79,55.69,-40.31,-24.87
-13.91,3.22,-4.51,37.06,-28.25,6.0
-13.6,2.69,-4.96,13.56,-24.69,52.75
-13.33,2.81,-5.42,-8.19,-31.37,102.62
-13.27,2.83,-5.47,-27.62,-35.06,146.37
-12.09,1.37,-4.94,-46.13,-18.5,183.62
-10.28,0.41,-3.69,-68.81,23.0,211.81
-7.19,-0.56,-1.94,-92.25,72.12,232.69
1.77,-3.44,2.72,-110.44,105.19,247.12
7.23,-4.91,5.05,-119.06,104.62,248.44
12.4,-6.25,6.83,-112.44,55.81,230.69
16.1,-7.94,6.9,-88.06,-29.69,194.87
12.73,-10.1,5.67,-53.88,-91.81,144.12
11.71,-11.9,5.84,-23.0,-81.0,95.25
12.98,-11.52,7.3,-10.94,-26.56,29.0
13.98,-9.31,8.52,3.25,-4.69,-44.94
10.67,-3.27,7.4,21.19,-18.56,-99.31
9.07,-0.83,6.47,33.56,-18.87,-138.56
8.38,1.28,5.67,38.5,1.37,-167.5
5.11,2.81,3.98,45.06,18.25,-185.25
2.43,2.27,2.65,57.25,17.69,-198.31
0.43,1.07,1.18,70.94,6.06,-199.0
-1.03,0.93,0.28,79.06,-5.69,-194.12
-5.38,1.58,-2.02,82.81,-29.31,-188.0
-7.74,1.92,-2.88,82.69,-63.5,-172.19
-10.85,2.47,-3.14,74.87,-94.25,-150.0
-14.2,3.53,-3.17,62.44,-114.19,-119.37
-18.87,5.24,-3.7,49.69,-107.69,-75.0
-19.33,5.5,-4.4,30.0,-73.0,-23.25
-17.95,5.75,-4.73,8.31,-42.56,28.12
-15.01,5.28,-5.18,-7.12,-39.88,83.62
