Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.81,2.98,-8.93,33.38,59.19,-29.37
4.41,3.33,-9.23,32.88,23.75,-11.0
4.23,2.47,-9.36,27.12,8.13,-8.19
3.84,2.15,-9.23,5.19,-15.0,-2.06
4.28,2.12,-9.16,5.62,0.31,1.62
4.01,1.84,-9.21,-14.19,9.56,3.62
4.0,-0.17,-9.24,-14.31,14.81,1.62
5.33,-0.74,-8.98,-3.06,136.87,12.13
6.21,-0.27,-4.86,16.81,160.62,42.19
7.24,-0.52,-2.06,36.81,114.87,144.56
8.33,-1.34,-3.16,4.5,-57.31,176.25
8.1,-3.82,-4.57,40.94,176.87,70.06
6.9,-4.36,-1.41,12.13,-55.5,3.56
6.31,-6.88,-1.49,45.13,1.19,16.62
6.47,-5.65,-0.66,34.75,0.69,3.25
5.88,-5.74,-0.25,21.0,1.06,6.0
5.86,-5.76,0.09,9.38,4.5,1.12
5.98,-5.57,-0.15,-1.06,1.31,-0.75
5.99,-5.56,-0.08,-1.87,5.19,-2.81
6.0,-5.52,-0.18,-0.31,3.44,-0.19
6.1,-5.49,-0.38,3.62,-0.44,3.5
5.73,-5.58,0.02,4.19,0.25,3.12
5.66,-5.82,-0.02,-0.56,1.06,0.19
5.91,-5.65,-0.2,0.0,-0.62,-0.75
5.94,-5.48,-0.11,-0.94,0.25,1.19
5.91,-5.59,-0.21,2.31,0.5,1.75
5.87,-5.58,-0.1,4.81,-0.88,3.81
5.71,-5.8,0.12,3.56,0.44,2.0
5.73,-5.83,0.09,0.69,1.25,0.25
5.74,-5.7,0.0,-0.31,-0.31,-0.62
5.8,-5.71,0.0,-2.12,0.06,-1.5
5.83,-5.63,-0.04,-0.75,5.37,2.87
5.82,-5.74,-0.02,-2.62,-2.19,-2.5
5.72,-5.69,-0.07,-2.62,-0.44,-1.0
5.76,-5.65,-0.05,-3.94,0.25,-0.94
5.7,-5.65,0.06,-7.19,1.62,-0.13
5.97,-5.7,-0.24,-10.5,-3.44,-0.13
7.05,-5.65,-0.1,-23.0,1.69,-22.94
9.31,-4.92,-0.58,-41.06,-67.44,-77.56
8.02,-4.11,-5.14,-82.37,-134.37,-89.94
7.84,-1.89,-5.39,-72.19,5.87,-113.62
8.83,1.9,-4.61,-29.25,96.19,-128.31
10.24,3.12,-5.2,-15.63,-54.0,-115.44
9.86,2.73,-4.67,-30.62,-34.88,-98.31
7.66,3.79,-3.45,-21.44,10.44,-74.12
6.66,5.13,-3.55,-10.25,-17.87,-55.5
4.49,4.74,-3.65,-6.62,-42.19,-35.81
2.47,5.18,-3.58,-15.19,-22.37,12.31
3.24,4.68,-3.59,9.5,26.81,68.12
6.84,4.02,-4.52,17.25,51.5,112.69
9.26,2.48,-4.38,9.63,45.06,112.37
10.52,1.09,-4.58,7.69,21.5,96.56
10.89,0.47,-4.52,-1.56,26.44,67.31
12.72,0.34,-4.44,-11.13,13.38,25.19
13.16,0.9,-4.35,-2.75,-12.88,-52.25
10.0,1.37,-4.09,-16.25,-28.44,-90.44
7.67,2.45,-3.72,-12.44,-37.19,-96.06
6.29,4.15,-3.46,-10.44,-26.44,-69.06
5.81,4.53,-3.77,-2.5,-14.44,-43.75
5.18,4.49,-3.99,5.87,-11.75,-22.75
3.68,4.63,-3.96,8.38,10.38,20.25
6.24,3.8,-4.31,16.0,31.12,78.62
8.65,2.48,-4.37,13.25,33.94,87.25
9.55,1.51,-3.89,8.13,37.94,80.12
10.78,0.92,-3.65,-1.31,39.25,63.19
10.64,0.59,-2.91,-0.94,11.81,27.37
11.73,0.68,-3.71,3.25,16.06,-0.75
12.1,0.71,-3.63,-9.06,-6.62,-53.81
9.6,1.33,-2.77,-14.38,-29.62,-82.31
8.12,2.47,-2.86,-5.69,-57.88,-76.44
7.03,3.16,-3.71,-0.56,-41.19,-66.19
5.97,4.18,-4.03,-4.69,-8.13,-55.19
4.39,4.85,-4.19,-2.12,-6.81,-23.12
4.16,4.73,-3.92,1.94,16.44,47.38
7.28,3.1,-4.15,12.06,20.44,96.69
9.34,1.89,-4.04,10.81,38.94,97.06
10.38,1.05,-3.55,7.37,44.13,77.87
10.66,0.12,-3.6,8.0,30.87,51.25
11.22,-0.32,-3.15,-1.56,9.19,18.06
11.25,-0.02,-3.22,-10.88,-3.75,-27.75
10.4,0.51,-2.84,-19.12,-1.5,-60.81
9.33,1.48,-2.61,-11.44,-18.12,-80.44
8.37,2.83,-2.82,-4.62,-20.25,-85.37
7.4,4.26,-3.19,-4.81,-16.06,-74.75
6.12,4.87,-3.32,-3.94,-12.88,-49.19
4.37,5.1,-2.82,-2.75,3.81,3.06
5.06,4.4,-2.71,-0.56,21.94,62.88
7.68,3.22,-2.47,6.81,43.94,97.62
9.77,1.81,-2.68,8.94,22.69,102.44
11.01,0.82,-2.55,-1.37,24.25,79.06
11.6,0.09,-2.29,1.75,7.12,40.19
11.37,-0.04,-2.15,-0.25,0.94,3.44
11.99,0.11,-2.22,-3.81,-11.88,-54.69
10.32,1.15,-1.91,-0.06,-11.63,-92.0
9.15,2.34,-1.96,1.0,-19.62,-101.12
7.84,3.31,-2.2,4.94,-28.75,-102.31
5.47,5.0,-2.51,6.12,-21.5,-70.87
5.8,5.95,-2.9,6.56,-6.87,-18.62
7.12,5.22,-3.59,7.75,-1.5,-0.56
6.27,4.42,-3.86,10.19,-18.0,-7.44
