Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.01,2.33,2.47,-90.81,252.81,316.0
15.49,1.83,1.45,-85.81,219.12,288.37
19.46,0.25,2.09,-61.63,139.75,240.37
22.48,-7.27,4.94,-33.81,63.31,172.31
25.32,-9.96,6.43,-20.94,28.0,92.62
28.52,-9.22,7.6,-14.5,2.81,9.5
29.17,-5.52,7.6,-7.75,-42.13,-67.75
19.92,1.89,4.72,1.62,-87.56,-140.62
15.03,3.81,3.83,11.94,-108.19,-197.94
11.23,4.22,2.96,20.0,-105.87,-240.12
4.77,1.92,2.26,26.31,-96.12,-264.25
2.21,0.02,2.19,33.0,-95.69,-272.69
-1.21,-1.55,1.87,39.94,-105.19,-269.81
-3.09,-3.4,1.33,43.56,-113.87,-256.19
-10.14,-5.29,0.85,46.88,-128.12,-252.81
-12.11,-6.0,0.62,36.44,-141.25,-211.25
-14.34,-4.79,1.08,37.06,-132.75,-196.94
-17.44,-3.58,0.32,60.63,-94.06,-190.69
-16.41,-6.37,3.6,46.69,-32.25,-134.75
-14.8,-7.37,3.74,9.81,13.06,-59.31
-12.32,-6.22,3.08,-4.75,-13.5,9.13
-13.02,-3.88,2.41,15.44,-86.37,74.81
-20.91,-0.32,-2.38,37.56,-137.87,136.69
-22.09,0.16,-3.77,50.81,-111.69,183.0
-20.09,0.07,-4.13,44.38,-17.0,210.25
-10.96,0.02,-2.04,21.44,99.31,241.0
-6.64,1.23,-0.13,-2.44,196.5,279.56
-1.76,2.3,3.51,-20.87,263.75,310.75
6.34,0.99,4.57,-65.12,302.75,311.56
17.56,0.42,5.45,-84.31,304.44,282.94
22.25,-2.03,4.78,-78.62,228.94,239.12
26.43,-6.76,5.51,-50.0,98.31,162.12
25.36,-11.91,4.4,-27.87,-7.31,68.94
28.07,-10.11,4.05,-29.12,-52.0,-14.19
26.94,-2.8,5.25,-33.38,-65.94,-99.12
21.55,1.23,5.2,-27.5,-75.75,-168.12
12.04,3.82,3.19,-20.44,-68.94,-221.69
7.98,3.31,2.82,-11.5,-47.13,-256.37
4.42,2.26,2.69,1.06,-25.06,-272.31
1.45,0.77,2.75,15.13,-17.87,-275.81
-3.6,-2.01,1.72,29.0,-29.25,-267.25
-6.44,-3.16,0.99,38.81,-48.06,-251.75
-9.26,-4.35,0.13,41.13,-74.87,-231.31
-11.14,-4.43,-0.41,42.25,-94.44,-208.06
-15.81,-3.83,-1.1,53.94,-77.87,-183.5
-16.5,-4.28,0.55,54.38,-34.75,-156.31
-16.21,-5.24,1.84,30.94,9.06,-105.81
-16.18,-5.77,1.91,6.56,19.81,-31.19
-17.59,-4.26,-0.85,1.75,-0.88,47.19
-19.52,-2.9,-3.16,1.81,-14.5,119.62
-19.99,-1.72,-5.01,0.31,8.5,175.75
-15.51,-0.77,-4.53,-7.19,56.63,208.56
-12.73,-0.38,-3.16,-15.88,101.62,241.19
-9.71,0.22,-1.74,-24.06,144.0,281.81
-6.54,0.83,0.62,-39.19,196.0,311.69
5.27,-0.6,2.89,-83.12,245.69,320.44
10.32,0.39,2.22,-111.69,278.69,310.81
16.66,-0.17,2.54,-102.37,247.44,278.62
22.68,-2.61,5.09,-71.0,165.87,211.31
28.43,-9.6,9.41,-44.25,64.56,129.87
28.47,-9.15,9.8,-29.25,-19.25,53.31
28.07,-4.83,9.44,-19.44,-72.87,-23.94
24.84,-0.81,8.57,-9.5,-98.44,-94.06
15.28,3.37,6.35,2.0,-93.94,-155.19
11.69,4.3,5.16,11.31,-70.5,-205.0
8.36,3.88,4.01,20.06,-40.38,-236.0
1.83,0.38,2.98,31.19,-21.94,-254.06
-0.78,-1.47,2.44,43.88,-26.81,-260.44
-3.14,-2.64,1.82,54.94,-44.75,-255.06
-5.77,-3.36,0.98,63.13,-63.81,-240.0
-9.68,-4.61,-0.52,65.75,-82.37,-218.25
-11.55,-5.07,-0.87,58.19,-100.12,-197.19
-14.51,-4.82,-0.16,48.69,-114.06,-163.31
-16.97,-4.37,0.41,40.38,-113.87,-121.56
-19.19,-3.67,-0.24,33.19,-94.25,-74.87
-18.34,-3.42,-0.76,21.25,-83.87,-9.69
-18.05,-2.4,-1.72,13.75,-86.56,64.25
-18.36,0.11,-4.39,12.75,-86.87,128.31
-17.32,0.42,-4.93,13.31,-63.0,177.31
-15.37,0.48,-4.58,11.13,-10.38,212.19
-13.09,0.7,-3.96,2.75,61.69,245.87
-8.26,1.6,-0.36,-9.94,135.37,280.75
-3.9,0.36,1.27,-31.62,200.06,308.19
1.81,-0.3,2.25,-69.75,256.19,313.12
8.32,-0.53,3.75,-82.12,268.44,297.31
23.05,-4.78,5.69,-77.75,206.81,258.62
25.91,-6.84,7.54,-52.88,93.94,192.31
25.71,-8.99,8.42,-26.69,-1.62,123.62
24.59,-10.53,9.55,-6.94,-50.19,47.75
22.5,-7.27,8.58,-0.69,-67.44,-28.69
18.9,-3.52,7.28,-2.75,-62.06,-92.12
14.9,0.18,5.97,-2.0,-47.0,-148.12
7.25,4.16,3.57,4.44,-31.56,-193.19
3.98,3.23,3.15,15.88,-16.69,-222.87
1.2,1.27,2.83,28.44,-10.13,-234.12
-1.49,-0.51,2.5,38.94,-17.37,-228.62
-7.16,-1.88,0.52,48.31,-39.75,-212.75
-9.34,-2.02,-0.54,56.06,-70.12,-189.5
-11.46,-2.08,-1.51,51.5,-95.81,-162.12
-14.23,-1.17,-1.34,44.25,-114.69,-131.31
-18.27,0.63,-1.8,40.44,-119.75,-94.62
