Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
12.2,-1.4,-0.35,-31.37,61.69,163.5
16.28,-2.92,0.36,-33.81,79.37,140.0
16.11,-3.57,1.29,-36.38,96.62,100.56
15.18,-4.48,0.59,-37.38,82.81,58.94
16.67,-2.07,1.98,-33.81,23.12,-2.25
12.68,4.78,1.38,-36.31,-37.13,-82.06
9.86,6.09,1.13,-45.19,-70.81,-133.81
6.75,3.23,0.82,-32.88,-87.25,-167.62
1.98,-0.14,-0.31,-24.81,-109.31,-177.37
-6.49,5.3,-0.36,-49.13,-118.75,-159.94
-7.52,3.42,0.08,-54.69,-105.12,-158.12
-8.97,1.38,-0.03,-38.69,-106.44,-164.62
-11.64,1.55,-0.21,-29.31,-109.56,-152.06
-13.06,-0.02,-0.05,-19.75,-83.37,-123.06
-12.8,-1.32,0.69,-17.81,-36.31,-89.44
-12.33,-2.03,1.13,-23.5,0.19,-50.69
-10.5,-1.5,1.82,-32.38,2.69,-11.56
-9.54,-0.45,1.57,-29.62,-27.31,18.5
-10.61,-0.72,0.73,-15.63,-69.44,56.06
-10.6,-1.42,-0.23,-2.06,-89.62,100.12
-5.82,-2.42,-1.27,-1.81,-76.12,135.5
0.14,-2.81,-2.3,-10.69,-49.5,159.0
4.59,-1.89,-1.87,-21.06,-21.94,171.69
8.03,-2.11,-1.66,-16.0,17.62,165.37
16.52,-4.72,-0.73,-35.06,63.69,147.0
21.45,-5.5,0.77,-52.38,93.5,122.81
20.85,-6.26,1.03,-52.44,83.5,88.56
16.07,-7.74,-1.08,-42.75,35.75,53.94
13.25,-6.28,0.53,-37.5,-26.37,6.25
10.93,-4.02,1.04,-47.25,-68.87,-82.62
7.55,-1.06,1.5,-73.12,-77.62,-134.19
0.68,3.19,2.25,-96.06,-68.75,-146.06
-2.85,2.25,2.5,-96.69,-62.13,-150.37
-5.3,1.17,1.72,-89.37,-68.19,-145.56
-8.98,1.89,1.29,-86.06,-78.62,-137.44
-13.44,0.46,1.11,-66.44,-70.12,-120.62
-14.42,-0.34,1.05,-50.0,-45.0,-92.56
-14.64,-0.39,0.54,-47.88,-22.56,-53.56
-13.34,-0.72,0.63,-48.38,-6.44,-9.69
-11.44,-0.56,1.52,-43.13,-14.0,25.62
-12.52,-0.42,1.22,-27.31,-55.06,60.63
-13.25,-0.67,0.47,-7.94,-96.5,105.87
-12.48,-1.39,-0.01,6.25,-100.56,151.12
-2.86,-2.7,-0.3,6.56,-71.62,188.69
2.66,-2.24,0.57,-2.81,-35.94,206.25
5.04,-0.98,1.85,-3.62,-5.5,206.44
13.96,-4.35,0.25,-9.75,44.94,205.19
18.8,-3.73,1.58,-51.44,110.75,190.44
21.27,-2.82,2.48,-66.0,140.37,155.31
16.9,-3.98,0.89,-52.38,121.06,102.87
16.79,-3.04,2.35,-34.63,69.5,51.44
15.25,2.43,3.17,-37.25,10.56,-35.06
11.22,3.14,3.13,-41.13,-25.06,-113.12
5.9,2.16,2.29,-39.25,-49.88,-143.25
-2.47,7.12,-0.32,-58.25,-64.69,-138.62
-4.67,5.78,-1.03,-58.31,-63.5,-136.81
-6.32,4.49,-1.67,-43.19,-76.12,-140.25
-12.07,3.88,-2.76,-28.75,-105.5,-138.62
-12.06,1.76,-2.33,-6.06,-115.5,-120.81
-12.09,-0.22,-1.4,6.75,-96.75,-93.81
-13.23,-1.89,-1.1,10.31,-79.87,-60.63
-11.28,-1.31,-0.21,-0.37,-71.75,-5.31
-10.64,-1.44,0.01,-13.69,-61.63,33.69
-10.02,-2.38,-0.3,-14.38,-63.56,68.81
-9.89,-2.8,-0.85,-14.75,-72.69,110.5
-6.0,-3.52,-2.1,-18.62,-62.88,143.37
-1.1,-4.02,-2.2,-25.06,-34.13,167.94
2.44,-3.54,-0.77,-29.12,6.12,178.5
8.71,-6.02,-2.35,-38.94,69.31,177.19
17.16,-4.09,-0.6,-85.0,131.31,167.37
21.11,-3.74,0.8,-100.62,152.06,140.94
19.98,-3.79,1.59,-83.19,126.5,91.0
14.46,-6.92,2.07,-55.13,86.75,46.63
14.38,-5.72,3.63,-40.88,34.19,-11.0
11.64,-2.98,3.5,-47.06,-21.5,-92.31
7.86,1.39,2.72,-75.81,-53.13,-132.19
2.29,5.78,1.47,-91.5,-51.63,-145.0
-0.45,4.51,0.57,-72.62,-53.38,-159.5
-4.42,3.5,0.28,-46.5,-72.56,-169.25
-7.14,0.61,-0.56,-26.81,-94.81,-162.81
-12.52,2.73,-0.9,-26.44,-114.37,-142.69
-13.85,4.02,-0.62,-26.0,-116.31,-118.06
-13.89,0.26,0.1,1.56,-101.56,-98.25
-13.99,-3.97,-0.02,22.62,-88.87,-63.5
-13.61,-1.31,0.03,3.25,-82.87,-8.88
-12.73,0.05,-0.19,-19.37,-78.94,31.87
-12.18,-0.57,-0.39,-16.06,-77.37,72.87
-10.83,-4.48,-1.26,-5.31,-75.5,121.19
-7.96,-3.45,-1.27,-7.69,-57.25,172.81
-3.47,-1.95,-0.17,-29.25,-9.38,204.44
1.1,-1.41,1.5,-31.62,46.06,205.25
14.83,-6.76,3.3,-28.87,96.31,202.69
17.15,-6.74,3.86,-61.75,138.19,180.06
22.7,-7.94,4.38,-79.25,142.87,157.0
14.63,-4.48,3.0,-88.81,128.31,111.19
14.45,-3.81,2.37,-72.56,94.31,65.87
14.83,2.92,3.28,-46.88,31.81,-10.63
12.13,7.65,3.5,-30.12,-20.31,-107.0
4.98,7.48,2.13,7.5,-60.94,-158.25
1.29,3.23,0.81,32.94,-95.5,-181.25
