Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.73,-1.22,-6.4,-64.94,-176.37,-71.56
5.04,-1.02,-3.83,-109.75,-133.12,-123.25
1.79,-1.17,-1.1,-156.81,-57.5,-162.0
0.04,0.8,1.83,-198.5,9.69,-183.87
-7.02,4.53,3.74,-215.25,33.94,-198.69
-11.9,3.52,6.26,-182.19,16.25,-196.44
-16.51,2.58,8.59,-118.44,-12.81,-178.25
-20.33,2.69,10.64,-71.31,-35.56,-144.31
-29.59,3.78,11.22,-30.69,-32.94,-98.56
-28.81,1.36,10.11,13.88,-4.44,-39.88
-26.14,-0.8,8.78,61.13,56.44,35.19
-23.7,-2.43,6.25,91.12,105.87,102.06
-15.16,-6.38,1.45,108.44,135.06,154.81
-9.65,-7.69,-1.1,111.06,152.0,197.0
-3.82,-8.5,-3.55,99.06,154.81,225.25
7.64,-9.05,-6.13,78.37,146.25,241.12
13.78,-7.68,-7.2,44.06,133.56,238.31
20.31,-5.29,-7.56,3.69,120.0,214.94
25.41,-1.97,-7.87,-33.56,90.12,170.06
28.46,0.58,-6.79,-52.06,42.13,107.56
27.09,1.41,-5.54,-60.88,-1.56,41.69
23.39,2.26,-4.83,-80.94,-28.94,-26.31
19.37,1.48,-3.89,-107.37,-33.88,-88.94
16.91,2.94,-4.1,-139.19,-16.25,-139.62
14.74,1.85,-4.05,-154.75,-8.69,-186.19
11.73,-0.11,-3.89,-139.56,-31.37,-220.37
5.15,-3.09,-0.37,-120.5,-73.06,-248.69
0.74,-3.1,2.39,-112.94,-112.19,-268.87
-6.02,-1.76,4.39,-119.44,-145.37,-281.25
-11.2,-0.91,4.92,-122.19,-155.5,-285.56
-19.69,-0.23,8.15,-111.12,-125.0,-274.62
-23.13,0.03,8.57,-80.5,-28.69,-203.62
-26.09,0.32,9.3,-80.5,-28.69,-203.62
-29.25,0.53,10.12,-54.06,15.06,-148.62
-29.72,-0.08,10.5,25.44,62.63,1.75
-27.67,-1.69,9.92,60.69,63.5,91.25
-24.68,-2.78,8.35,81.19,47.94,173.44
-22.04,-3.56,6.04,81.19,47.94,173.44
-13.94,-6.67,1.69,113.69,54.0,282.75
