Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
14.25,-1.11,1.56,-19.87,274.06,288.56
18.94,1.15,-0.76,-19.87,274.06,288.56
23.4,2.71,-0.72,-43.19,219.81,236.87
27.99,3.16,-0.41,-41.13,176.5,155.56
27.29,5.07,-0.06,-27.25,124.69,68.37
23.85,4.76,0.74,-9.19,61.06,-23.87
20.46,3.48,1.99,18.62,-9.5,-114.06
10.92,1.38,4.06,42.63,-79.94,-199.31
4.53,0.16,4.43,58.44,-153.06,-267.62
-2.13,-1.05,4.72,67.06,-225.56,-314.0
-10.15,-1.28,7.23,66.94,-288.19,-335.37
-22.73,0.09,9.63,56.56,-339.25,-330.75
-26.17,-0.22,9.92,43.25,-368.5,-294.0
-27.2,-1.63,10.17,35.25,-333.75,-220.31
-27.03,-2.78,9.64,43.63,-249.69,-116.62
-25.7,-2.66,3.74,69.06,-162.62,-0.75
-23.22,-2.93,1.96,103.5,-81.75,112.69
-20.17,-3.98,1.21,140.37,12.19,208.19
-16.52,-5.03,1.01,162.06,116.62,285.94
-5.86,-6.15,2.11,134.62,289.25,356.81
1.2,-6.83,2.64,134.62,289.25,356.81
9.14,-6.91,1.71,97.81,318.75,347.5
19.97,-1.69,-3.53,46.88,288.87,331.94
23.51,0.52,-4.17,7.31,225.94,292.12
27.5,0.8,-3.92,-10.56,130.12,135.5
29.33,2.07,-4.51,-10.56,130.12,135.5
25.99,4.49,-1.99,-14.06,80.75,48.13
22.62,3.09,-0.77,0.5,-30.06,-133.94
19.32,2.1,0.96,0.5,-30.06,-133.94
14.89,1.26,2.36,9.5,-118.69,-281.12
3.66,-0.33,3.58,9.5,-118.69,-281.12
-2.85,-1.34,5.8,21.12,-207.69,-348.0
-10.81,-1.64,8.91,23.69,-249.0,-344.37
-21.66,-0.79,10.51,28.31,-292.37,-303.94
-25.04,-0.78,11.14,34.06,-298.37,-235.12
-26.52,-0.75,10.9,50.13,-268.81,-144.69
-27.07,-1.43,10.59,79.62,-204.69,-36.0
-26.21,-1.57,4.1,114.06,-114.75,77.62
-24.22,-1.57,1.72,148.75,0.31,182.81
-21.09,-2.45,0.35,171.25,125.62,268.75
-17.13,-3.38,-1.03,170.94,235.94,331.31
-8.49,-5.95,0.99,148.75,325.19,363.19
-2.33,-7.32,2.54,109.25,392.62,363.25
5.49,-7.67,3.42,55.13,405.62,344.5
14.42,-6.34,1.82,3.62,349.87,317.06
28.15,-1.8,-2.1,-29.44,279.25,257.31
31.52,-0.1,-3.26,-43.25,221.25,171.62
31.17,1.22,-3.17,-44.63,156.19,79.44
25.59,3.98,0.11,-31.19,83.25,-24.94
22.18,2.75,1.52,-1.12,6.75,-121.19
18.34,1.47,2.72,24.19,-57.69,-202.69
14.08,0.77,3.61,41.25,-101.75,-268.81
5.14,0.05,3.26,55.0,-131.87,-319.06
-0.99,-0.87,4.47,69.0,-176.37,-348.44
-7.78,-2.29,5.0,67.44,-249.31,-352.0
-15.66,-2.8,5.26,50.19,-328.5,-329.12
-27.67,-0.94,4.57,29.94,-374.62,-280.62
-30.52,-0.24,4.86,15.88,-358.56,-208.81
-29.68,-0.29,4.7,17.0,-288.94,-101.87
-24.47,-1.86,0.93,22.94,-198.0,16.25
-23.15,-1.65,-1.73,36.69,-97.37,121.0
-21.64,-1.44,-3.55,57.19,28.0,210.75
-18.47,-2.48,-4.02,68.81,168.0,280.19
-10.07,-4.77,-1.32,59.81,292.44,323.0
-4.44,-5.16,0.06,31.37,385.69,334.5
0.95,-5.18,2.41,-11.88,431.31,314.37
7.3,-4.66,4.06,-58.0,407.56,274.12
23.72,-0.59,3.76,-87.19,313.87,217.25
29.7,0.77,1.68,-84.37,175.81,127.25
31.19,0.29,0.0,-66.44,49.0,46.81
29.36,2.26,-1.07,-46.19,-19.56,-46.56
24.22,2.12,0.76,-27.12,-47.94,-143.56
21.12,0.82,2.26,-15.31,-61.94,-227.19
16.81,-0.13,3.03,-11.69,-77.37,-295.94
6.29,-1.78,2.54,-8.88,-109.31,-347.62
0.43,-2.82,2.61,-0.31,-164.06,-376.81
-8.0,-3.0,6.43,11.25,-242.87,-381.75
-15.26,-3.59,10.18,0.81,-355.44,-361.06
-24.34,-1.17,9.75,-24.19,-427.75,-311.62
-26.94,0.4,10.33,-40.0,-444.75,-234.69
-26.7,-0.07,9.48,-35.44,-400.87,-129.19
-25.04,-1.25,6.67,-12.38,-310.25,-14.13
-21.29,0.02,-0.68,26.44,-185.56,89.62
-17.6,0.32,-2.3,75.94,-28.94,178.25
-12.78,-0.68,-3.31,109.25,130.94,248.44
-4.78,-2.06,-3.0,110.56,270.5,287.25
-1.83,-2.18,-0.8,79.87,371.37,290.12
0.83,-2.26,3.27,28.69,409.0,272.25
7.03,-2.48,3.99,-29.19,356.81,228.56
25.51,-0.98,-1.82,-67.87,238.56,156.87
28.15,1.17,-5.56,-88.12,112.19,85.87
25.71,2.61,-7.86,-92.06,32.25,0.25
22.75,2.78,-7.39,-87.81,-3.62,-93.94
18.74,2.07,-2.25,-84.75,-29.94,-180.94
14.88,0.85,0.15,-86.12,-57.88,-252.81
9.72,-0.37,1.53,-92.5,-93.37,-307.87
-1.91,-1.73,4.13,-94.5,-141.31,-342.69
-9.57,-2.65,9.21,-89.0,-207.31,-351.87
-16.32,-2.75,11.58,-86.37,-293.0,-331.87
-19.64,-2.1,11.44,-87.81,-348.25,-280.06
-22.98,0.19,12.09,-80.25,-339.44,-209.31
