Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.91,-0.35,1.07,43.81,-61.56,-122.06
0.6,-1.01,0.94,41.5,-73.56,-128.31
-1.62,-1.57,0.82,38.19,-86.87,-129.69
-5.9,-2.17,0.22,32.06,-97.62,-127.87
-7.95,-2.51,0.02,24.25,-104.31,-116.37
-9.59,-2.95,-0.12,21.12,-104.06,-98.81
-11.08,-3.47,0.03,17.81,-93.44,-80.75
-13.37,-4.47,-0.11,17.19,-77.31,-59.88
-13.79,-5.04,-0.35,18.0,-57.44,-38.56
-13.89,-5.43,-0.5,15.5,-35.25,-18.37
-12.98,-5.6,-0.75,11.38,-16.12,2.81
-12.12,-5.2,-0.66,5.62,-1.19,25.81
-11.03,-4.53,-0.43,-0.56,9.38,47.75
-9.9,-3.81,-0.4,-4.5,18.87,66.94
-7.14,-2.69,-0.42,-7.44,28.87,83.12
-5.61,-2.02,-0.56,-11.94,42.31,98.06
-4.0,-1.21,-0.64,-19.0,61.56,111.06
-2.33,-0.47,-0.38,-25.94,83.25,121.5
1.53,0.73,0.58,-31.94,105.31,128.87
3.6,1.35,0.92,-37.38,122.56,132.94
5.75,1.81,1.24,-40.75,129.81,134.19
10.2,2.44,1.66,-40.63,126.69,130.0
11.44,2.28,1.37,-34.25,111.12,115.69
13.91,1.96,2.03,-34.38,83.87,99.44
14.34,3.59,2.95,-27.44,48.25,60.75
14.23,2.98,2.99,-8.38,11.13,39.69
13.76,2.52,2.9,0.37,-14.06,15.06
13.14,2.25,2.93,5.31,-27.31,-16.94
12.42,2.03,2.66,10.88,-32.81,-40.13
10.33,1.93,2.18,15.56,-34.19,-63.63
9.0,1.57,1.87,21.81,-33.63,-85.25
7.45,0.96,1.53,28.81,-34.81,-103.75
5.94,0.24,1.53,32.81,-40.5,-118.62
1.92,-0.86,0.97,34.25,-48.88,-128.56
-0.34,-1.48,0.81,34.19,-63.5,-133.87
-2.53,-2.08,0.65,31.31,-80.44,-135.62
-6.94,-2.5,0.48,25.37,-96.0,-132.06
-8.99,-2.89,0.19,21.69,-104.44,-119.12
-10.73,-3.31,-0.03,20.19,-105.81,-103.69
-12.25,-3.83,0.12,18.94,-98.19,-84.5
-14.31,-4.78,-0.05,17.94,-81.87,-63.63
-14.59,-5.23,-0.24,16.81,-59.88,-42.25
-14.55,-5.43,-0.38,12.88,-33.63,-19.94
-14.2,-5.33,-0.6,7.37,-9.38,3.62
-12.55,-4.08,-0.84,1.75,7.87,28.31
-11.32,-3.3,-0.91,-2.25,18.94,51.38
-9.82,-2.68,-0.9,-4.56,26.94,71.87
-6.43,-1.91,-0.06,-6.87,37.31,89.81
-4.63,-1.34,0.13,-12.31,53.13,105.62
-2.75,-0.78,0.3,-19.94,74.19,119.25
-0.86,-0.15,0.58,-27.87,97.06,128.81
3.5,0.88,1.19,-33.13,116.19,134.19
5.86,1.22,1.46,-36.25,128.56,136.19
8.24,1.64,1.92,-38.75,136.69,133.44
10.51,2.3,2.41,-37.81,135.62,122.12
14.54,2.03,3.32,-34.0,119.94,106.69
15.67,3.77,4.27,-32.06,88.37,76.12
15.42,4.5,4.38,-12.31,46.13,38.38
15.33,3.64,3.84,8.0,7.5,20.31
14.42,2.95,3.27,16.56,-15.63,-13.06
13.55,2.75,2.86,22.56,-31.25,-41.13
12.23,2.55,2.36,29.0,-42.75,-63.38
8.85,1.84,1.56,34.69,-48.0,-85.94
7.05,1.11,1.19,39.69,-47.75,-104.62
5.2,0.28,0.94,43.19,-48.19,-118.56
3.1,-0.56,0.67,44.06,-52.63,-128.37
-1.18,-1.97,0.32,43.5,-62.63,-133.31
-3.24,-2.39,0.07,40.44,-73.56,-133.69
-5.28,-2.59,-0.04,33.19,-84.25,-129.19
-7.12,-2.74,-0.13,26.44,-92.19,-115.69
-10.89,-3.6,-0.69,24.0,-95.5,-100.06
-12.22,-4.42,-0.54,24.44,-93.37,-82.25
-13.29,-5.2,-0.52,26.25,-81.87,-63.13
-13.91,-5.81,-0.81,25.81,-63.69,-44.69
-14.12,-6.34,-1.24,20.37,-42.81,-23.94
-13.78,-6.07,-1.08,12.44,-24.62,-1.25
-13.22,-5.53,-0.9,4.25,-10.94,22.19
-11.46,-4.48,-0.82,-1.75,-1.5,44.63
-10.21,-4.09,-0.55,-6.69,5.62,64.81
-8.79,-3.78,-0.59,-11.69,14.31,84.44
-7.3,-3.29,-0.64,-18.0,26.44,101.94
-4.13,-1.94,-0.16,-26.25,44.06,117.56
-2.54,-0.95,0.21,-35.88,69.25,130.31
-0.85,0.09,0.65,-45.88,99.69,140.56
1.25,0.99,0.82,-50.69,126.12,148.37
6.28,1.9,1.41,-50.13,142.5,153.06
8.38,2.3,1.58,-48.06,145.69,152.0
11.55,1.52,2.27,-50.25,135.5,148.12
14.54,3.58,4.56,-47.0,113.06,114.5
14.95,3.18,4.6,-29.5,77.25,83.37
15.23,2.6,4.28,-17.25,43.56,65.06
15.48,2.94,4.23,-14.44,20.25,34.13
14.51,3.98,3.75,-7.94,3.12,2.62
13.45,3.9,3.29,5.06,-7.69,-25.19
12.27,3.46,2.98,19.69,-11.38,-54.81
11.09,2.9,2.56,32.38,-11.75,-79.75
8.23,1.88,1.88,41.25,-14.63,-99.0
6.66,1.26,1.71,46.81,-21.62,-112.87
4.98,0.6,1.47,49.81,-33.06,-124.12
4.98,0.6,1.47,50.38,-47.5,-133.87
