Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.02,0.0,0.2,-1.37,2.87,-0.62
0.05,0.0,0.26,-1.25,1.94,-0.75
0.08,0.04,0.29,-0.81,0.56,-0.69
0.03,0.1,0.32,-0.31,-0.5,-1.0
0.04,0.09,0.26,0.56,-1.56,-1.56
0.02,0.03,0.21,1.19,-1.56,-1.94
0.01,-0.06,0.2,1.19,-1.44,-2.37
0.0,-0.02,0.21,0.69,-1.12,-2.37
0.01,0.07,0.2,0.69,-1.12,-2.37
0.01,0.11,0.16,1.37,-0.5,-2.44
0.0,0.09,0.17,1.94,-0.44,-2.5
0.03,0.09,0.2,2.0,-0.69,-2.44
-0.04,0.04,0.21,2.19,-1.37,-2.69
-0.04,0.04,0.21,1.94,-2.25,-2.87
-0.09,0.03,0.18,1.87,-2.31,-2.62
-0.08,0.06,0.07,1.56,-1.75,-2.62
-0.06,0.02,0.13,1.37,-0.19,-2.87
-0.07,0.0,0.14,1.37,0.69,-2.94
-0.07,0.0,0.14,1.31,1.25,-2.87
-0.06,0.03,0.18,0.81,1.5,-2.75
-0.08,0.13,0.17,0.25,1.37,-2.37
-0.03,0.13,0.16,0.31,1.44,-1.87
-0.01,0.18,0.18,0.62,1.87,-1.62
-0.01,0.18,0.18,1.06,2.37,-1.44
0.04,0.14,0.21,1.37,2.75,-1.5
0.17,0.08,0.29,1.69,3.12,-1.44
0.24,0.14,0.14,2.5,2.69,-1.75
0.34,0.15,0.15,2.94,2.81,-2.94
0.46,0.01,0.31,3.75,3.31,-4.87
0.56,-0.07,0.4,4.31,4.12,-6.5
0.7,-0.15,0.52,4.5,5.12,-9.63
0.81,-0.17,0.61,6.06,5.25,-13.81
0.31,-0.25,0.69,7.69,0.69,-19.75
-0.74,-0.49,0.65,10.75,-12.94,-28.75
-2.58,-1.21,0.53,19.19,-43.63,-40.31
-5.02,-2.57,0.85,25.19,-91.87,-52.38
-10.31,-4.86,2.94,28.5,-148.87,-61.5
-13.32,-4.47,5.65,47.06,-215.94,-62.81
-15.95,-3.75,7.64,71.19,-288.31,-50.06
-17.7,-3.39,10.96,77.69,-339.94,-24.37
-20.1,-2.09,1.73,62.56,-244.12,34.31
-14.9,-0.83,-1.49,-16.44,14.44,154.5
-11.62,-0.82,-2.29,-83.25,216.31,258.31
5.01,2.4,-6.88,-83.25,216.31,258.31
10.57,2.06,-8.89,-34.69,297.69,303.75
11.99,1.07,-9.41,2.06,293.12,309.44
12.51,-0.62,-5.99,-13.5,317.87,260.19
19.53,-2.08,2.55,-15.56,290.37,161.31
26.58,-4.85,8.68,-15.56,290.37,161.31
29.53,-6.39,12.91,-18.37,58.69,-24.94
29.53,-4.95,11.73,-1.81,-94.87,-110.62
22.96,0.95,3.18,11.63,-221.19,-195.5
10.41,0.47,1.37,28.87,-249.87,-225.37
4.1,-1.94,-0.43,28.87,-249.87,-225.37
-5.52,-6.22,-1.28,39.31,-157.87,-228.87
-9.64,-6.76,-0.71,32.31,87.44,-261.12
-12.66,-6.42,0.4,32.0,123.5,-247.37
-15.27,-4.98,2.23,24.69,86.19,-217.62
-19.1,-0.86,3.16,24.69,86.19,-217.62
-21.18,0.54,1.91,17.12,8.56,-171.69
-22.64,1.08,-0.65,27.69,-104.0,-15.5
-22.96,0.74,-3.99,26.19,-85.5,62.06
-18.58,0.1,-6.73,17.56,-36.13,125.56
-14.05,-0.19,-5.61,17.56,-36.13,125.56
-9.68,-0.57,-3.88,8.25,29.44,169.75
-6.33,-0.78,-2.22,-20.0,157.0,204.12
-0.48,-0.82,0.79,-36.56,196.06,211.69
2.98,-1.12,2.46,-54.94,210.12,208.87
7.56,-1.49,3.22,-54.94,210.12,208.87
18.29,-1.35,4.33,-66.56,196.94,186.75
22.13,-0.69,5.57,-63.38,105.0,107.44
23.74,0.31,6.45,-49.69,43.44,45.56
22.92,1.57,6.92,-24.06,-4.69,-16.44
17.28,1.83,5.32,-24.06,-4.69,-16.44
15.24,0.13,4.11,1.94,-22.12,-71.81
12.39,0.56,3.18,50.56,-4.56,-165.5
8.72,-0.66,2.67,77.12,-9.75,-172.62
2.27,-3.36,2.46,88.69,-26.06,-185.44
-1.48,-4.04,1.66,88.69,-26.06,-185.44
-5.69,-4.81,0.52,96.0,-64.0,-189.56
-9.9,-5.4,0.15,92.25,-119.94,-175.19
-18.33,-4.7,-1.09,70.56,-164.19,-157.19
-21.61,-3.16,-2.24,36.19,-174.56,-140.12
-24.08,-1.42,-2.87,12.63,-147.5,-108.56
-23.43,-0.6,-5.29,10.25,-84.31,-46.06
-19.84,-0.68,-4.98,-5.06,-8.69,25.69
-15.24,-0.86,-4.29,-29.75,53.81,92.81
-10.86,-1.26,-3.56,-32.88,82.31,141.62
-4.55,-1.7,-1.73,-36.25,88.75,168.87
-1.91,-1.45,-1.08,-43.38,95.87,186.81
0.87,-1.21,-0.22,-53.0,114.94,198.75
4.41,-0.97,0.76,-69.25,148.19,203.5
13.65,-0.93,4.59,-84.06,177.5,191.19
17.75,-0.26,6.44,-85.94,181.87,159.75
20.92,0.02,7.95,-71.12,153.0,119.87
22.73,0.14,8.47,-47.0,99.62,71.25
21.7,-0.38,7.53,-21.0,42.63,9.38
18.91,0.95,6.43,-0.56,-1.44,-55.5
15.23,1.2,5.44,33.81,-25.37,-130.0
10.0,-1.58,3.58,66.69,-32.19,-161.31
