Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
20.86,1.84,13.86,-8.0,-71.0,-50.0
13.66,5.49,9.45,46.5,-92.31,-116.81
9.66,5.51,7.4,84.56,-102.44,-164.87
5.88,4.86,5.67,109.12,-98.5,-196.06
-0.67,2.36,1.72,124.06,-94.25,-215.69
-3.68,0.39,-0.19,131.25,-93.5,-224.06
-6.35,-1.28,-2.07,130.69,-100.37,-219.31
-8.87,-2.7,-3.82,118.06,-116.37,-202.94
-14.53,-2.22,-6.23,95.5,-135.75,-182.56
-17.31,-2.61,-6.76,70.94,-146.56,-154.37
-19.46,-3.88,-7.09,46.44,-144.87,-106.31
-21.08,-4.8,-7.31,9.56,-128.06,-45.44
-21.47,-4.84,-7.4,-30.12,-95.81,18.69
-19.6,-4.61,-7.11,-62.25,-54.31,83.75
-16.7,-4.13,-6.62,-85.0,-15.0,141.75
-11.08,-3.84,-4.18,-97.81,13.63,187.62
-8.83,-3.86,-2.48,-108.19,36.75,228.0
-6.19,-3.63,0.23,-120.62,78.12,259.06
-1.08,-3.37,4.25,-133.31,145.06,270.06
13.96,-2.87,14.01,-137.87,203.06,257.31
18.6,-3.15,17.55,-129.69,186.06,225.62
20.37,-3.44,18.53,-104.25,100.0,170.69
21.8,-3.92,17.25,-66.12,25.0,99.44
22.16,1.44,12.65,-24.19,-12.81,18.0
18.64,4.35,9.77,21.31,-53.75,-58.75
13.79,5.69,6.96,54.5,-96.12,-126.81
5.49,5.25,2.57,73.25,-119.62,-175.19
2.47,3.21,0.84,83.12,-136.94,-201.69
-0.66,1.55,-0.52,87.69,-158.81,-215.0
-3.24,1.27,-1.76,87.19,-185.5,-223.44
-9.22,-1.05,-3.49,91.31,-209.94,-224.19
-12.15,-2.5,-4.4,93.44,-230.94,-197.87
-15.03,-2.15,-5.0,66.06,-240.19,-162.62
-17.24,-2.61,-5.35,42.5,-225.87,-120.87
-19.19,-4.94,-6.03,13.88,-206.06,-60.5
-19.59,-4.33,-5.59,-22.69,-177.0,7.12
-19.03,-3.64,-5.61,-49.25,-128.19,70.12
-17.29,-3.68,-5.46,-65.5,-68.0,130.69
-12.42,-2.5,-3.94,-78.06,-4.06,180.44
-9.17,-3.16,-2.27,-88.31,55.13,224.5
-4.65,-3.32,0.02,-102.94,99.81,250.25
5.43,-2.33,6.02,-118.56,141.06,253.56
10.35,-1.9,9.07,-130.0,185.5,247.25
15.44,-1.94,11.8,-126.62,212.19,224.25
21.63,-2.57,15.26,-102.5,173.62,166.0
24.15,-2.89,12.15,-65.37,55.44,86.81
20.94,-0.49,9.41,-39.69,-43.19,6.12
19.35,3.46,8.11,-26.94,-90.0,-70.87
15.27,5.85,6.5,-11.38,-127.75,-138.0
4.88,5.74,2.5,9.81,-155.94,-184.12
1.31,4.44,1.2,30.12,-168.69,-209.44
-1.9,3.0,0.28,44.31,-176.62,-219.06
-8.72,0.48,-1.83,50.81,-187.75,-215.25
