Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.32,0.12,0.07,2.44,-2.44,-3.31
0.3,0.09,0.09,2.44,-2.44,-3.31
0.27,0.13,0.08,2.37,-2.94,-3.5
0.26,0.16,0.06,2.69,-2.31,-4.06
0.31,0.15,0.05,3.0,-2.0,-4.62
0.47,0.18,0.08,3.0,-2.0,-4.62
0.59,0.15,0.21,3.0,-1.87,-5.56
0.71,0.05,0.27,5.0,-0.44,-8.25
0.77,0.01,0.2,6.56,0.37,-9.94
0.91,0.06,0.25,6.75,0.31,-11.75
0.92,0.13,0.39,6.75,0.31,-11.75
0.92,0.13,0.42,7.56,-0.25,-13.25
0.92,0.11,0.41,9.69,-2.06,-16.5
0.86,0.15,0.35,10.31,-2.62,-18.25
0.9,0.1,0.35,11.13,-2.75,-20.25
0.94,0.04,0.4,11.13,-2.75,-20.25
1.08,-0.14,0.5,12.69,-1.81,-23.12
1.62,-0.82,0.81,18.12,1.37,-32.0
2.0,-1.26,1.08,22.31,1.19,-39.0
2.39,-1.62,1.33,28.44,-3.19,-48.0
2.95,-2.01,1.51,28.44,-3.19,-48.0
3.01,-2.04,1.7,35.19,-11.44,-59.06
2.68,-2.14,2.03,44.56,-39.56,-86.5
1.96,-2.38,2.25,52.25,-61.44,-100.44
-1.67,-3.89,1.78,60.0,-88.62,-114.31
-4.78,-5.25,1.64,60.0,-88.62,-114.31
-8.57,-6.43,1.69,66.62,-120.81,-126.87
-12.41,-6.88,2.4,86.87,-197.06,-124.12
-18.97,-5.03,2.67,86.87,-197.06,-124.12
-21.39,-2.73,2.04,88.44,-205.37,-96.44
-21.68,2.0,-0.87,40.31,-132.0,-48.13
-13.83,9.88,-4.26,-48.19,17.31,47.75
-6.54,11.48,-6.08,-88.81,158.0,164.44
0.63,9.14,-8.23,-49.63,218.37,243.37
3.04,5.11,-9.33,-8.19,236.69,280.81
5.85,1.15,-3.18,-11.44,270.19,293.69
7.41,-0.25,4.06,-43.31,339.69,294.19
11.93,-1.54,10.76,-61.38,380.37,244.0
22.08,-4.84,14.0,-31.06,326.37,148.75
30.09,-9.25,19.94,2.56,185.12,46.31
30.01,-6.48,13.61,11.31,-36.25,-27.69
21.2,-2.68,7.28,14.25,-245.0,-72.81
7.14,0.8,2.28,9.13,-340.37,-158.12
-4.96,-1.49,-1.4,45.5,-314.37,-209.06
-9.3,-3.88,-0.73,60.75,-195.94,-217.0
-12.94,-4.05,0.15,42.31,-54.38,-221.75
-17.54,-1.8,-1.24,37.0,24.06,-209.12
-18.82,-0.65,-1.75,34.63,26.0,-164.75
-20.04,0.27,-2.06,19.31,-15.5,-108.25
-20.89,0.28,-4.59,18.81,-52.5,-41.38
-17.93,-1.2,-8.19,25.06,-63.69,33.0
-14.21,-1.37,-7.23,11.94,-40.19,107.19
-10.13,-1.24,-6.53,-5.94,14.69,163.12
-6.98,-0.77,-4.92,-21.94,85.5,191.75
-2.46,-0.02,1.66,-38.44,147.37,199.0
1.49,-0.3,4.03,-54.0,185.81,198.87
8.07,-1.45,5.15,-61.75,205.37,193.31
21.5,-2.95,7.12,-63.75,205.81,167.56
26.11,-3.28,8.65,-65.37,156.12,122.56
25.33,-1.0,9.93,-51.38,58.63,69.25
21.61,-0.3,8.79,-25.37,-35.88,-17.87
12.55,-0.1,4.44,2.56,-87.06,-82.37
9.44,-0.83,3.34,30.25,-84.5,-140.37
6.25,-1.88,2.54,52.5,-52.69,-178.56
2.85,-3.14,2.26,67.69,-23.75,-200.75
-4.98,-4.19,0.95,75.62,-20.56,-203.25
-9.11,-4.18,-0.38,79.19,-47.88,-188.75
-12.74,-3.73,-0.9,74.06,-100.31,-162.37
-16.47,-2.68,-1.29,53.56,-149.94,-140.31
-22.68,0.17,-5.12,32.63,-167.0,-117.62
-23.6,0.56,-6.79,25.81,-144.81,-67.06
-22.31,0.35,-7.85,15.38,-83.25,6.69
-14.25,0.47,-6.54,-14.88,-1.5,85.81
-9.98,0.63,-4.84,-39.63,72.19,147.56
-6.53,0.61,-3.07,-48.81,125.94,183.0
-3.52,0.25,-1.19,-59.0,163.37,203.37
3.47,-2.27,4.96,-71.94,195.06,212.25
9.72,-3.72,6.6,-77.0,217.81,202.94
16.11,-5.52,7.24,-72.81,215.69,173.75
21.33,-5.89,9.66,-72.5,173.31,136.06
22.2,-2.05,11.2,-53.56,91.62,67.81
19.58,-1.27,8.96,-17.81,6.69,4.56
15.9,-0.25,6.26,9.81,-41.75,-55.63
12.52,0.34,4.53,34.19,-52.94,-116.44
6.07,-0.02,2.37,56.56,-42.56,-157.62
2.81,-1.1,1.56,71.75,-28.75,-179.75
-0.41,-2.35,-0.11,82.31,-25.19,-185.37
-7.12,-4.04,-3.8,84.69,-38.06,-179.75
-9.82,-4.25,-4.09,74.94,-75.5,-167.19
-12.2,-4.05,-4.11,61.31,-113.19,-155.56
-13.88,-3.34,-3.83,36.38,-126.5,-144.31
-15.47,-1.77,-3.2,8.88,-111.19,-115.69
-15.03,-1.44,-3.46,-5.94,-71.06,-67.81
-13.85,-0.63,-4.05,-19.37,-16.56,-8.88
-11.89,0.32,-4.56,-36.25,26.69,49.75
-8.34,3.72,-4.14,-66.87,39.5,88.87
-6.23,4.16,-4.07,-79.62,44.5,132.12
-3.75,3.75,-3.24,-80.94,69.25,168.69
0.84,1.79,0.91,-96.94,122.06,180.37
3.63,0.58,3.91,-105.62,181.12,174.25
