Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
4.31,-3.38,-4.08,-70.0,145.94,-106.37
5.9,-1.05,-2.99,-6.5,139.44,-36.75
6.78,-0.13,-2.87,4.44,4.12,-13.25
7.86,0.71,-3.05,-0.13,10.81,-0.5
8.69,1.04,-3.1,-3.06,26.56,-4.56
8.88,1.23,-2.76,-8.56,13.88,1.0
9.0,1.42,-2.34,-6.0,7.31,2.25
9.15,1.48,-2.41,-2.06,2.94,1.37
9.09,1.5,-2.51,-2.06,2.94,-2.37
8.97,1.47,-2.31,-2.81,2.94,0.31
9.14,1.54,-2.17,-1.37,1.62,-0.69
9.19,1.45,-2.22,0.44,-0.06,-1.12
9.06,1.44,-2.34,0.81,-0.62,-1.87
9.09,1.48,-2.44,-0.81,0.25,-0.06
9.11,1.52,-2.4,-1.31,-1.0,0.75
9.46,1.61,-2.4,-1.81,1.0,-0.75
9.21,1.64,-2.31,-0.56,-0.13,-1.06
9.21,1.62,-2.4,0.88,-0.31,0.5
9.27,1.58,-2.44,1.19,-0.62,2.25
9.35,1.51,-2.48,0.5,-0.25,2.31
9.33,1.47,-2.43,0.25,-0.13,1.94
9.4,1.35,-2.41,0.37,-0.56,1.19
9.42,1.41,-2.35,-0.13,0.19,0.56
9.34,1.42,-2.35,-1.19,1.0,-0.25
9.31,1.43,-2.35,-0.44,0.81,-0.37
9.37,1.46,-2.37,-0.69,0.31,0.13
9.41,1.45,-2.34,-0.19,0.0,0.06
9.29,1.45,-2.34,0.06,-0.69,-0.94
9.27,1.38,-2.29,0.69,-1.62,0.37
9.34,1.46,-2.36,1.31,-0.75,0.25
9.35,1.47,-2.42,0.81,-0.44,0.19
9.32,1.43,-2.43,0.13,-0.5,0.56
9.36,1.44,-2.39,-0.37,0.13,1.0
9.35,1.39,-2.41,0.25,0.06,-0.56
9.29,1.44,-2.37,-0.5,0.94,-1.0
9.32,1.41,-2.35,-0.44,1.19,-0.5
9.4,1.52,-2.35,-0.31,-0.5,-0.37
9.37,1.44,-2.35,-0.06,-0.75,-0.75
9.27,1.5,-2.32,0.31,-0.88,-1.62
9.43,1.58,-2.41,-0.44,0.62,0.44
11.87,2.18,-3.48,2.31,-16.81,-5.5
11.47,2.12,-3.48,-8.0,-22.12,-47.19
8.29,2.36,-2.9,-14.88,-25.87,-59.69
6.45,3.0,-2.71,-11.25,-13.63,-37.63
7.0,3.53,-3.04,-3.12,-2.87,-12.94
8.27,3.94,-3.7,2.62,-6.12,-1.62
7.68,3.75,-3.39,-4.12,2.69,1.81
4.55,3.24,-1.92,-15.13,64.0,36.31
10.87,2.17,-2.53,5.94,19.12,101.19
18.31,2.61,-4.41,17.56,-28.69,26.62
13.03,1.91,-4.6,-0.5,-41.31,-104.69
3.34,2.45,-2.73,-17.56,-29.44,-94.75
1.09,2.73,-0.84,-7.0,5.87,31.12
8.0,2.4,-3.1,21.75,42.5,110.56
19.47,3.72,-7.26,28.44,-24.94,33.56
13.45,2.36,-5.1,-23.94,14.06,-118.62
0.76,3.22,-1.15,-28.12,18.31,-68.06
0.05,1.35,-0.11,7.56,0.5,79.06
13.87,2.41,-4.35,32.69,7.44,132.62
19.19,2.38,-6.98,-1.19,27.56,-17.0
9.27,2.22,-3.35,-14.88,-36.19,-123.0
3.5,3.49,-1.39,-29.44,13.06,-54.44
6.09,4.29,-1.99,-4.56,8.5,14.19
9.23,4.57,-3.42,8.0,-23.5,12.69
9.49,4.62,-3.64,-0.62,5.81,1.31
8.27,4.48,-3.42,-2.56,5.12,-1.0
5.94,3.41,-2.84,-2.94,3.87,11.44
4.24,1.47,-1.29,0.0,17.87,48.06
7.9,0.82,-1.84,19.06,5.56,102.19
10.88,-0.23,-3.04,19.12,6.37,101.94
11.87,-0.24,-2.8,-2.75,32.44,75.31
11.42,-0.77,-2.38,-5.19,22.25,51.38
10.13,-1.45,-2.14,-2.44,-4.0,16.62
9.46,-1.86,-1.95,0.31,0.88,-0.25
8.68,-1.98,-1.9,3.31,-2.25,-6.37
8.49,-2.04,-1.8,2.81,0.06,-5.25
8.49,-2.05,-1.88,4.5,-1.0,-3.25
8.73,-2.08,-1.92,2.81,-0.31,-2.5
8.67,-1.97,-2.0,1.06,-1.81,-2.81
8.6,-1.93,-1.91,-1.12,-0.81,-3.25
8.72,-1.91,-1.87,-1.87,0.19,-1.25
8.66,-1.75,-1.89,-2.25,0.25,-0.75
8.78,-1.76,-1.9,-0.19,0.06,-0.88
8.79,-1.78,-1.89,-0.13,-0.69,-1.06
8.68,-1.71,-1.83,-1.0,1.25,-1.37
8.84,-1.74,-1.86,-0.25,0.62,0.13
8.75,-1.76,-1.94,0.37,-0.25,-1.44
8.64,-1.73,-1.8,-0.13,0.62,0.81
8.84,-1.75,-1.95,0.44,-0.13,1.0
8.79,-1.72,-1.99,0.37,-1.25,0.19
8.72,-1.75,-2.02,0.62,-2.0,-1.56
8.86,-1.67,-1.88,-1.25,0.13,0.88
8.75,-1.68,-1.84,-0.62,0.75,-1.19
8.7,-1.68,-1.95,-0.06,0.56,0.56
8.84,-1.76,-1.97,0.13,1.12,1.25
9.02,-1.63,-1.84,-0.25,1.5,-3.56
8.68,-1.69,-1.85,0.31,-0.19,-4.87
8.69,-1.64,-1.9,0.06,0.69,0.13
8.85,-1.62,-1.95,-0.69,-0.69,0.13
8.68,-1.62,-1.85,-0.06,-1.12,0.37
