Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-9.58,2.84,-0.73,59.19,-264.94,-196.44
-12.26,3.81,-0.96,76.0,-260.5,-168.87
-15.4,6.29,-5.08,92.75,-226.12,-169.37
-16.61,5.77,-6.52,97.19,-155.69,-173.0
-15.83,4.72,-4.86,75.81,-89.69,-142.94
-12.38,2.94,-4.59,35.88,-67.25,-61.19
-6.14,1.43,-4.18,-2.44,-76.19,17.75
-4.86,1.86,-3.2,-17.56,-131.62,45.94
-4.27,1.62,-2.24,-14.69,-225.06,56.5
-3.71,0.96,-1.06,-3.94,-306.44,81.37
-2.78,0.33,0.23,12.56,-337.25,102.87
-1.95,-2.21,0.3,26.25,-293.94,123.25
1.48,-3.98,-1.86,25.69,-170.31,170.31
3.01,-4.69,-2.44,13.5,36.0,187.56
8.26,-4.43,-4.74,-12.44,281.37,226.87
11.0,-3.17,-5.28,-41.0,522.94,249.25
13.07,-1.35,-3.58,-59.38,711.19,231.12
18.35,2.59,2.89,-56.94,754.19,188.19
14.07,-0.06,2.93,-43.94,563.31,148.12
4.01,-2.8,7.33,-78.06,251.94,95.69
1.02,-4.57,12.97,-86.81,-28.87,3.62
-3.19,-10.36,10.95,-27.75,-161.81,-46.81
1.67,-11.7,5.87,40.06,-219.69,-53.75
4.36,-7.37,4.27,42.56,-238.56,-96.56
4.38,-4.62,2.65,37.88,-201.44,-97.37
2.75,-3.33,4.07,30.31,-200.94,-55.13
2.25,-2.45,0.45,33.5,-240.87,-7.19
1.55,1.8,-0.39,3.0,-277.25,-72.19
0.06,4.5,-2.14,-7.37,-282.94,-151.62
-4.21,3.85,-2.28,23.5,-283.0,-189.0
-6.55,2.62,-1.76,35.56,-285.25,-191.19
-9.14,2.09,-0.78,34.5,-276.75,-183.37
-13.19,4.13,-0.87,26.12,-237.75,-158.75
-14.02,5.05,-0.42,14.06,-157.37,-127.69
-14.25,6.66,-0.35,-4.5,-73.81,-105.0
-12.74,7.93,0.05,-15.06,-30.87,-83.0
-5.58,4.25,1.73,-8.94,-25.81,-33.69
-1.37,1.72,2.98,-10.56,-26.12,18.87
1.26,0.34,3.27,-6.69,-38.38,46.25
1.94,-0.95,3.4,0.19,-81.94,83.87
-1.16,0.32,-0.53,17.12,-106.0,113.69
-1.03,-1.02,-3.16,30.06,-67.44,124.37
1.07,-2.6,-4.67,26.31,54.94,176.12
7.68,-2.72,-5.11,8.94,254.0,206.06
9.56,-2.6,-3.59,-18.94,484.81,214.12
11.03,-2.24,0.16,-52.56,693.31,218.12
12.89,-0.56,3.43,-74.12,800.75,181.44
9.25,3.21,6.71,-71.44,719.69,118.75
1.72,-1.69,11.8,-63.0,465.37,87.12
2.78,-6.33,15.34,-42.19,138.25,21.31
3.59,-9.1,14.23,3.25,-102.25,-67.69
-0.09,-8.6,5.47,25.94,-224.31,-125.75
-0.26,-4.19,0.42,29.5,-293.19,-114.0
-0.62,-5.31,4.82,20.44,-263.12,-49.0
-0.02,-2.9,0.32,25.81,-186.44,-38.06
2.22,3.89,0.1,30.62,-175.37,-83.0
-1.03,5.51,-2.05,11.31,-211.06,-181.0
-4.56,4.53,-2.71,33.0,-241.12,-201.19
-10.11,3.27,-2.98,54.13,-259.94,-170.12
-12.14,4.1,-3.98,56.75,-265.87,-158.0
-13.76,5.45,-3.4,56.5,-238.12,-159.19
-15.45,6.18,-2.88,50.5,-168.12,-144.62
-15.29,6.44,-2.84,35.5,-84.37,-115.19
-10.76,4.62,-2.27,16.37,-10.25,-57.63
-4.36,1.49,-0.18,-0.75,61.81,12.81
0.55,-0.64,2.25,-18.06,102.81,46.13
4.94,-2.35,2.62,-15.94,45.44,66.56
5.21,-2.01,1.83,-10.5,-87.87,119.12
-0.09,1.54,0.54,10.75,-192.81,140.19
-3.19,2.13,-1.91,38.44,-200.87,140.25
1.88,-2.09,-5.18,42.38,-90.81,199.31
5.14,-3.09,-4.34,26.56,127.19,236.94
8.1,-4.45,-2.76,-8.44,401.37,249.19
9.1,-3.0,9.87,-62.69,656.81,224.81
11.23,0.76,13.06,-94.25,798.62,169.75
11.29,4.41,9.32,-92.81,741.06,148.69
10.02,0.72,12.0,-37.56,448.69,143.94
8.76,-12.53,5.52,9.06,72.56,20.19
2.96,-12.3,4.05,-13.5,-184.12,-131.31
-0.17,-9.5,1.51,-5.56,-329.81,-148.75
0.17,-5.83,-1.1,25.81,-364.81,-91.0
1.9,0.09,0.49,19.19,-236.56,-71.62
4.95,1.1,1.35,23.06,-131.75,-91.56
5.78,3.08,1.27,11.63,-97.19,-110.56
-0.14,3.22,-1.45,5.94,-108.06,-162.06
-2.79,2.36,-0.92,24.75,-141.81,-174.0
-5.49,1.9,-0.18,39.75,-177.31,-168.94
-8.23,1.56,-0.28,47.0,-194.37,-162.81
-12.62,2.77,-1.52,48.63,-184.06,-156.0
-14.28,3.32,-2.39,50.56,-144.94,-158.75
-15.02,4.19,-2.83,44.5,-92.31,-160.69
-14.25,4.21,-3.25,36.56,-43.44,-137.31
-9.58,3.36,-2.22,24.06,-8.19,-82.81
-6.21,1.98,-0.98,16.62,13.0,-18.81
-2.42,-0.28,0.84,13.63,20.62,24.37
0.86,-2.45,2.49,18.87,1.94,51.94
2.99,-3.53,2.64,23.69,-66.25,75.69
0.18,-1.85,2.15,27.06,-149.06,112.56
-3.5,-0.71,0.69,30.87,-176.0,154.06
-1.44,-1.11,-5.17,22.62,-105.25,197.37
