Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-9.7,-1.32,-2.06,-40.88,50.31,188.87
-8.32,-1.71,-1.04,-61.13,77.56,212.06
-6.22,-1.49,-0.04,-77.56,119.87,227.06
-3.44,-1.03,1.61,-84.25,169.25,229.0
3.4,-1.47,4.94,-82.44,200.69,219.56
7.8,-1.89,5.36,-63.56,196.44,199.69
13.86,-3.74,7.5,-39.0,153.75,141.69
22.23,-5.79,11.35,-21.12,75.19,72.5
21.54,-5.85,11.51,-10.44,-2.56,26.25
18.52,-4.93,10.56,-4.5,-36.5,-14.75
15.3,-2.82,9.36,-4.5,-36.5,-14.75
10.89,1.86,7.29,12.31,-14.94,-90.25
9.77,3.44,6.61,24.94,-5.44,-125.31
8.15,4.53,5.23,36.44,-6.69,-156.75
5.92,4.48,5.32,60.31,-14.13,-180.25
2.3,3.03,1.91,60.31,-14.13,-180.25
-0.23,1.66,0.66,78.44,-36.56,-223.62
-2.37,-0.26,-0.42,78.87,-95.44,-179.87
-4.21,-1.81,-1.55,71.37,-119.25,-161.87
-7.84,-1.63,-2.89,63.06,-137.94,-142.44
-9.74,-0.82,-3.21,63.06,-137.94,-142.44
-11.55,-0.46,-3.39,48.69,-148.19,-112.12
-14.76,-0.08,-3.93,27.25,-112.56,-38.06
-15.67,-0.48,-4.36,18.25,-78.81,-5.75
-16.2,-0.8,-4.56,6.06,-46.56,45.31
-15.66,-1.1,-4.91,6.06,-46.56,45.31
-13.0,-0.41,-4.29,-9.44,-18.62,99.62
-11.46,0.0,-3.53,-28.0,15.25,171.37
-10.22,0.3,-2.67,-35.19,48.38,203.44
-8.92,0.22,-1.57,-59.81,95.5,225.31
-4.03,-0.9,0.48,-59.81,95.5,225.31
-1.36,-0.35,2.4,-87.87,150.75,231.56
2.41,-0.56,3.54,-85.94,224.87,229.56
12.73,-3.03,6.59,-70.31,210.31,199.19
18.13,-4.62,8.99,-41.06,152.94,139.81
21.27,-6.52,10.87,-41.06,152.94,139.81
21.77,-7.45,11.75,-22.37,67.37,74.31
17.26,-5.67,10.7,-8.31,-6.81,23.94
14.59,-2.84,9.37,-1.06,-34.31,-19.37
12.68,-0.09,8.17,3.81,-26.81,-58.0
11.17,2.06,7.25,14.94,-17.62,-93.62
6.65,4.39,4.72,28.25,-13.31,-131.25
5.89,3.56,5.36,41.44,-10.81,-163.81
2.74,1.91,2.89,66.69,4.75,-175.69
2.47,1.71,1.89,86.56,5.75,-206.75
-1.78,-0.45,-0.44,95.37,-13.88,-228.81
-2.67,-2.28,-1.61,102.5,-42.25,-195.31
-4.56,-2.34,-2.43,95.19,-77.19,-183.87
-8.48,-1.63,-3.49,89.0,-112.37,-174.25
-10.28,-1.03,-3.85,75.06,-141.0,-152.69
-12.39,-0.09,-3.61,59.38,-157.62,-123.25
-16.98,-0.28,-4.72,35.5,-118.06,-61.19
-17.01,-1.04,-5.43,20.69,-77.87,-14.0
-16.26,-1.07,-5.79,0.62,-38.31,49.06
-14.72,-0.58,-5.46,-16.69,-4.44,102.31
-10.91,0.29,-3.47,-28.62,17.19,138.56
-9.31,0.32,-2.21,-36.88,27.87,169.94
-8.04,0.0,-0.99,-42.38,41.5,200.75
-3.07,-0.86,0.78,-62.88,67.75,223.06
-0.26,-0.7,2.42,-90.44,106.5,229.44
-0.26,-0.7,2.42,-96.0,148.37,235.0
3.89,-1.57,3.48,-95.94,177.75,229.19
9.04,-2.29,4.02,-76.5,170.56,193.94
19.1,-5.55,8.52,-45.5,121.87,139.5
20.72,-7.24,10.33,-27.44,41.69,81.12
20.69,-7.87,11.24,-11.75,-26.69,35.0
19.09,-7.41,11.26,-3.5,-44.94,-9.38
13.79,-2.69,9.13,-0.94,-24.56,-48.56
11.71,0.17,7.93,6.56,-7.69,-81.62
10.19,2.65,6.85,18.12,-4.94,-114.81
7.96,4.9,5.16,24.44,-16.06,-141.75
4.24,3.99,4.09,62.81,2.31,-168.06
2.67,3.95,2.52,88.37,-0.31,-229.06
0.4,2.78,1.51,88.37,-13.69,-226.0
-3.4,-1.23,-0.95,84.87,-30.06,-183.25
-4.88,-1.58,-2.06,80.19,-49.63,-160.0
-6.65,-1.02,-3.21,74.69,-71.0,-139.56
-8.04,-0.51,-3.99,60.75,-88.5,-117.5
-11.04,0.4,-3.87,49.13,-96.56,-90.94
-12.04,0.73,-3.15,40.19,-82.94,-66.5
-13.23,0.18,-2.81,40.19,-82.94,-66.5
-14.01,-0.73,-3.87,11.38,-29.56,14.19
-13.91,-1.42,-5.28,-4.12,-16.37,69.12
-12.96,-1.07,-5.64,-15.94,-11.06,109.31
-11.95,-0.54,-5.13,-24.69,-11.38,137.12
-10.98,-0.35,-4.3,-24.69,-11.38,137.12
-8.61,-0.72,-1.64,-32.75,-8.44,167.37
-7.17,-1.33,-0.62,-70.12,41.69,211.56
-5.2,-1.19,-0.13,-93.75,92.0,220.69
-0.41,-0.47,2.33,-101.69,140.31,229.5
2.79,-0.46,3.21,-101.69,140.31,229.5
6.0,-0.92,3.89,-105.44,171.31,226.25
10.21,-1.88,4.73,-64.06,122.37,182.62
15.43,-5.34,7.7,-40.06,68.06,136.87
16.39,-6.4,9.17,-24.31,24.37,91.06
16.78,-6.53,9.94,-24.31,24.37,91.06
16.55,-5.78,10.15,-11.19,4.81,46.0
14.09,-2.63,9.18,9.06,-26.0,-21.87
11.7,-1.01,7.75,18.19,-44.06,-56.44
8.9,0.25,6.43,21.75,-37.13,-99.12
