Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2.57,-2.4,0.34,62.19,-20.81,-238.0
-5.58,-3.23,-0.68,66.81,-31.75,-225.19
-7.04,-3.76,-1.02,66.81,-31.75,-225.19
-8.33,-4.46,-1.32,71.25,-37.94,-211.37
-10.75,-5.57,-1.37,73.75,-38.0,-191.25
-11.37,-6.17,-1.24,72.37,-30.5,-163.87
-12.51,-6.17,-1.08,61.63,-16.12,-142.44
-13.74,-6.08,-1.08,45.94,0.13,-125.62
-15.91,-5.38,-1.18,35.13,18.19,-98.44
-15.8,-4.96,-1.91,31.0,41.44,-57.0
-15.3,-4.26,-2.28,27.25,66.94,-8.63
-14.27,-3.46,-3.01,18.0,84.81,37.81
-10.91,-1.78,-4.05,1.75,86.0,80.19
-9.92,-0.45,-3.95,-14.38,72.87,118.94
-10.48,0.4,-4.24,-26.12,48.38,124.81
-10.02,1.16,-4.5,-36.25,7.69,137.31
-8.26,1.66,-4.09,-44.56,-29.69,179.31
-6.86,2.66,-3.2,-50.88,-53.44,208.75
-5.16,3.0,-2.21,-51.69,-74.69,216.94
0.01,2.93,1.77,-48.13,-89.62,219.5
4.72,2.02,3.65,-34.13,-84.31,230.69
9.27,1.26,6.26,-17.19,-48.06,229.62
13.91,1.07,9.3,-6.19,-9.19,204.81
20.36,-2.25,10.06,7.25,2.94,175.06
21.94,-5.01,8.09,23.5,-15.25,151.81
22.32,-6.41,3.58,49.88,-35.94,125.56
23.28,-5.59,-1.67,66.31,-8.88,73.56
20.59,-0.74,-5.52,55.0,60.0,3.69
17.34,1.67,-4.4,27.44,118.19,-57.31
14.85,3.42,-1.92,0.19,133.75,-100.06
9.52,2.92,2.33,-11.19,107.5,-136.12
6.67,2.28,3.65,-8.19,61.81,-171.75
3.31,1.1,3.69,-5.06,12.25,-209.69
1.41,-0.5,3.68,1.56,-64.19,-212.06
-4.8,-2.38,2.71,1.56,-64.19,-212.06
-6.65,-3.82,1.47,9.31,-75.56,-197.31
-7.99,-4.59,0.52,9.63,-73.19,-164.87
-9.41,-4.8,-0.54,4.56,-56.56,-131.06
-11.76,-4.76,-1.71,-1.06,-18.81,-74.31
-12.79,-5.49,-2.09,-1.06,-18.81,-74.31
-13.69,-6.28,-2.46,1.94,2.81,-47.75
-14.75,-6.91,-3.89,2.69,18.81,-20.37
-14.76,-6.09,-4.43,-4.0,21.75,11.44
-14.45,-4.94,-4.64,-28.87,-8.75,102.19
-14.02,-3.97,-4.47,-28.87,-8.75,102.19
-13.15,-3.25,-4.4,-43.63,-43.94,178.56
-12.21,-3.24,-4.58,-53.31,-55.88,208.75
-10.68,-3.3,-4.51,-69.81,-66.0,231.87
-8.97,-2.98,-3.96,-85.31,-78.44,247.94
-3.85,-2.62,-0.8,-89.75,-85.5,255.25
-1.0,-1.96,0.82,-77.06,-78.12,254.12
2.45,-1.56,1.75,-58.31,-51.94,248.19
6.94,-1.9,4.12,-43.88,-21.75,231.19
16.58,-3.48,7.03,-31.56,-8.31,200.25
18.8,-3.94,6.12,-14.69,-2.06,168.19
20.13,-5.37,3.35,2.56,17.19,137.06
25.16,-5.85,-2.17,7.62,67.25,83.31
24.54,-2.59,-3.2,-1.25,118.44,7.12
21.5,1.04,-3.48,-15.31,137.44,-60.13
17.63,3.54,-2.75,-25.87,128.69,-100.06
13.05,5.65,0.14,-26.81,100.94,-137.94
10.86,5.67,1.56,-18.25,60.88,-180.37
9.08,5.27,2.5,-2.94,21.37,-217.19
7.22,3.94,2.56,15.69,-12.94,-244.06
2.36,0.78,0.78,30.06,-41.19,-256.69
0.33,-0.52,-0.09,37.56,-55.75,-260.12
-1.72,-1.74,-0.94,40.75,-61.44,-258.37
-5.56,-3.3,-1.98,41.0,-64.19,-252.62
-7.46,-3.99,-1.82,39.81,-62.81,-240.37
-9.34,-4.36,-1.41,39.63,-54.75,-219.81
-10.6,-4.66,-1.14,39.75,-38.25,-195.5
-13.48,-5.49,-1.23,37.44,-20.31,-171.5
-14.81,-5.98,-1.59,32.81,-4.5,-141.81
-15.78,-6.44,-1.33,24.5,12.5,-102.44
-16.81,-6.37,-0.91,11.88,28.06,-51.63
-17.51,-4.72,-2.17,-4.69,39.44,8.31
-17.18,-3.32,-3.25,-23.87,43.81,67.75
-16.85,-2.06,-4.03,-40.25,37.06,119.44
-15.32,-1.0,-5.21,-49.19,22.81,161.87
-14.03,-0.79,-5.68,-51.88,8.31,197.37
-11.46,-0.85,-5.67,-54.31,0.5,222.37
-8.38,-0.75,-4.5,-60.25,-4.44,231.69
-2.79,2.11,-3.91,-64.75,-3.25,231.87
0.89,3.72,-3.42,-66.37,13.44,232.44
5.17,4.58,0.2,-63.44,42.5,225.25
10.1,4.69,4.76,-50.06,66.37,201.06
19.58,2.37,12.52,-28.56,73.0,165.25
22.05,0.31,12.98,-0.94,54.25,125.12
23.43,-2.34,10.53,22.56,36.38,87.25
24.04,-4.18,5.72,30.31,51.69,30.19
23.74,-0.4,-1.5,26.56,88.37,-47.69
20.38,3.04,-1.78,18.19,112.5,-114.5
17.24,5.53,-0.66,15.31,108.56,-157.31
11.61,7.4,2.01,26.31,80.37,-189.31
8.71,5.91,2.47,44.81,42.0,-219.12
5.88,4.44,2.62,59.38,6.62,-246.81
3.17,3.07,2.55,67.25,-19.81,-260.12
-1.5,0.38,1.53,71.56,-35.63,-253.12
-3.42,-1.18,1.34,71.25,-37.5,-236.19
-4.96,-2.91,1.48,68.62,-30.19,-213.69
-6.2,-4.77,1.95,67.81,-20.44,-184.87
