Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
8.24,0.21,1.94,-40.44,163.94,142.25
11.2,1.09,2.21,-47.69,155.75,152.81
13.68,2.37,2.4,-56.13,133.06,147.5
15.89,3.45,2.51,-55.13,107.0,130.94
18.95,3.69,3.42,-44.81,79.62,104.5
19.34,4.09,4.06,-31.81,50.0,65.56
18.26,3.07,3.8,-12.0,17.69,17.0
17.2,1.77,4.07,8.44,-11.63,-15.94
15.81,1.52,3.4,14.25,-34.63,-61.13
13.78,1.38,2.64,23.87,-56.88,-89.06
10.96,1.0,1.88,31.37,-73.5,-121.5
4.2,-0.72,1.15,44.69,-89.69,-154.31
0.47,-2.48,0.65,58.38,-109.5,-177.69
-3.84,-3.92,0.17,61.13,-124.56,-177.31
-7.84,-4.54,-0.09,51.75,-137.12,-161.25
-13.34,-4.45,-0.59,40.19,-147.5,-139.31
-15.88,-4.16,-0.02,29.94,-135.69,-112.25
-17.72,-3.85,0.23,19.75,-111.19,-85.19
-18.74,-4.14,-0.36,13.56,-82.56,-55.13
-19.32,-4.96,-1.61,11.0,-45.19,-26.5
-18.64,-5.36,-2.1,8.44,-10.94,-0.69
-17.32,-5.72,-2.3,4.31,12.88,27.37
-13.83,-5.92,-1.99,-1.56,29.5,57.69
-12.03,-5.69,-1.48,-8.25,41.13,84.81
-10.02,-5.38,-0.68,-13.44,52.56,102.44
-7.81,-5.03,0.22,-16.94,71.87,115.06
-2.28,-4.36,1.16,-28.44,104.75,128.25
1.46,-2.36,0.84,-53.13,144.0,142.81
5.24,0.21,0.75,-72.12,170.87,157.0
8.69,2.09,0.79,-69.12,170.06,172.44
13.7,3.38,2.8,-63.56,150.5,171.44
15.46,3.0,3.69,-55.31,126.06,150.5
17.0,2.44,4.34,-44.13,101.12,124.12
18.93,2.34,4.76,-36.31,76.31,97.0
19.09,3.14,4.78,-30.37,51.94,67.94
19.7,2.64,4.03,-20.62,28.75,34.38
18.77,3.87,3.96,-12.38,7.94,-16.31
16.41,1.32,2.18,8.56,-14.81,-62.88
13.12,2.36,2.34,42.5,-33.69,-82.12
10.32,0.92,1.41,30.75,-45.81,-145.69
7.39,-0.52,1.38,47.75,-65.62,-147.56
0.48,-1.35,0.56,50.0,-82.0,-166.75
-3.15,-3.12,0.83,64.94,-103.25,-197.62
-7.02,-4.37,-0.05,60.25,-138.87,-200.37
-7.02,-4.37,-0.05,49.56,-157.25,-159.19
-15.81,-4.72,-0.2,31.87,-155.31,-114.62
-17.7,-4.13,-0.48,15.63,-137.37,-88.81
-19.27,-4.05,-0.99,11.69,-112.25,-61.69
-19.32,-4.9,-1.9,11.56,-70.0,-28.0
-17.95,-5.04,-2.02,9.44,-18.94,4.12
-16.45,-4.86,-1.81,4.25,23.5,23.81
-14.57,-4.7,-1.57,-1.87,45.38,49.5
-10.38,-4.15,-0.53,-7.37,54.75,82.31
-8.18,-3.63,-0.02,-14.44,66.62,103.56
-8.18,-3.63,-0.02,-19.56,86.0,115.81
-5.89,-3.16,0.62,-25.75,114.56,134.69
-3.3,-3.09,1.02,-35.38,146.56,155.37
3.39,-1.6,1.7,-40.88,166.87,159.31
7.08,-0.28,2.03,-41.56,165.31,155.5
10.44,0.68,2.35,-42.63,143.12,146.62
13.23,1.56,2.66,-41.13,112.5,127.94
16.28,3.07,3.72,-35.75,82.5,101.37
17.25,3.39,4.24,-23.31,53.56,71.31
18.06,3.19,4.59,-8.06,28.06,34.31
18.39,1.93,4.2,3.37,5.12,-10.44
17.09,2.71,3.79,12.94,-18.25,-57.06
15.68,2.37,2.86,27.19,-37.31,-87.81
13.25,2.51,1.94,43.94,-52.75,-113.31
8.36,0.08,0.95,55.38,-67.62,-126.25
5.34,0.08,0.58,56.13,-82.19,-165.19
2.36,-1.35,0.46,60.13,-102.69,-177.87
-1.07,-2.75,0.18,57.19,-127.81,-178.94
-7.83,-3.62,-0.68,53.81,-150.12,-171.31
-10.69,-4.28,-0.68,47.25,-156.62,-141.37
-13.63,-4.69,-0.6,47.25,-156.62,-141.37
-17.69,-5.15,-1.22,21.94,-119.0,-56.44
-18.25,-5.17,-1.75,10.25,-68.37,-25.0
-18.11,-4.83,-2.17,2.75,-10.19,-6.5
-17.22,-4.44,-2.67,0.19,30.25,15.25
-14.77,-4.11,-2.33,0.19,30.25,15.25
-13.34,-4.26,-1.92,-8.0,54.81,81.12
-11.54,-4.1,-1.36,-14.19,62.69,97.0
-9.73,-3.55,-0.58,-20.62,78.19,104.69
-5.78,-3.44,0.58,-32.81,100.44,125.81
-3.32,-3.62,0.69,-32.81,100.44,125.81
-0.48,-3.22,0.73,-49.75,128.37,151.25
2.74,-2.05,1.02,-61.38,149.62,156.5
7.72,0.13,1.77,-59.81,130.81,150.5
9.34,1.08,1.79,-58.06,105.06,139.94
10.59,1.81,2.39,-58.06,105.06,139.94
14.06,2.25,3.86,-53.56,82.44,125.81
15.72,2.51,4.32,-36.31,48.13,82.56
16.0,3.63,4.97,-16.06,26.56,45.0
16.36,2.7,4.55,0.06,-1.06,-0.44
14.48,2.31,4.05,0.06,-1.06,-0.44
13.85,1.85,3.2,4.06,-21.25,-32.69
13.01,2.38,2.62,24.56,-33.31,-81.69
11.71,2.48,2.11,38.69,-42.13,-108.94
7.79,0.79,0.93,50.44,-58.44,-135.75
4.58,-0.78,0.96,50.44,-58.44,-135.75
