Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3.83,-0.95,-1.87,-58.5,149.69,239.06
-0.62,-1.14,0.49,-58.5,149.69,239.06
3.71,-1.94,2.62,-57.0,205.87,249.62
13.32,-5.17,5.33,-59.56,228.81,240.12
16.81,-6.28,6.94,-60.0,205.94,203.94
18.29,-7.38,8.14,-40.69,139.37,154.44
18.71,-8.52,9.08,-18.69,59.81,106.31
15.69,-6.12,8.75,-4.06,4.19,51.19
14.23,-3.79,7.49,1.5,-20.25,-4.12
12.58,-1.0,6.59,5.0,-22.94,-47.81
11.41,-0.1,5.38,14.44,-17.94,-80.75
8.61,3.65,3.53,22.75,-15.0,-121.56
6.11,3.8,2.74,33.0,-21.31,-170.0
3.36,2.64,1.82,55.38,-29.81,-184.56
-0.28,-0.28,-0.5,73.62,-36.56,-188.94
-1.86,-1.16,-1.51,79.25,-38.81,-189.12
-3.47,-1.56,-2.7,76.06,-45.44,-188.5
-5.28,-1.51,-3.56,69.25,-65.69,-187.31
-9.61,-0.69,-3.38,63.69,-95.5,-174.44
-11.56,0.26,-2.6,60.19,-123.06,-150.12
-12.8,1.05,-1.8,62.88,-133.0,-118.62
-13.02,0.96,-1.81,56.5,-106.56,-79.06
-12.9,-0.28,-3.29,20.56,-54.63,-40.75
-12.45,0.64,-3.66,-19.5,-25.62,-0.44
-12.6,1.42,-3.83,-24.06,-38.13,51.31
-12.96,2.04,-4.18,-26.62,-63.19,99.06
-12.21,1.82,-3.88,-29.06,-53.38,140.19
-9.71,0.14,-3.23,-31.5,3.25,175.0
-5.83,-0.3,-2.35,-57.13,87.94,194.94
2.69,-1.4,2.35,-72.81,181.94,206.87
8.56,-1.88,4.28,-73.0,243.06,214.94
14.11,-2.83,6.45,-65.56,263.37,207.87
17.11,-4.04,7.83,-58.38,238.44,180.81
15.41,-5.17,8.54,-50.44,159.0,135.25
10.94,-6.27,8.33,-34.88,63.63,96.19
8.52,-7.34,7.91,-23.31,-3.87,61.69
7.9,-7.62,4.36,-21.37,-27.81,6.44
9.26,-2.67,5.12,-28.87,-24.12,-51.94
8.08,-1.6,5.45,-4.37,-35.13,-67.31
8.33,-1.14,5.89,27.31,-53.75,-69.69
2.88,1.51,3.55,30.19,-79.62,-117.81
-1.0,1.47,1.76,27.0,-105.81,-172.56
-3.51,1.26,0.05,42.75,-88.94,-196.06
-5.01,1.15,-1.66,64.94,-41.63,-191.12
-6.79,0.75,-4.19,78.25,7.06,-176.25
-6.63,0.92,-3.09,81.06,27.56,-161.69
-6.1,0.35,-3.13,80.44,22.19,-145.44
-7.24,0.04,-2.89,67.12,10.06,-124.31
-9.56,0.83,-1.95,46.88,-17.25,-92.06
-11.48,1.15,-1.76,31.31,-46.0,-59.88
-12.65,1.12,-2.87,17.87,-53.31,-36.69
-13.16,0.65,-4.67,-0.37,-47.06,-2.94
-12.94,0.62,-5.18,-26.87,-47.25,56.0
-12.43,1.36,-5.21,-45.31,-56.81,117.81
-11.81,1.94,-4.47,-53.19,-52.56,160.12
-7.39,0.63,-3.16,-58.88,-9.81,190.69
-4.4,-0.09,-1.68,-71.87,75.44,213.87
-0.95,-0.72,0.36,-84.31,177.5,232.37
2.42,-1.12,3.86,-95.44,268.94,241.56
10.96,-4.14,6.66,-88.75,319.25,236.31
13.9,-6.0,8.43,-64.44,311.25,211.69
16.19,-7.24,11.09,-48.88,243.75,157.25
17.16,-9.54,11.36,-25.06,143.37,100.81
18.05,-7.82,11.85,-6.31,58.5,49.5
17.27,-4.47,10.96,0.31,-0.75,-10.56
15.12,-1.31,9.33,8.38,-45.69,-54.13
10.0,0.53,5.46,22.12,-79.37,-84.37
7.96,2.99,4.45,37.31,-91.75,-107.62
5.35,4.26,4.02,34.81,-98.06,-175.5
2.7,4.01,3.2,56.75,-103.69,-209.94
-2.32,1.17,-0.29,91.69,-101.56,-215.5
-4.34,-0.24,-1.68,112.12,-96.44,-213.31
-6.27,-1.57,-3.28,114.94,-100.12,-211.37
-8.24,-2.0,-3.34,106.25,-123.62,-195.44
-12.47,-0.52,-3.72,92.12,-154.75,-161.0
-13.27,-0.35,-3.49,71.69,-168.75,-114.5
-14.99,0.71,-3.27,33.19,-152.5,-80.5
-16.68,1.17,-4.55,15.19,-116.37,-57.5
-16.72,-0.47,-5.48,8.56,-79.5,-7.94
-15.99,-0.27,-5.48,-6.44,-45.94,55.31
-14.77,0.58,-5.27,-21.0,-17.75,109.56
-10.9,0.44,-3.63,-30.06,19.12,153.12
-8.09,-0.06,-3.34,-43.5,71.94,189.87
-5.45,-0.55,-1.91,-65.31,139.75,213.44
-1.99,-0.76,0.39,-78.81,202.31,228.81
6.77,-2.14,6.07,-82.69,238.62,234.12
11.05,-3.17,5.96,-77.06,243.19,230.69
14.39,-4.4,7.46,-68.19,206.69,206.87
15.7,-5.72,8.07,-51.56,137.31,167.31
15.13,-7.0,9.24,-27.06,60.5,120.31
14.21,-6.38,9.43,-4.81,7.56,74.75
13.54,-4.7,9.09,10.69,-6.62,28.75
13.29,-2.17,7.82,16.69,-4.5,-15.38
9.42,2.46,4.66,22.0,-7.0,-54.94
9.09,1.42,3.88,40.88,-20.87,-81.56
8.06,3.19,3.02,50.19,-22.0,-107.81
3.48,3.9,2.97,47.81,-26.75,-175.12
1.06,1.84,1.63,75.31,-37.88,-194.44
-0.24,-0.75,0.15,105.06,-49.75,-188.44
-2.12,-2.39,-0.87,114.06,-58.75,-193.81
