Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.61,-3.43,4.88,-68.75,142.25,155.75
12.69,-3.4,5.95,-64.06,103.87,133.0
13.6,-3.1,7.28,-48.81,51.25,108.5
13.8,-1.73,8.01,-30.44,6.37,68.0
13.31,-1.07,7.36,-9.63,-19.44,17.81
12.96,-0.64,5.92,14.44,-34.38,-30.31
10.4,-1.9,4.0,39.88,-41.25,-72.37
9.15,-1.27,3.69,62.06,-41.63,-103.31
6.92,0.02,3.32,65.44,-47.56,-153.62
4.6,-0.39,2.57,78.5,-60.38,-173.37
-0.78,-1.72,0.23,84.19,-72.44,-179.5
-3.75,-2.51,-1.19,85.56,-86.06,-189.62
-7.0,-2.9,-1.9,83.69,-110.87,-193.5
-10.06,-2.71,-1.91,69.81,-143.62,-180.25
-15.12,0.51,-2.33,45.44,-165.81,-149.25
-16.35,2.55,-3.03,18.12,-164.31,-107.75
-16.77,3.67,-4.21,-1.12,-133.62,-59.44
-16.98,3.12,-4.92,-12.31,-81.31,-11.06
-13.69,-0.42,-5.24,-21.94,-23.62,40.88
-11.41,-1.03,-4.17,-33.13,32.06,88.06
-9.14,-1.08,-2.94,-46.5,83.5,124.12
-5.06,-1.04,0.46,-57.56,128.75,149.25
-2.32,-1.59,2.36,-65.0,159.69,164.5
0.56,-1.98,4.26,-68.37,179.44,171.06
4.08,-2.65,5.57,-67.19,184.94,158.87
10.5,-4.32,6.2,-58.5,166.0,141.0
11.85,-4.12,7.01,-48.06,118.94,114.37
12.15,-3.66,7.84,-32.94,57.56,85.81
11.57,-2.85,8.73,-13.81,5.31,47.13
10.34,-1.36,7.64,4.37,-28.19,4.19
9.03,-0.47,5.7,20.25,-41.19,-36.88
6.74,-0.13,4.45,35.19,-41.81,-73.94
7.06,-1.4,3.47,54.06,-34.0,-89.5
3.38,1.35,2.1,55.44,-26.19,-135.87
0.8,0.8,1.06,68.0,-38.5,-162.87
-1.04,-0.62,-0.09,90.37,-57.81,-148.0
-5.54,-0.51,-1.82,84.94,-76.44,-144.19
-7.61,-0.4,-2.61,73.5,-99.31,-142.5
-9.65,0.08,-2.67,61.94,-121.75,-119.5
-11.61,0.92,-2.59,35.88,-130.75,-89.69
-14.17,2.42,-3.91,12.44,-119.75,-52.5
-14.42,2.0,-4.89,0.37,-89.12,-13.56
-13.65,1.3,-5.19,-13.5,-48.31,29.87
-12.12,0.61,-5.17,-27.25,-4.94,73.94
-8.09,-0.13,-3.49,-38.94,31.69,110.19
-6.2,-0.21,-2.59,-50.88,61.63,135.87
-4.35,-0.43,-1.49,-60.31,91.37,154.37
0.2,-1.67,1.87,-69.62,119.62,167.37
2.75,-2.42,2.89,-74.06,137.12,169.31
5.62,-3.04,3.5,-73.12,141.12,161.06
8.25,-3.6,4.76,-69.37,128.81,144.69
11.36,-4.33,7.31,-58.31,101.44,119.5
11.75,-3.99,8.22,-41.81,64.5,84.31
11.47,-3.45,8.32,-24.62,25.75,46.56
10.87,-2.36,7.76,-7.87,-5.87,5.81
9.33,0.03,5.48,9.25,-26.19,-33.63
7.58,0.17,4.27,27.31,-35.5,-69.81
7.36,-0.67,3.68,45.81,-40.31,-93.44
3.13,0.8,2.19,50.63,-42.19,-129.69
0.49,-0.34,1.1,63.38,-51.94,-161.44
-1.73,-1.96,-0.36,84.62,-62.75,-160.31
-4.22,-2.86,-1.6,87.75,-73.75,-160.69
-8.2,-2.65,-3.4,81.44,-91.25,-156.87
-9.51,-1.63,-3.65,70.37,-109.19,-135.75
-10.54,-0.2,-2.95,49.5,-113.37,-103.94
-11.26,1.13,-2.14,24.12,-96.75,-68.0
-12.99,1.32,-2.64,1.44,-62.5,-38.19
-13.56,0.47,-3.46,-13.31,-23.37,-3.81
-13.49,-0.12,-4.14,-25.25,6.37,35.44
-12.57,0.72,-3.66,-45.69,30.12,73.12
-8.4,1.26,-2.5,-59.38,57.94,115.87
-5.97,0.82,-1.74,-69.25,90.37,149.81
-3.35,0.2,-0.7,-79.44,120.69,162.69
3.21,-1.79,2.7,-81.69,138.37,168.5
6.05,-2.61,2.77,-78.69,135.19,170.44
7.5,-2.46,3.16,-74.37,107.81,159.19
8.35,-2.66,4.39,-63.38,66.56,138.56
9.56,-3.78,7.62,-43.25,34.06,113.12
10.09,-3.94,8.52,-23.75,16.81,76.25
10.31,-3.54,8.3,-9.44,4.44,37.0
10.11,-2.37,7.62,-0.56,-6.75,-2.87
7.79,0.14,5.58,8.06,-14.31,-38.06
8.19,-0.6,4.84,21.06,-14.5,-65.5
7.1,0.63,4.38,31.0,-6.37,-92.94
5.45,1.99,3.77,31.56,-5.25,-142.75
1.95,1.24,1.59,55.25,-13.0,-154.56
1.95,1.24,1.59,74.19,-22.81,-151.31
-1.15,-0.14,-0.8,75.5,-31.56,-153.5
-5.17,0.21,-2.88,72.0,-49.63,-154.37
-7.2,0.4,-3.51,67.25,-76.81,-145.56
-8.83,0.59,-3.55,60.81,-101.25,-121.5
-8.83,0.59,-3.55,47.75,-115.12,-91.62
-11.6,1.66,-2.76,34.44,-106.69,-60.81
-11.61,1.0,-3.57,21.94,-75.44,-27.62
-11.23,0.35,-4.1,5.75,-37.0,9.56
-10.7,0.17,-4.48,-11.5,-8.88,50.75
-10.7,0.17,-4.48,-33.81,11.19,87.31
-8.73,0.46,-4.0,-51.56,40.75,121.5
-7.11,-0.02,-2.9,-60.44,82.44,146.81
-1.92,-1.67,1.21,-72.12,128.44,161.56
