Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
13.36,-4.79,3.86,24.44,34.56,67.12
17.23,-3.61,0.26,16.06,47.88,23.75
17.2,-1.11,-0.19,4.69,53.63,-26.0
15.2,1.02,-0.18,2.25,43.13,-73.25
12.65,2.07,0.25,5.12,21.06,-108.19
7.11,2.08,1.21,10.25,-2.0,-134.06
4.65,1.58,1.51,16.81,-19.06,-153.0
2.46,1.07,1.48,23.31,-30.37,-162.62
-0.92,0.55,0.84,27.87,-38.75,-164.44
-2.19,0.13,0.08,31.12,-44.63,-160.56
-3.44,-0.48,-0.65,32.69,-49.0,-154.37
-4.74,-1.15,-1.26,31.25,-52.38,-146.56
-7.42,-2.19,-2.03,27.62,-54.31,-135.06
-8.5,-2.7,-2.0,20.75,-52.69,-117.94
-9.35,-3.01,-1.73,12.13,-44.06,-96.44
-10.1,-3.13,-1.35,6.25,-29.5,-71.75
-11.02,-3.12,-1.05,3.5,-11.75,-43.06
-10.95,-2.95,-1.34,0.5,5.56,-11.44
-10.39,-2.66,-1.41,-5.31,20.56,18.62
-9.55,-2.24,-1.51,-12.19,29.81,45.19
-8.45,-1.19,-1.97,-18.25,32.31,69.06
-7.99,-0.56,-2.17,-23.37,30.06,91.94
-7.39,0.05,-2.42,-28.0,24.0,112.87
-5.62,0.83,-2.7,-31.94,16.19,129.19
-4.36,1.3,-2.74,-35.19,8.44,141.5
-2.68,1.52,-2.61,-36.69,2.75,150.37
-0.39,1.59,-2.05,-37.13,-1.31,155.0
5.14,1.2,0.71,-35.44,-3.44,152.0
7.44,1.03,2.89,-29.81,-5.5,141.31
8.94,0.65,4.96,-17.69,-12.0,127.31
9.72,-0.23,6.36,0.19,-21.06,110.56
11.75,-3.01,5.05,18.56,-24.81,89.44
12.07,-4.54,2.97,28.75,-17.12,63.56
13.42,-5.1,0.94,23.31,-2.5,29.69
15.16,-1.4,-0.52,10.25,18.25,-14.69
13.53,0.51,-0.31,2.44,36.13,-61.81
11.28,1.54,0.35,0.62,39.0,-98.87
8.98,1.73,1.1,2.31,26.81,-124.56
3.29,1.35,1.82,8.06,9.06,-144.5
1.22,0.82,1.66,15.38,-5.56,-154.44
-0.41,0.27,1.35,20.25,-14.81,-156.56
-1.89,-0.16,0.9,22.06,-22.31,-154.44
-4.29,-0.71,-0.12,22.75,-29.87,-148.94
-5.34,-1.03,-0.47,23.06,-37.19,-141.5
-6.53,-1.32,-0.9,22.44,-43.38,-131.81
-8.8,-1.82,-1.82,18.56,-45.19,-117.5
-9.85,-1.84,-1.94,10.69,-39.81,-98.56
-10.84,-1.78,-2.16,1.87,-27.69,-76.19
-11.49,-1.78,-2.27,-5.25,-12.38,-49.19
-12.28,-2.07,-2.28,-10.75,4.12,-19.0
-11.91,-2.06,-2.05,-15.06,21.06,12.56
-10.78,-1.98,-2.02,-18.25,36.63,43.19
-9.47,-1.94,-2.14,-21.5,47.38,70.5
-7.14,-1.97,-2.4,-28.25,47.81,94.06
-6.51,-1.52,-2.29,-38.0,38.25,115.19
-6.0,-0.91,-2.12,-45.0,24.94,135.06
-5.01,-0.46,-2.35,-48.56,15.5,150.69
-1.83,-0.05,-1.8,-52.5,11.63,159.5
-0.14,0.26,-0.73,-56.38,10.0,163.69
1.79,0.51,0.9,-56.81,7.87,165.06
7.39,0.14,4.59,-50.0,7.56,159.94
9.56,-0.42,5.66,-36.13,8.94,145.5
11.28,-1.69,5.58,-19.94,9.31,126.5
11.28,-1.69,5.58,-8.69,8.5,104.12
16.55,-4.87,1.82,-1.94,9.88,73.69
17.63,-3.66,1.8,-1.5,12.13,29.31
17.41,-1.49,2.34,-0.44,12.25,-21.19
15.77,0.22,2.54,5.44,5.56,-67.19
15.77,0.22,2.54,10.88,-6.62,-102.94
7.72,2.72,2.57,16.06,-18.19,-128.19
5.24,2.86,2.28,22.81,-27.87,-147.62
1.42,2.06,0.96,29.87,-36.63,-161.19
-0.25,1.03,0.32,35.0,-42.44,-168.87
-0.25,1.03,0.32,37.19,-46.19,-170.37
-2.95,-1.09,-0.69,36.75,-47.0,-166.25
-5.8,-2.49,-1.47,33.31,-44.69,-159.0
-7.45,-2.9,-1.57,27.31,-42.25,-147.19
-9.2,-3.04,-1.5,22.0,-37.25,-128.12
-9.2,-3.04,-1.5,17.94,-24.31,-103.5
-10.68,-3.09,-1.5,14.38,-4.44,-75.31
-13.41,-3.12,-1.67,11.06,18.5,-43.06
-13.41,-3.12,-1.67,5.44,42.63,-9.19
-13.33,-2.98,-1.9,-4.19,60.06,25.06
-12.78,-2.57,-1.99,-16.5,61.88,58.56
-9.76,-1.94,-2.06,-27.75,44.31,87.69
-8.49,-1.44,-2.27,-34.5,15.56,110.94
-7.86,-1.0,-2.41,-39.69,-12.81,132.19
-6.66,-0.24,-1.86,-40.75,-30.62,151.12
-5.75,0.41,-1.08,-34.88,-32.0,165.25
-4.48,1.25,-0.72,-27.5,-18.0,174.0
-2.55,1.48,-0.89,-27.0,1.37,175.06
4.28,0.73,1.66,-27.44,14.19,162.62
8.37,0.19,3.07,-23.75,13.13,138.5
10.94,-0.39,3.71,-23.75,13.13,138.5
11.48,-0.75,3.86,-3.0,-25.44,95.94
13.15,-2.4,3.06,8.88,-31.56,65.62
14.37,-2.68,2.1,14.19,-18.75,22.0
15.33,-2.38,1.08,9.63,5.37,-21.19
14.29,0.14,1.39,3.12,25.12,-55.25
12.27,1.47,1.95,0.88,32.44,-86.0
9.82,2.38,2.27,3.31,27.62,-111.19
