Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.4,-2.13,-0.55,12.0,-4.5,-10.19
-1.8,-2.21,-0.48,8.69,-3.94,-12.13
-2.16,-2.0,-0.49,3.25,-1.56,-12.31
-2.49,-1.72,-0.51,-1.37,1.94,-12.0
-3.85,-1.95,-0.26,-3.25,5.31,-12.31
-5.04,-2.75,-0.06,-0.88,2.0,-12.25
-7.06,-3.68,0.52,2.5,-8.75,-10.69
-7.06,-3.68,0.52,6.56,-28.5,-6.75
-13.29,-4.43,2.72,22.12,-53.88,-3.69
-14.61,-4.39,3.27,49.0,-74.81,5.25
-15.1,-4.54,3.0,74.0,-74.62,21.0
-15.1,-4.54,3.0,78.5,-34.5,41.5
-14.18,-4.8,0.05,24.69,52.63,77.56
-8.03,-2.72,-4.46,-56.63,145.75,138.06
-3.24,0.08,-1.35,-71.5,210.06,188.62
0.14,1.51,0.74,-66.06,222.69,214.06
7.47,2.04,0.32,-81.44,197.62,230.25
9.03,3.27,0.24,-96.0,153.44,239.75
9.2,4.44,0.86,-102.12,120.94,234.81
8.9,5.2,0.55,-93.75,114.81,214.06
13.18,3.54,1.66,-64.44,125.12,152.62
17.25,1.7,3.76,-34.19,126.81,78.25
22.6,-0.42,6.81,-27.06,103.87,11.69
27.38,-1.0,8.95,-27.31,47.31,-46.0
25.21,2.05,8.17,-16.12,-27.44,-98.12
17.77,2.56,6.93,8.94,-69.87,-140.19
10.46,1.89,5.35,45.13,-62.0,-155.25
4.88,0.62,3.48,73.87,-30.06,-162.81
-3.67,-1.78,0.91,87.25,-17.25,-170.25
-7.22,-2.53,0.94,93.19,-37.44,-169.94
-10.14,-2.66,0.93,92.94,-75.5,-157.25
-15.15,-2.08,3.38,78.06,-107.87,-127.37
-17.28,-2.37,3.39,78.06,-107.87,-127.37
-19.38,-3.08,0.14,52.94,-150.37,1.44
-20.18,-4.36,-2.99,31.81,-129.12,72.12
-17.73,-3.69,-6.84,15.44,-70.87,117.44
-14.07,-1.39,-6.33,7.06,9.5,138.69
-9.99,0.56,-5.2,7.06,9.5,138.69
-5.66,1.62,-4.15,-31.94,137.87,163.31
2.35,1.0,-2.23,-50.69,183.81,165.0
6.56,0.5,-0.94,-66.31,212.19,146.12
11.3,0.49,1.23,-72.44,210.81,114.75
20.19,0.9,5.88,-72.44,210.81,114.75
23.86,0.6,7.65,-67.81,174.0,79.25
24.8,2.4,8.72,-23.0,35.81,-58.81
22.51,3.15,8.71,22.44,-25.94,-102.31
16.08,-0.15,5.98,54.19,-52.75,-140.0
13.61,-1.32,4.76,54.19,-52.75,-140.0
11.39,-2.51,4.44,78.31,-60.69,-170.94
8.58,-3.6,4.15,116.37,-91.06,-211.44
0.53,-6.01,2.0,127.37,-128.31,-217.75
-4.08,-7.36,1.2,126.75,-179.62,-212.87
-8.32,-8.14,1.15,126.75,-179.62,-212.87
-12.18,-8.43,1.62,109.75,-233.69,-203.75
-19.32,-6.41,0.22,34.56,-265.62,-167.94
-23.09,-4.92,-0.66,20.44,-233.19,-116.87
-26.2,-3.32,-2.4,31.69,-170.87,-53.06
-26.69,-2.64,-5.73,31.69,-170.87,-53.06
-24.09,-2.79,-5.94,18.75,-73.25,14.44
-20.22,-2.36,-5.02,-32.13,95.31,134.62
-15.75,-1.43,-3.88,-31.44,130.87,170.87
-8.04,-0.07,-1.52,-34.38,153.0,202.56
-4.88,-0.03,-1.21,-34.38,153.0,202.56
-1.79,-0.14,-0.88,-48.81,176.69,224.37
1.35,-0.18,-0.23,-69.56,205.25,232.87
10.24,-1.45,3.31,-89.87,234.06,230.87
16.03,-1.38,5.91,-110.87,253.12,211.25
21.22,-0.81,8.69,-117.19,244.75,176.94
26.68,0.86,11.68,-98.19,194.56,130.0
27.06,1.05,10.83,-66.12,112.62,66.81
23.33,2.94,9.35,-36.75,25.44,-9.81
18.64,3.25,7.99,3.56,-37.94,-90.69
12.01,0.88,4.78,46.19,-60.94,-131.06
9.18,-0.69,3.67,79.25,-58.88,-156.81
5.82,-2.24,2.91,99.56,-62.31,-178.06
1.74,-3.43,1.69,111.81,-86.0,-186.0
-6.34,-4.9,0.13,121.12,-132.19,-182.37
-9.78,-5.26,0.17,122.75,-191.87,-184.12
-13.44,-5.32,0.41,107.87,-243.62,-186.69
-16.81,-4.77,0.26,73.0,-267.37,-175.56
-22.11,-2.3,-1.46,42.56,-256.44,-141.81
-23.0,-2.19,-3.13,41.25,-202.62,-87.75
-22.71,-3.31,-4.67,30.69,-102.37,-12.88
-16.74,-2.9,-4.45,-10.25,12.13,61.06
-13.12,-1.12,-3.12,-31.56,97.19,102.0
-10.03,0.17,-1.28,-26.5,142.19,124.25
-7.58,0.78,0.39,-29.5,168.25,152.31
-3.2,1.06,2.06,-44.94,189.19,178.69
-0.15,1.03,2.06,-56.44,206.19,204.94
2.97,0.99,2.48,-70.06,222.56,220.37
7.01,1.05,3.33,-85.81,221.56,214.69
15.58,0.32,5.32,-85.12,195.69,197.81
18.59,-0.25,6.7,-72.5,155.56,170.81
18.84,1.23,8.26,-60.88,107.0,107.12
18.31,1.19,8.75,-34.88,63.81,40.06
17.16,0.78,7.14,-2.56,34.19,-5.06
16.54,0.79,6.11,26.31,11.69,-47.0
14.86,0.79,5.45,50.44,-18.37,-85.12
9.99,0.22,4.12,72.81,-50.38,-115.0
7.59,-0.32,3.1,89.37,-69.25,-139.19
