Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.15,4.23,-6.21,11.19,90.0,-34.5
2.57,3.03,-8.88,24.25,27.12,-23.31
4.63,3.48,-7.55,25.94,110.62,-30.56
6.73,2.39,-7.48,41.5,45.13,3.37
8.06,2.0,-7.77,5.25,67.87,15.31
7.67,2.25,-5.68,-8.94,59.06,1.75
8.21,2.87,-5.02,-6.62,39.94,-0.75
8.42,2.74,-4.75,-3.87,26.81,10.0
8.85,2.66,-4.28,6.62,10.38,18.75
8.25,1.95,-4.82,22.06,-25.44,15.25
8.16,1.78,-4.69,7.94,-18.19,11.69
8.08,1.85,-5.2,-4.12,-9.0,3.06
7.98,1.22,-5.23,-6.12,-6.56,-1.87
7.98,1.81,-5.44,-1.62,-5.37,1.81
7.86,1.86,-5.36,1.44,0.44,-2.31
7.93,1.72,-5.31,-3.62,0.75,-2.06
7.95,1.86,-5.46,-2.25,-3.06,-0.19
7.85,1.9,-5.58,2.94,-1.94,1.31
7.97,1.72,-5.33,0.44,-0.44,2.0
7.89,1.73,-5.44,-2.87,-0.62,1.5
7.9,1.81,-5.46,-2.5,-0.06,1.25
7.82,1.68,-5.51,-1.44,-1.37,1.31
7.88,1.72,-5.46,-0.56,-0.56,0.5
7.9,1.72,-5.54,0.62,-1.25,0.88
7.92,1.75,-5.51,0.06,0.06,0.31
7.86,1.73,-5.53,-0.31,-0.88,0.56
7.89,1.75,-5.56,-0.81,-0.5,0.37
7.83,1.65,-5.54,-1.44,0.0,0.19
7.83,1.74,-5.54,-0.31,-0.13,-0.25
7.85,1.73,-5.55,0.5,0.06,-0.44
7.86,1.75,-5.53,0.31,-0.19,-0.5
7.9,1.77,-5.5,0.19,0.5,-0.13
7.85,1.75,-5.56,0.62,-1.0,0.19
7.91,1.81,-5.52,0.75,-1.12,0.5
7.89,1.93,-5.68,3.69,-5.31,2.87
9.0,5.73,-10.96,-1.12,-4.94,8.56
14.75,6.84,-9.22,-21.56,42.44,-83.87
8.48,6.06,-5.88,-54.81,88.81,-90.62
4.6,0.87,-1.92,-42.5,51.25,70.75
7.43,-2.4,-0.35,-51.0,-53.63,57.63
7.49,2.48,-2.32,-4.37,1.06,-13.38
8.35,2.67,-2.54,-4.5,-1.37,-10.25
4.71,2.47,-1.88,-4.25,-1.37,4.87
5.38,0.82,-1.19,-6.12,29.12,86.94
15.16,0.48,-2.23,-0.75,-9.5,69.56
15.13,2.0,-3.85,-5.12,-50.06,-2.94
13.37,1.41,-2.26,-3.5,18.44,-110.81
3.31,2.98,-1.51,-3.62,0.5,-115.19
-0.05,1.78,-0.52,-11.25,-13.63,40.13
7.58,1.6,-1.84,13.69,54.0,110.56
20.09,1.64,-2.44,0.56,18.31,65.75
16.71,0.81,-1.01,14.19,-9.25,-93.94
4.4,2.03,-1.03,2.75,-39.06,-128.06
-2.12,1.35,-0.16,-6.75,-27.56,18.56
8.16,2.26,-2.45,18.0,38.19,127.37
21.87,1.84,-3.52,-5.56,8.0,47.0
14.07,1.81,-1.84,-3.06,-19.94,-103.5
4.19,2.26,-1.26,-6.5,-15.38,-105.75
4.04,3.39,-0.84,-3.5,-1.69,-7.94
9.3,3.64,-2.35,10.44,-20.19,18.12
9.52,3.98,-2.34,1.56,5.56,-0.94
8.59,4.08,-2.27,-1.87,-2.56,-8.31
7.82,3.16,-1.93,11.75,-6.69,-11.38
6.51,0.28,-1.24,42.63,10.56,-50.38
8.99,3.24,-3.09,57.25,23.31,-58.06
8.54,5.71,-3.49,39.13,-37.56,15.63
6.61,6.02,-3.5,-17.87,-5.69,97.25
9.15,5.57,-4.84,-10.13,-9.44,102.87
11.2,4.58,-4.15,-9.88,-1.56,44.63
12.06,3.07,-4.31,-6.5,-56.19,-2.12
9.01,0.78,-3.78,16.94,-33.56,-2.19
8.52,1.62,-4.8,7.37,-27.56,-7.56
8.31,1.54,-4.72,3.0,-1.75,-0.31
8.3,1.26,-4.61,-0.31,-1.62,-1.19
8.33,1.55,-4.8,-3.94,-3.56,-0.81
8.19,1.51,-4.87,-2.31,0.81,0.0
8.35,1.55,-4.73,0.37,-3.06,-0.31
8.24,1.48,-4.87,1.19,-6.56,-0.75
8.15,1.61,-5.01,0.56,-2.69,-0.25
8.19,1.49,-4.94,0.0,-1.56,0.44
8.17,1.55,-4.99,-0.94,-3.12,0.25
8.14,1.56,-5.07,-0.94,-1.37,0.25
8.14,1.52,-5.07,0.13,-1.5,0.25
8.16,1.56,-5.06,0.25,-1.12,-0.31
8.1,1.54,-5.12,1.19,-1.0,0.44
8.15,1.53,-5.08,1.06,-1.25,-0.25
8.1,1.51,-5.16,0.37,-2.25,0.0
8.1,1.51,-5.11,0.0,-2.25,0.19
8.03,1.46,-5.19,-0.06,-2.56,0.31
8.04,1.53,-5.23,0.31,-1.5,-0.13
8.03,1.46,-5.25,0.19,-1.44,-0.13
8.02,1.48,-5.25,0.31,-1.12,0.0
8.01,1.47,-5.27,0.37,-1.75,0.19
8.0,1.49,-5.29,-0.13,-1.44,-0.31
8.01,1.5,-5.28,-0.81,-1.0,-0.19
7.97,1.54,-5.35,-0.44,-1.31,0.06
8.0,1.53,-5.33,-0.81,-0.5,0.0
7.97,1.54,-5.35,-0.88,-0.62,0.44
7.99,1.52,-5.37,-0.37,-0.19,-0.06
7.9,1.48,-5.38,-1.31,0.44,-0.31
