Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.18,0.89,0.1,3.62,-3.37,-11.81
0.04,0.82,0.12,4.0,-2.87,-13.19
0.08,0.74,0.15,4.0,-2.87,-13.19
0.05,0.63,0.18,4.12,-0.56,-14.94
0.05,0.61,0.2,3.56,3.44,-18.75
0.0,0.6,0.19,3.5,4.5,-20.69
-0.05,0.49,0.16,3.25,5.44,-22.31
-0.06,0.54,0.17,3.25,5.44,-22.31
-0.21,0.68,0.23,2.69,6.12,-24.62
-0.33,0.64,0.21,3.5,3.12,-26.94
-0.44,0.53,0.2,4.31,1.25,-28.0
-0.49,0.39,0.27,5.19,-0.56,-29.0
-1.34,-0.25,0.62,5.19,-0.56,-29.0
-2.61,-1.06,0.99,6.44,-4.44,-29.75
-4.25,-2.25,1.54,14.25,-8.56,-26.69
-5.9,-3.52,2.23,18.06,4.31,-23.19
-8.61,-4.86,3.22,14.5,32.81,-21.19
-10.26,-4.61,3.11,14.5,32.81,-21.19
-11.32,-3.99,2.64,1.62,61.25,-13.25
-12.19,-3.29,1.78,-5.06,78.69,5.44
-13.37,-1.71,-0.72,-7.87,86.0,28.56
-14.31,-0.9,-1.36,-13.69,75.5,54.56
-14.95,0.04,-0.69,-18.5,53.88,87.0
-14.02,1.56,1.59,-21.12,30.37,123.81
-12.02,1.61,1.46,-19.25,30.06,158.31
-8.69,1.18,0.5,-16.25,47.44,190.19
-4.34,0.26,-0.71,-9.69,70.69,218.5
6.91,-1.89,-2.48,-5.19,101.12,234.81
12.21,-1.77,-1.66,-12.19,129.81,237.19
16.34,-1.3,-0.05,-24.87,141.12,228.06
19.62,-0.77,2.38,-36.94,130.19,205.37
24.26,0.79,5.89,-45.19,118.19,164.06
26.45,1.94,6.0,-47.75,110.12,110.62
27.72,3.21,5.29,-39.75,93.0,55.19
26.26,5.47,3.91,-18.5,57.69,-6.44
22.83,2.84,1.31,18.31,8.75,-55.44
18.37,1.79,0.5,41.19,-40.13,-113.62
12.99,-0.02,-0.22,63.81,-86.44,-163.56
2.38,-2.05,-0.79,72.31,-121.75,-184.5
-3.02,-2.42,-0.39,67.75,-141.0,-194.81
-8.01,-2.38,0.2,55.38,-149.44,-195.94
-12.57,-2.24,1.41,38.56,-154.12,-185.94
-21.2,-2.6,2.34,21.94,-151.12,-154.5
-24.14,-2.78,1.77,6.25,-138.69,-102.25
-25.86,-2.59,0.94,-5.0,-112.56,-66.62
-27.02,-2.77,0.46,1.75,-70.37,-43.63
-25.21,-4.15,-0.05,12.38,-28.69,-8.5
-23.06,-4.36,0.5,16.94,1.0,31.62
-20.55,-4.23,1.58,17.56,24.12,64.56
-17.78,-4.26,2.19,19.44,40.75,92.37
-11.38,-4.62,2.09,16.06,61.56,116.94
-7.58,-4.39,2.05,1.81,99.37,140.69
-3.29,-3.76,2.2,-19.19,150.06,162.0
10.07,-0.49,2.69,-52.06,207.62,201.31
15.42,0.72,2.53,-52.06,207.62,201.31
19.24,1.73,1.74,-39.0,181.25,202.0
21.68,2.83,1.54,-36.38,137.94,174.0
24.43,2.63,2.61,-29.0,104.37,130.62
25.02,2.19,2.84,-16.25,79.25,84.75
24.82,2.09,2.54,-2.87,51.75,36.31
23.71,2.15,1.94,9.75,18.87,-11.06
19.35,2.97,0.44,18.87,-13.44,-54.19
15.72,2.02,-0.41,27.62,-47.5,-92.81
12.22,-0.44,-0.61,33.44,-88.06,-113.19
6.56,1.62,0.01,33.44,-88.06,-113.19
1.82,3.89,-0.66,15.0,-108.31,-166.19
-0.45,0.03,-0.3,45.25,-123.06,-217.0
-3.08,-2.38,0.28,40.63,-120.12,-243.56
-8.23,-4.3,0.69,25.69,-127.56,-215.31
-10.48,-3.61,0.98,25.69,-127.56,-215.31
-12.04,-2.65,0.98,4.06,-110.06,-156.81
-12.43,-1.4,0.94,11.19,-84.0,-143.12
-12.11,-1.47,0.75,25.87,-51.56,-116.81
-11.66,-3.36,1.83,15.31,-26.87,-105.06
-10.34,-3.35,1.47,10.0,-10.25,-80.37
-9.86,-2.86,1.99,8.56,-4.81,-62.75
-9.33,-1.17,0.97,5.62,-2.44,-48.06
-8.93,-0.91,0.6,9.75,6.69,-31.19
-8.32,-0.71,0.49,7.19,18.37,-22.31
-6.54,0.16,0.29,4.75,27.31,-11.13
-5.77,0.3,0.37,-1.0,31.37,7.94
-4.88,0.52,0.26,-9.25,32.75,26.75
-4.01,0.86,0.1,-13.31,33.94,34.75
-2.57,1.19,-0.18,-16.5,34.81,41.0
-1.74,0.97,-0.32,-16.62,36.63,47.31
-1.0,1.02,-0.43,-15.94,37.13,43.19
-0.35,1.07,-0.53,-14.31,37.5,38.69
0.51,0.69,-0.46,-13.56,39.25,35.88
0.88,0.66,-0.3,-14.13,39.81,33.06
1.23,0.81,-0.05,-14.38,38.06,28.69
1.07,1.1,0.27,-9.38,30.69,23.25
1.7,1.02,0.42,-6.0,19.06,25.44
1.57,1.29,0.61,-6.06,9.56,16.87
1.66,1.58,0.48,-4.19,-0.06,12.0
1.3,1.75,0.26,-3.19,-6.44,9.69
1.01,1.71,0.2,-1.87,-10.5,6.69
0.81,1.59,0.16,-1.06,-11.38,6.0
0.6,1.62,0.1,-0.62,-9.31,5.81
0.57,1.39,-0.1,-0.62,-4.69,4.12
0.61,1.53,-0.13,-0.75,-1.44,1.06
