Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-14.42,-0.51,0.48,53.88,-88.31,-94.69
-11.54,-1.4,1.79,68.25,-113.94,-52.5
-8.76,-3.19,3.22,77.25,-148.44,-10.56
-11.74,-5.82,0.92,77.25,-148.44,-10.56
-14.21,-5.39,-1.8,70.12,-131.44,41.19
-14.33,-3.97,-3.73,49.44,108.62,177.06
-11.44,-2.46,-5.16,46.5,241.94,235.19
-1.21,-2.91,-6.23,31.19,348.94,282.62
5.09,-4.82,-7.05,31.19,348.94,282.62
14.81,-6.66,-5.26,-23.0,433.12,295.37
14.45,-1.41,6.34,-131.37,458.5,171.62
7.65,9.57,18.23,-26.25,260.31,164.62
16.83,-9.39,16.35,-18.87,-40.31,64.37
24.5,-22.71,7.1,-18.87,-40.31,64.37
17.19,7.23,-5.32,-72.0,-235.75,-76.56
12.46,4.04,-5.0,23.12,-187.06,-232.0
8.71,-0.15,-3.51,15.0,-142.06,-240.5
4.06,2.07,-1.5,17.5,-100.31,-245.87
-1.74,2.45,1.7,17.5,-100.31,-245.87
-2.76,0.89,2.13,26.75,-78.19,-230.31
-4.6,0.5,1.94,64.94,-92.06,-214.69
-8.02,0.0,1.96,82.44,-105.94,-206.81
-14.91,-2.05,1.5,83.31,-108.62,-176.25
-16.29,-2.36,1.27,83.31,-108.62,-176.25
-15.79,-3.05,2.23,83.25,-98.94,-134.06
-13.15,-4.84,4.27,87.19,-106.0,-82.12
-12.15,-7.89,4.1,84.31,-135.12,-25.37
-15.21,-6.88,1.76,70.69,-141.37,32.0
-16.85,-5.76,-0.83,62.19,-84.5,100.25
-11.74,-3.58,-3.39,60.25,22.75,171.19
-6.97,-2.73,-4.75,67.25,138.81,235.62
-1.16,-3.14,-6.31,70.5,237.44,290.12
4.68,-3.96,-7.66,57.25,322.69,329.25
21.04,-5.22,-2.2,1.62,410.31,338.5
18.34,4.97,6.52,-107.62,503.75,294.19
10.08,15.75,13.17,-153.75,507.81,243.25
7.64,7.24,20.62,-7.12,356.12,243.37
27.45,-28.32,3.83,59.81,73.62,137.69
27.44,-6.06,-2.72,-34.0,-192.69,-75.81
16.58,11.93,-3.94,-28.62,-246.44,-204.87
9.27,7.3,-3.5,42.56,-163.69,-243.56
3.47,2.34,-0.34,45.75,-92.19,-240.69
-0.52,3.82,0.72,31.0,-70.81,-239.31
-3.78,2.7,1.19,39.81,-82.56,-238.37
-10.07,1.62,1.07,52.75,-116.87,-230.44
-13.86,1.43,0.14,74.62,-135.5,-221.31
-15.77,0.18,0.51,89.62,-126.5,-207.94
-15.88,-0.51,0.95,86.62,-105.62,-189.25
-11.77,-1.81,4.36,74.87,-79.75,-153.75
-8.32,-3.62,6.38,70.19,-80.94,-98.75
-8.74,-6.76,5.46,76.81,-125.94,-41.0
-13.43,-8.21,2.41,59.25,-147.87,5.62
-17.0,-4.9,-2.3,26.12,-84.06,69.81
-13.32,-3.17,-2.64,18.37,43.0,138.06
-8.91,-2.28,-3.11,31.12,175.81,200.81
1.24,-2.62,-4.61,44.25,286.94,260.81
6.21,-3.95,-5.13,43.13,385.81,304.75
18.05,-6.04,-4.26,13.25,470.12,326.06
21.92,-3.06,3.67,-52.13,528.0,276.87
9.35,12.61,12.04,-147.56,477.19,253.56
4.52,6.17,19.67,-83.06,353.94,240.12
10.24,-16.13,13.78,61.5,125.75,207.31
20.09,-23.33,7.13,48.88,-112.94,26.25
18.99,3.61,0.6,40.13,-253.19,-153.5
9.75,3.15,-0.8,81.44,-228.62,-215.37
4.81,1.77,-1.29,90.31,-97.12,-229.69
1.15,1.96,1.84,83.0,14.38,-226.37
-0.59,0.68,1.74,84.31,57.88,-204.94
-3.37,-0.04,1.4,86.5,48.63,-187.0
-6.51,-0.14,0.84,94.62,19.44,-187.5
-10.18,0.28,0.37,107.56,-10.0,-187.81
-11.94,0.63,1.51,126.75,-38.75,-188.12
-12.41,0.3,1.59,137.94,-67.5,-178.44
-10.95,-0.87,3.56,137.94,-92.44,-141.5
-11.86,-4.66,3.57,135.12,-125.81,-86.06
-16.18,-6.57,0.94,120.87,-155.81,-43.38
-20.5,-6.17,-2.29,88.75,-136.37,8.94
-21.13,-4.86,-4.62,55.69,-40.81,82.25
-13.02,-2.66,-5.27,41.5,95.44,144.31
-8.6,-1.45,-5.84,38.5,215.31,201.94
-3.45,-1.25,-6.66,37.0,314.19,262.12
15.45,-3.79,-5.17,26.81,407.31,304.06
23.35,-1.22,2.17,-8.31,484.94,300.37
20.5,4.11,8.41,-58.38,504.37,264.69
10.01,8.08,14.44,-88.75,425.94,252.56
18.21,-16.76,13.96,-4.69,269.44,218.19
30.55,-15.95,7.09,26.56,16.87,72.5
27.14,-1.51,1.64,24.56,-214.37,-115.31
15.07,3.18,-1.39,66.44,-262.94,-218.25
5.85,1.77,-0.95,85.5,-161.37,-260.06
4.07,3.59,1.19,73.0,-67.87,-266.56
1.71,4.0,2.62,76.0,-37.31,-277.0
-3.67,-0.03,2.25,94.87,-55.06,-276.12
-6.75,-1.22,2.69,102.87,-84.12,-262.31
-8.99,-1.71,2.89,110.5,-109.44,-262.12
-11.65,-2.34,3.72,119.75,-123.69,-261.37
-12.87,-4.85,4.39,112.94,-127.62,-245.87
-11.9,-6.57,5.56,92.87,-124.25,-191.56
-13.64,-7.78,4.63,63.56,-118.75,-117.75
-17.81,-7.47,2.43,33.75,-108.62,-46.31
-22.32,-5.56,-2.23,18.69,-72.0,26.0
