Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-8.74,0.21,3.14,26.94,-48.69,100.12
-13.24,0.54,-2.11,37.5,-54.5,149.56
-14.21,0.81,-3.57,41.56,9.81,185.87
-13.55,0.68,-3.78,41.63,115.44,213.44
-11.52,0.27,-2.89,16.87,215.81,243.0
-1.15,-3.0,-0.11,-24.31,267.56,263.0
4.15,-3.01,2.97,-36.63,242.81,263.81
8.12,-3.21,4.28,-36.63,242.81,263.81
9.28,-3.98,3.71,-32.56,169.87,246.56
9.98,-6.84,4.06,-1.5,29.19,173.75
9.78,-9.57,2.75,-5.75,5.37,123.0
13.57,-11.93,2.75,-15.25,-13.13,45.19
18.29,-8.36,4.06,-15.25,-13.13,45.19
17.14,-4.31,3.04,-26.25,-34.06,-64.44
14.25,-0.67,2.1,-25.94,-12.06,-116.06
11.75,1.52,1.46,-20.0,8.69,-154.94
9.19,3.64,0.85,-11.88,23.87,-176.0
7.18,3.01,0.83,-11.88,23.87,-176.0
6.51,2.75,0.91,-3.75,35.13,-180.81
4.41,2.67,1.19,17.0,17.5,-207.37
-0.54,0.22,1.2,29.44,-12.44,-208.37
-3.4,-0.87,0.96,38.5,-43.0,-201.94
-6.02,-1.31,0.78,38.5,-43.0,-201.94
-8.28,-1.08,0.45,42.44,-66.62,-188.12
-12.99,0.14,-0.12,31.31,-86.69,-147.37
-14.8,0.65,0.03,19.44,-83.19,-113.62
-15.68,1.41,0.37,11.63,-65.0,-70.44
-13.98,1.33,1.57,11.63,-65.0,-70.44
-11.29,1.04,2.03,10.0,-52.19,-35.13
-9.26,0.71,1.64,14.69,-116.12,60.0
-9.19,0.7,1.1,28.44,-169.0,108.75
-11.69,0.98,-1.21,38.81,-169.87,150.5
-11.81,0.76,-1.4,38.81,-169.87,150.5
-10.33,0.72,-1.01,40.19,-118.0,179.75
-7.62,0.6,-0.09,33.88,2.75,229.31
3.3,-1.83,-0.08,22.81,24.31,243.37
7.73,-2.01,0.82,33.69,14.44,230.44
8.68,-2.58,0.53,33.69,14.44,230.44
8.81,-5.73,1.19,48.56,-7.94,194.87
9.99,-8.22,1.39,47.63,-13.56,111.5
12.51,-11.31,1.12,27.25,-23.19,70.87
14.59,-12.4,0.22,-1.69,-11.0,21.62
17.01,-5.39,-1.25,-1.69,-11.0,21.62
16.73,-1.54,-0.51,-29.87,27.25,-45.13
14.33,0.96,-0.3,-42.19,45.19,-107.56
11.23,1.92,-0.63,-44.44,42.31,-149.75
7.17,3.71,-0.23,-46.44,47.25,-174.75
3.76,3.07,0.24,-45.81,54.5,-192.06
2.49,1.73,0.61,-39.31,54.5,-188.25
-0.34,1.53,1.18,-35.25,50.25,-195.87
-6.4,0.43,1.35,-24.06,30.56,-194.37
-9.48,0.63,0.91,-11.88,5.62,-181.56
-11.96,1.08,0.67,-5.62,-12.5,-164.44
-15.41,3.58,0.57,-9.5,-8.31,-136.69
-15.31,4.21,0.67,-10.56,19.56,-104.31
-13.22,3.9,2.0,-12.0,53.94,-66.56
-10.08,2.88,2.75,-13.63,69.94,-22.5
-9.02,0.96,1.05,-4.56,35.56,24.06
-11.56,0.51,-1.36,16.44,-38.19,72.25
-14.08,0.44,-3.28,35.88,-86.69,118.62
-14.62,0.13,-4.05,46.25,-66.69,158.37
-9.63,-1.07,-1.65,48.19,6.19,185.0
-4.29,-2.56,-0.61,39.19,80.5,208.69
0.91,-2.79,1.21,9.63,117.25,232.94
7.8,-3.44,3.11,-5.25,114.31,248.06
9.32,-4.23,2.91,-0.69,78.0,233.87
10.08,-5.4,2.54,9.75,30.25,200.94
10.03,-7.0,2.12,24.5,-10.5,167.81
13.38,-9.96,1.49,28.44,-37.81,129.06
14.75,-10.53,1.66,22.0,-66.94,71.69
13.68,-8.71,1.16,19.37,-104.62,24.0
11.39,-5.04,0.0,2.19,-109.44,-31.25
9.18,1.44,-0.4,-25.19,-66.81,-84.62
8.6,2.69,0.27,-41.25,-20.81,-126.37
7.56,3.16,0.63,-41.75,-2.31,-148.44
5.25,3.75,0.64,-39.75,-0.44,-156.75
2.56,2.5,0.55,-35.88,4.69,-153.25
0.39,1.8,0.77,-34.69,16.56,-168.12
-1.95,0.62,1.06,-26.12,12.56,-174.94
-6.79,-0.65,0.98,-12.75,-1.37,-172.0
-9.55,-0.63,0.83,-2.56,-16.81,-165.25
-11.78,-0.33,0.6,4.06,-29.25,-147.5
-13.31,0.79,0.19,-0.13,-27.31,-120.12
-15.26,2.77,-0.23,-4.12,-0.37,-88.31
-13.63,2.75,0.8,-7.12,37.44,-54.25
-10.6,1.91,1.91,-10.13,68.12,-19.75
-7.61,0.9,2.53,-10.06,67.75,21.19
-7.37,0.31,1.12,-1.62,22.25,67.75
-9.95,0.54,-0.63,15.5,-41.81,113.94
-12.14,0.69,-2.02,30.19,-66.87,156.44
-11.18,-0.18,-1.85,36.81,-27.0,192.37
-6.45,-1.78,-1.17,31.25,52.25,220.44
-1.33,-2.08,1.27,-1.0,123.0,243.75
2.5,-1.86,3.74,-27.5,158.56,260.69
8.82,-4.31,4.31,-29.19,150.25,264.75
11.55,-6.21,3.22,-23.5,129.25,250.12
13.19,-7.24,1.92,-20.12,103.69,212.31
14.44,-8.43,0.62,-13.44,69.69,170.37
17.99,-8.98,0.92,-5.44,31.62,124.94
19.28,-6.12,0.94,-5.81,-17.37,49.31
17.25,-3.52,1.22,-5.25,-42.5,-31.87
