Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3.0,-1.97,-3.72,-1.56,-100.19,-213.94
-4.78,-2.1,-3.37,-14.56,-108.0,-210.06
-6.76,-1.88,-2.69,-22.5,-109.25,-203.06
-10.54,-1.59,0.34,-21.31,-100.94,-189.56
-12.67,-2.16,1.82,-8.13,-78.25,-166.94
-14.8,-3.39,1.72,10.19,-39.31,-133.75
-17.53,-6.59,1.73,18.19,11.19,-92.5
-16.94,-7.1,1.77,14.31,55.0,-46.31
-14.9,-6.55,0.94,3.94,83.87,7.44
-12.49,-6.05,-0.7,-6.69,92.56,65.94
-12.7,-4.22,-3.93,-15.38,66.44,123.0
-13.79,-2.46,-5.26,-19.37,15.0,176.87
-13.46,-1.48,-6.23,-20.31,-29.06,230.62
-11.69,-1.16,-6.17,-22.25,-51.63,264.44
-6.44,-0.46,-4.43,-17.62,-59.5,276.94
-3.24,0.04,-3.63,-5.75,-52.94,275.81
0.18,0.46,-2.77,0.75,-32.19,273.75
10.4,0.32,1.24,-1.5,-5.75,268.94
14.78,0.4,3.81,-4.06,13.88,248.87
15.23,0.77,7.45,0.81,12.69,216.0
15.63,0.03,10.49,21.75,-26.62,185.87
16.78,-3.9,10.86,59.56,-73.44,162.06
17.75,-5.46,5.63,98.69,-80.44,121.06
22.6,-5.34,0.08,101.06,-26.56,49.69
23.5,-3.15,-2.93,79.37,63.25,-31.44
17.98,2.79,-3.83,49.75,120.56,-85.75
15.8,4.58,-2.47,31.87,126.44,-118.37
13.24,5.04,-1.0,37.25,95.12,-150.19
7.63,2.36,-0.06,55.56,49.94,-181.5
5.17,0.53,0.07,68.69,9.81,-209.94
3.12,-1.04,-0.09,72.44,-21.56,-230.37
0.49,-1.99,-0.46,71.12,-45.31,-244.69
-4.36,-3.2,-1.1,70.25,-62.19,-243.81
-6.28,-3.73,-1.08,71.0,-70.81,-233.87
-8.35,-4.1,-0.77,73.0,-71.81,-218.19
-10.32,-4.36,-0.66,75.69,-65.0,-194.87
-13.34,-4.92,-0.51,78.75,-49.69,-163.12
-14.38,-5.53,-0.56,81.44,-25.56,-125.12
-14.97,-6.11,-0.89,77.25,6.5,-87.5
-15.3,-6.58,-0.74,65.56,44.13,-52.81
-14.79,-6.28,-0.85,53.13,79.0,-14.25
-13.29,-5.61,-1.02,40.06,102.69,31.56
-11.9,-4.79,-1.28,27.12,108.0,80.44
-12.43,-3.28,-1.72,19.06,90.81,127.87
-11.71,-2.79,-2.62,16.25,59.69,178.5
-11.25,-2.37,-3.21,15.0,31.06,217.12
-10.71,-2.07,-3.54,13.81,5.25,245.06
-6.15,-2.08,-3.43,14.38,-13.0,262.94
-2.96,-1.37,-1.81,18.44,-18.56,271.25
1.16,-0.66,-1.45,28.25,-6.06,272.94
6.24,-0.2,-1.61,33.69,26.94,264.87
15.58,0.33,1.86,33.31,63.44,248.12
17.28,0.5,4.26,38.5,82.31,225.94
16.53,-0.42,7.71,54.69,73.37,201.37
18.31,-5.34,9.92,80.87,42.13,178.56
16.19,-6.84,5.48,110.94,28.0,136.87
17.67,-7.59,0.29,112.75,44.56,71.75
20.81,-6.22,-2.64,79.12,71.0,-4.69
19.96,0.68,-2.17,47.88,76.69,-73.75
17.02,2.84,-0.81,31.87,68.56,-119.94
14.47,3.31,0.46,29.19,37.63,-152.25
10.88,2.96,1.36,35.56,-5.06,-187.75
4.44,0.36,1.52,48.06,-49.0,-220.12
1.24,-1.42,1.98,59.19,-83.37,-239.75
-1.46,-2.88,2.22,63.25,-110.0,-246.0
-3.78,-4.05,2.1,62.19,-128.12,-240.25
-7.34,-4.57,0.98,59.56,-138.19,-228.81
-8.95,-4.53,0.69,56.19,-140.31,-213.87
-10.67,-4.15,0.44,53.81,-128.81,-192.81
-14.19,-4.3,-0.43,51.5,-96.75,-159.19
-15.08,-4.47,0.09,45.31,-45.81,-121.44
-15.53,-4.92,0.99,38.25,12.81,-89.06
-14.57,-5.36,1.97,35.56,55.38,-58.38
-11.2,-5.64,2.28,35.69,75.69,-25.81
-10.85,-4.95,1.63,36.69,69.0,11.69
-11.94,-4.24,0.73,37.19,42.56,63.0
-13.38,-3.42,-0.14,37.94,5.81,117.56
-13.47,-2.56,-1.85,39.06,-22.06,177.62
-11.99,-2.53,-1.8,43.63,-30.37,221.31
-10.15,-2.49,-1.88,48.0,-30.06,243.12
-4.76,-2.07,-0.93,49.56,-24.5,249.81
-2.78,-0.73,-1.37,51.06,-11.69,250.19
-0.74,0.41,-2.85,52.56,11.75,255.31
1.88,1.16,-2.88,47.44,45.63,263.0
8.68,0.7,1.67,46.31,80.5,262.0
12.83,-0.06,3.75,54.13,102.62,241.69
15.81,-1.04,5.44,65.37,100.19,209.12
17.59,-3.16,5.66,77.5,71.12,177.62
17.59,-3.16,5.66,84.62,36.19,140.75
23.59,-6.5,1.74,78.31,21.56,80.0
23.59,-6.5,1.74,65.31,26.0,-1.56
24.11,-4.21,1.21,50.13,23.5,-72.31
18.49,1.48,1.58,42.31,10.88,-112.56
15.3,2.94,2.01,44.25,-3.12,-140.44
12.32,3.03,2.54,52.5,-13.31,-174.0
8.6,2.63,2.89,60.13,-22.0,-198.31
3.37,0.5,2.86,62.5,-22.06,-213.0
1.05,-0.54,2.53,62.63,-17.0,-220.87
-1.02,-1.52,2.12,62.25,-10.88,-220.87
-3.16,-2.38,1.78,62.56,-7.87,-211.94
-6.66,-3.53,1.56,62.75,-4.37,-197.62
