Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
6.73,0.82,1.62,22.0,16.06,-87.62
5.73,0.25,1.34,38.75,-1.25,-112.94
4.49,-0.29,1.02,38.75,-1.25,-112.94
2.95,-0.79,0.79,43.06,-15.06,-122.06
-0.52,-1.46,0.33,43.88,-30.31,-128.19
-2.22,-1.69,0.27,41.44,-43.69,-130.75
-3.8,-1.81,0.07,32.31,-61.06,-129.94
-5.26,-1.97,-0.09,32.31,-61.06,-129.94
-7.77,-2.11,-0.82,21.25,-69.62,-106.19
-8.7,-2.37,-1.16,16.5,-68.81,-88.25
-9.51,-2.65,-1.3,10.88,-64.19,-69.25
-10.87,-2.91,-1.68,3.75,-57.75,-49.94
-11.27,-2.96,-1.44,3.75,-57.75,-49.94
-11.52,-3.02,-1.18,-3.19,-49.31,-30.75
-11.65,-3.15,-1.12,-13.88,-27.0,9.44
-11.39,-3.53,-0.74,-18.06,-15.94,29.69
-10.9,-3.61,-0.6,-20.31,-2.31,49.0
-10.14,-3.59,-0.57,-23.12,14.25,66.44
-9.01,-3.31,-0.38,-26.44,27.62,81.5
-6.18,-2.03,-0.13,-28.44,35.44,95.0
-4.66,-1.12,-0.02,-30.5,37.94,108.31
-3.22,-0.26,0.16,-31.25,38.0,119.12
-1.73,0.51,0.32,-29.94,40.81,127.0
1.4,1.08,0.48,-29.56,47.13,131.12
2.95,1.4,0.43,-30.12,52.5,131.37
4.55,1.72,0.85,-29.81,56.94,126.37
7.28,2.39,1.86,-29.37,59.25,115.94
8.32,2.65,2.17,-29.06,56.5,102.0
9.25,2.66,2.24,-26.75,49.0,85.62
10.46,2.42,2.3,-26.75,38.63,65.5
11.39,2.65,3.16,-23.5,29.19,36.0
11.49,2.19,3.17,-16.06,19.75,14.19
10.97,2.0,3.26,-11.06,13.56,-11.63
10.47,1.98,3.11,-4.44,8.81,-33.75
9.12,2.09,2.81,4.0,5.25,-53.25
8.48,1.93,2.45,13.06,1.75,-70.0
7.82,1.66,2.13,22.62,-1.87,-84.75
6.34,0.96,1.81,31.19,-7.5,-97.0
5.38,0.57,1.73,37.5,-16.44,-107.37
4.35,0.19,1.6,42.31,-27.69,-115.62
3.27,-0.27,1.29,45.69,-38.31,-122.75
0.84,-1.41,0.72,44.75,-47.38,-129.25
-0.66,-1.86,0.6,40.13,-56.75,-133.25
-2.31,-2.25,0.54,35.56,-64.94,-132.81
-4.05,-2.48,0.48,30.56,-69.87,-128.69
-7.07,-2.43,-0.03,26.56,-70.06,-119.75
-8.09,-2.49,-0.63,23.75,-65.87,-104.56
-8.87,-2.62,-1.23,20.69,-58.88,-85.44
-9.45,-2.81,-1.63,17.19,-51.06,-66.19
-10.3,-2.9,-1.78,11.81,-44.75,-47.69
-10.74,-2.96,-1.57,5.62,-39.25,-28.0
-11.22,-2.99,-1.64,-0.56,-33.5,-6.19
-11.55,-2.99,-1.63,-6.56,-23.37,15.0
-11.41,-2.95,-1.69,-12.88,-9.63,34.81
-10.8,-2.86,-1.48,-19.19,6.81,53.44
-9.85,-2.67,-1.07,-24.81,23.62,70.5
-7.5,-2.01,-0.63,-30.56,36.13,85.69
-6.21,-1.48,-0.29,-34.5,44.31,100.37
-4.96,-0.95,0.0,-37.06,49.63,113.19
-3.66,-0.52,0.05,-37.63,50.69,122.25
-0.54,-0.27,0.57,-35.88,49.31,128.87
1.01,-0.12,0.82,-33.13,43.69,131.06
2.33,0.11,1.25,-32.06,32.19,129.5
3.42,0.48,1.66,-32.44,20.31,127.5
5.17,1.37,2.32,-32.88,14.63,123.81
6.21,1.75,2.62,-31.12,15.88,115.56
7.55,1.83,2.9,-26.87,20.75,101.94
9.76,1.72,2.92,-20.12,24.81,85.75
10.91,1.65,3.01,-17.62,27.62,65.87
11.2,2.29,3.0,-15.25,30.75,38.63
11.01,2.71,3.0,-7.69,30.0,17.19
10.51,2.57,3.06,1.06,31.75,-6.69
10.34,2.28,3.14,11.06,33.75,-32.81
10.13,2.01,3.0,20.37,30.87,-55.06
9.68,1.8,2.8,27.37,19.19,-73.75
7.77,1.63,2.14,34.63,3.37,-91.06
6.66,1.29,1.75,41.31,-11.94,-106.12
5.56,0.82,1.47,46.81,-24.37,-119.19
2.93,-0.36,1.01,50.31,-35.06,-129.94
1.42,-1.1,0.85,49.69,-45.94,-136.75
-0.39,-1.76,0.58,46.81,-55.19,-140.87
-2.51,-2.32,0.28,42.44,-63.75,-141.0
-6.74,-2.8,-0.27,37.63,-69.44,-133.94
-8.45,-2.77,-0.72,32.44,-69.87,-119.0
-9.86,-2.78,-1.32,27.25,-65.62,-97.94
-11.0,-2.85,-1.71,22.87,-58.31,-74.44
-12.43,-2.95,-2.1,17.56,-49.06,-50.75
-12.68,-2.94,-1.85,10.31,-37.31,-24.62
-12.89,-2.9,-1.91,1.37,-22.56,3.06
-12.8,-2.89,-2.2,-7.31,-6.87,30.0
-12.07,-3.29,-2.58,-14.69,5.94,54.06
-11.35,-3.63,-2.44,-20.69,15.25,75.69
-10.38,-3.83,-2.08,-26.69,22.25,93.12
-7.48,-3.58,-1.08,-33.44,30.06,106.75
-5.92,-3.03,-1.0,-39.81,37.44,116.87
-4.3,-2.29,-0.83,-43.75,43.75,125.06
-2.74,-1.6,-0.56,-44.81,52.31,131.5
0.11,-0.37,-0.03,-45.13,58.25,133.69
1.47,0.29,0.39,-44.13,58.63,134.37
2.86,0.81,1.02,-41.69,58.06,133.75
