Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.15,0.42,-4.63,-111.12,-29.37,-155.56
7.79,0.43,-3.55,-134.31,-4.69,-193.12
3.33,-1.59,0.4,-149.19,23.62,-230.31
0.19,-2.17,1.41,-161.0,40.69,-257.25
-4.52,-2.39,3.66,-166.94,31.37,-270.37
-8.83,-2.11,5.45,-166.5,9.56,-267.94
-16.22,1.75,9.06,-152.62,-19.75,-252.62
-17.64,2.72,8.4,-129.31,-53.88,-214.25
-17.71,2.07,7.69,-93.44,-92.81,-129.56
-15.66,-0.76,6.79,-57.94,-117.0,-30.44
-15.11,-1.66,6.45,-21.31,-125.37,51.94
-14.06,-2.03,6.64,12.5,-116.56,119.81
-11.99,-2.54,6.69,37.75,-93.87,172.44
-7.86,-3.15,4.21,65.19,-69.25,190.06
-3.87,-4.11,2.51,84.37,-48.63,219.0
0.16,-4.2,0.46,85.37,-30.81,247.94
3.78,-3.73,-1.71,83.12,-19.19,243.75
10.05,-2.82,-5.16,72.62,-16.31,224.37
11.83,-0.66,-5.96,53.5,-16.12,193.62
14.52,1.0,-7.57,31.25,-16.56,143.12
16.27,0.45,-8.01,3.0,-21.94,90.06
15.95,1.94,-8.54,-28.37,-26.94,11.81
15.44,2.3,-8.38,-61.44,-31.44,-27.75
14.04,2.83,-7.56,-99.87,-23.81,-82.87
11.16,0.69,-6.3,-125.19,-9.25,-143.0
9.35,-0.03,-4.54,-152.69,15.06,-189.81
7.33,-1.39,-2.97,-176.31,41.5,-237.25
5.76,-3.14,-1.11,-189.44,57.25,-276.75
1.07,-5.3,1.09,-197.12,60.0,-306.31
-1.56,-5.72,2.16,-203.12,59.38,-327.0
-5.11,-5.46,4.31,-204.0,61.0,-339.75
-7.15,-8.25,6.2,-189.94,61.31,-335.62
-14.02,-4.34,9.93,-179.06,41.88,-318.94
-17.9,-2.57,10.37,-161.0,-0.44,-295.0
-20.25,-1.21,9.08,-128.94,-47.19,-242.5
-20.14,-0.86,7.8,-93.0,-83.5,-169.81
-19.08,-1.16,6.9,-59.88,-96.5,-86.37
-17.61,-2.41,5.61,-24.87,-96.0,-6.0
-15.26,-3.7,4.67,7.0,-81.56,70.81
-10.13,-5.09,2.5,27.37,-63.25,134.25
-10.13,-5.09,2.5,36.94,-48.44,179.75
-7.07,-3.73,1.29,36.13,-34.38,205.25
-3.52,-2.75,-0.36,31.87,-20.5,217.06
4.68,-0.77,-3.23,21.69,1.12,218.25
8.96,0.25,-4.55,5.37,15.31,208.69
8.96,0.25,-4.55,-13.25,12.5,183.81
11.97,1.55,-5.16,-32.44,1.31,143.25
17.18,3.64,-3.52,-49.19,-17.44,96.06
18.15,3.43,-3.05,-61.25,-41.31,49.0
18.29,3.15,-2.83,-70.31,-69.69,-1.44
18.29,3.15,-2.83,-78.81,-101.19,-55.44
16.57,0.23,-1.99,-92.31,-118.75,-112.75
13.06,2.53,-1.54,-107.0,-117.06,-168.62
12.06,-1.11,-1.54,-116.87,-102.06,-183.44
5.83,8.59,0.41,-103.69,-85.75,-164.0
5.47,-5.08,2.28,-105.19,-44.88,-232.31
0.38,-1.52,1.39,-107.06,-54.31,-278.75
-0.88,-3.45,2.59,-126.5,-44.94,-236.62
-2.21,-2.69,4.28,-123.06,-45.19,-263.75
-7.23,-2.19,6.18,-116.0,-70.94,-251.44
-10.8,-2.04,6.18,-105.94,-96.37,-219.12
-13.92,-2.68,6.57,-91.31,-103.19,-184.0
-16.91,-3.71,5.83,-76.62,-95.5,-149.31
-16.49,-3.15,5.13,-60.38,-93.5,-101.56
-15.77,-3.65,3.74,-38.75,-105.69,-32.56
