Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.26,-4.04,-1.96,42.56,187.31,186.81
4.4,-3.29,-3.03,40.63,207.5,203.69
9.25,-1.97,-3.77,24.94,220.5,193.94
21.18,0.47,-2.24,0.75,230.5,175.87
26.16,2.34,-1.44,-14.06,217.25,150.75
27.92,4.35,-1.02,-24.25,163.62,97.44
26.5,4.98,-1.23,-25.94,79.75,32.56
17.77,4.6,-0.03,-22.31,5.06,-43.81
14.08,2.06,0.18,-11.5,-42.13,-130.56
9.04,0.16,1.5,2.5,-79.69,-186.25
-1.26,-1.81,4.77,-13.19,-118.44,-212.31
-6.65,-2.44,5.99,-25.62,-162.12,-222.37
-11.51,-3.05,7.21,-38.75,-207.62,-209.44
-15.56,-3.7,7.68,-40.81,-251.31,-165.31
-24.33,-2.27,5.32,-23.75,-272.62,-112.81
-26.15,-2.45,5.51,12.25,-250.0,-52.0
-25.19,-3.67,6.12,70.25,-162.5,6.25
-21.2,-5.31,4.69,77.0,-30.69,50.56
-10.11,-5.92,0.55,57.44,99.31,109.44
-4.71,-4.34,-1.61,50.94,182.0,153.62
0.27,-3.36,-2.41,48.63,213.06,176.31
4.97,-2.75,-3.29,41.06,213.62,186.25
14.71,-0.72,-3.52,12.44,213.62,171.25
19.97,0.73,-3.05,-7.25,211.06,143.94
23.5,2.74,-1.88,-24.19,185.87,96.94
24.3,4.98,-1.42,-36.0,131.69,43.5
19.77,5.4,-0.24,-36.25,67.37,-22.5
16.97,2.09,-0.56,-21.19,14.06,-103.31
12.71,0.59,0.93,-14.56,-15.31,-151.94
4.1,0.11,3.09,-20.5,-45.94,-197.12
-0.98,-0.76,4.28,-16.75,-88.37,-215.12
-5.93,-2.04,5.61,-20.81,-141.5,-210.06
-11.06,-2.67,6.9,-31.62,-194.44,-184.37
-18.64,-2.67,5.4,-33.75,-237.37,-138.75
-22.96,-1.63,4.34,-16.56,-253.37,-91.44
-25.13,-2.27,2.86,40.31,-212.56,-27.44
-23.39,-3.86,3.56,73.75,-117.62,23.0
-14.59,-6.72,1.38,57.38,5.56,72.12
-8.97,-6.07,-0.07,41.44,113.37,140.12
-4.46,-4.23,-0.44,35.44,169.69,167.62
4.8,-2.82,-2.33,35.75,187.0,177.37
9.27,-1.73,-2.65,16.69,198.81,176.56
14.53,-0.53,-2.11,-4.87,209.44,160.44
20.2,1.06,-1.42,-15.19,208.56,128.69
25.0,4.39,-0.03,-23.56,174.31,78.56
23.61,5.08,-0.24,-25.25,105.87,23.94
18.62,5.76,0.87,-21.94,32.63,-47.0
15.6,2.84,-0.08,-3.19,-21.44,-119.06
8.14,0.88,1.93,0.19,-51.25,-160.06
3.24,0.12,3.11,-4.31,-89.94,-198.06
-2.27,-1.05,4.05,-3.37,-135.06,-210.12
-12.42,-3.03,5.58,-14.38,-182.31,-199.25
-16.67,-4.03,4.58,-26.19,-223.5,-165.81
-21.07,-3.53,3.47,-18.94,-244.94,-121.81
-24.85,-3.23,2.79,8.31,-222.56,-73.19
-22.17,-5.54,3.03,47.5,-149.44,-8.63
-18.35,-5.99,2.05,44.44,-46.06,47.56
-13.68,-5.73,0.65,22.69,56.81,105.06
-9.11,-4.64,-0.36,22.31,126.5,150.56
-0.08,-3.05,-1.74,20.37,167.75,172.81
4.66,-2.3,-2.35,10.25,194.31,179.75
9.49,-1.42,-2.22,-5.31,215.75,171.31
14.69,0.03,-0.87,-20.69,231.94,152.0
24.81,3.5,2.2,-29.94,222.06,129.19
26.26,5.51,1.91,-31.0,167.62,95.31
24.58,6.3,1.18,-25.87,80.31,38.44
17.04,4.46,1.57,-14.94,0.06,-36.56
14.27,1.66,1.38,11.94,-49.38,-110.87
10.87,0.82,2.31,21.94,-74.12,-152.75
6.44,0.2,3.2,19.69,-108.69,-187.0
-3.8,-1.61,4.36,20.06,-149.25,-199.94
-8.05,-3.15,5.02,6.06,-187.06,-190.31
-11.88,-3.78,5.05,-4.37,-214.69,-163.37
-16.07,-2.84,5.11,0.25,-234.12,-137.62
-22.65,-5.38,0.7,41.44,-222.12,-91.69
-22.72,-5.91,3.67,58.5,-171.25,-41.88
-21.44,-5.61,3.34,33.19,-89.69,5.94
-18.23,-6.14,1.24,43.44,-0.81,61.06
-10.62,-4.81,-0.58,38.69,66.12,116.62
-7.09,-4.25,-1.29,32.88,103.19,151.37
-3.34,-3.81,-2.59,34.19,124.75,172.81
5.56,-2.15,-3.44,17.0,148.19,179.12
9.56,-1.05,-2.68,-4.06,174.69,168.37
13.9,0.21,-1.19,-19.81,200.94,149.44
18.75,1.67,0.05,-34.0,212.0,126.69
24.9,4.25,1.9,-38.06,188.5,101.44
23.91,5.12,1.62,-32.88,125.0,49.94
20.7,5.36,1.85,-24.0,41.44,-18.25
16.65,3.66,1.34,-5.06,-28.25,-101.5
9.87,0.3,1.86,12.75,-68.12,-154.25
5.61,-0.16,2.7,6.56,-92.5,-191.5
0.91,-1.07,3.41,1.44,-122.81,-216.87
-8.32,-2.78,4.99,-14.25,-157.62,-214.62
-12.43,-3.69,5.23,-25.19,-185.44,-191.44
-16.93,-2.47,5.67,-27.44,-208.0,-166.81
-20.51,-2.66,4.47,-3.12,-205.25,-119.56
-23.65,-4.7,3.91,49.5,-158.25,-63.56
-21.59,-5.57,4.63,63.06,-81.5,-34.06
-17.94,-7.01,3.03,50.44,7.56,25.5
-13.93,-6.91,2.06,44.5,86.06,111.75
