Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.11,0.17,-0.11,-2.69,2.31,-2.94
-0.07,0.22,-0.09,-2.69,2.31,-2.94
-0.08,0.25,-0.21,-1.69,0.13,-2.19
-0.1,0.26,-0.27,-1.62,-1.37,-1.31
-0.09,0.32,-0.4,-1.56,-1.69,-0.25
-0.07,0.34,-0.38,-2.19,-1.19,0.37
0.04,0.36,-0.18,-2.19,-1.19,0.37
0.13,0.35,-0.21,-2.19,-0.19,1.06
0.15,0.34,-0.32,-2.0,1.06,2.06
0.16,0.29,-0.28,-2.0,0.62,1.87
0.24,0.32,-0.2,-1.81,1.12,2.06
0.32,0.43,-0.2,-1.81,1.12,2.06
0.41,0.53,-0.2,-2.31,1.25,2.56
0.42,0.65,-0.15,-2.75,-1.25,2.19
0.33,0.72,-0.11,-2.25,-1.44,1.94
0.35,0.72,-0.13,-1.44,-1.0,2.0
0.44,0.76,-0.07,-1.44,-1.0,2.0
0.73,0.79,-0.08,-0.56,0.19,1.5
0.83,0.85,-0.21,1.5,0.19,0.75
0.83,0.89,-0.16,1.37,-1.31,0.5
0.86,1.02,-0.08,0.81,-1.5,0.06
1.01,1.53,0.28,0.19,-1.12,0.13
1.28,1.9,0.37,0.94,-1.69,1.12
1.6,2.24,0.36,3.0,-3.62,1.62
1.94,2.58,0.35,4.56,-5.5,2.37
2.74,3.54,0.17,5.69,-6.87,4.25
3.26,4.28,0.33,5.69,-6.87,4.25
3.77,5.06,1.1,4.0,-8.38,5.62
4.47,5.85,1.74,6.62,-20.12,10.44
6.33,7.1,1.99,16.69,-26.5,6.31
7.12,6.94,2.29,31.5,-31.75,-3.5
7.85,6.0,2.66,31.5,-31.75,-3.5
8.95,3.12,3.89,46.56,-38.38,-14.06
9.04,1.93,4.71,65.69,-58.88,-46.38
9.15,0.58,5.12,73.62,-71.44,-69.0
8.82,-0.41,5.67,83.06,-89.25,-93.5
7.34,-2.31,4.7,83.06,-89.25,-93.5
5.0,-4.12,3.76,97.19,-111.5,-118.19
1.01,-6.31,3.22,107.06,-135.12,-146.0
-3.86,-8.4,3.05,109.25,-157.0,-166.87
-14.01,-10.66,2.24,104.75,-179.0,-179.0
-18.39,-12.53,-0.53,92.94,-200.06,-181.25
-23.47,-14.66,-5.3,71.12,-206.0,-154.37
-32.66,-11.49,0.63,30.06,-190.19,-101.69
-35.36,-9.8,-2.76,-2.94,-137.81,-48.56
-34.3,-8.71,-1.79,-10.94,-65.12,4.94
-29.76,-9.53,-0.94,-14.69,51.06,82.56
-17.86,-11.63,-1.61,-17.06,109.37,154.12
-13.4,-11.87,-3.93,-7.69,113.12,204.06
-9.14,-10.65,-5.06,-9.94,99.0,245.62
-4.96,-8.79,-5.69,-27.75,118.31,276.0
5.19,-4.95,-3.46,-57.44,184.94,290.12
10.46,-2.59,-0.4,-86.12,266.37,287.56
16.0,-0.68,4.93,-110.56,330.44,264.25
24.68,1.7,8.99,-139.06,357.69,228.75
30.43,7.33,14.93,-151.69,319.69,184.81
30.46,8.59,14.44,-121.94,211.12,127.19
30.52,7.78,14.33,-65.56,97.19,43.88
27.07,3.89,13.86,-8.5,29.62,-33.69
25.54,2.35,12.63,41.25,8.75,-84.56
22.94,3.39,12.55,77.31,-5.12,-124.06
19.6,1.0,8.97,122.56,-31.06,-171.19
8.84,-4.29,6.28,133.37,-70.44,-220.0
3.08,-5.77,4.34,147.37,-108.87,-246.69
-2.86,-8.05,1.21,176.44,-138.81,-248.62
-7.14,-11.65,-2.44,184.37,-172.87,-238.06
-18.14,-13.58,-5.74,138.81,-231.44,-236.37
-26.59,-13.19,-7.4,83.5,-294.31,-229.5
-34.28,-12.03,-7.6,50.25,-323.25,-173.06
-40.49,-11.38,-7.63,53.06,-281.37,-107.12
-35.68,-11.04,-7.76,24.5,-148.5,-58.81
-29.03,-10.85,-7.53,-30.0,-0.88,21.25
-23.64,-9.71,-6.94,-57.19,70.19,87.75
-15.91,-6.95,-6.06,-66.94,53.5,131.62
-12.99,-5.16,-5.96,-75.0,24.19,181.44
-9.53,-3.45,-5.6,-91.19,29.62,226.56
-5.31,-2.02,-3.95,-109.56,80.5,254.0
4.39,-0.01,2.22,-128.44,163.62,265.94
10.59,0.59,5.4,-139.75,247.56,269.75
18.62,0.9,10.4,-143.0,315.5,265.37
28.53,1.24,14.21,-147.06,329.25,245.12
30.5,4.81,19.61,-134.94,258.87,187.56
30.56,5.26,18.86,-84.06,132.12,115.37
29.72,5.03,17.37,-34.56,20.81,21.06
24.46,4.25,17.77,4.06,-17.56,-62.75
14.35,3.04,10.84,33.56,-13.44,-113.06
19.85,-2.78,6.15,130.25,-3.62,-77.81
17.37,1.43,9.39,108.25,-31.62,-150.94
2.92,-2.19,3.91,152.56,-77.62,-256.0
-2.57,-5.57,0.89,216.5,-132.62,-258.5
-6.63,-9.35,-1.45,216.12,-167.25,-263.37
-9.63,-11.58,-3.28,179.31,-203.25,-218.37
-17.54,-9.37,-6.46,112.75,-230.25,-178.31
-21.33,-7.4,-8.38,57.88,-250.19,-159.0
-25.51,-5.52,-9.9,38.06,-247.25,-146.62
-27.36,-4.84,-9.67,45.31,-205.19,-128.0
-27.27,-6.49,-6.69,33.44,-121.94,-86.5
-22.88,-7.08,-5.78,-14.38,-28.87,-5.69
-18.7,-6.7,-4.79,-56.19,49.69,72.0
-10.88,-3.55,-3.79,-80.06,94.37,109.06
