Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0,0.17,0.04,0.37,0.37,-0.13
0.0,0.15,0.09,-0.13,-0.19,-0.13
0.0,0.15,0.01,-0.56,-0.44,0.06
0.0,0.12,-0.02,-1.25,-0.69,0.0
0.02,0.08,0.05,-1.56,-1.12,-0.06
0.01,0.07,0.02,-1.56,-1.37,-0.19
0.05,0.09,-0.01,-1.44,-1.0,0.0
0.05,0.04,-0.02,-1.0,-0.69,0.0
0.02,0.04,0.0,-0.06,0.0,0.0
0.06,0.04,0.02,0.25,0.5,-0.06
0.03,0.03,-0.07,0.0,-0.13,-0.06
0.06,0.04,0.04,-0.13,-0.31,0.0
0.07,0.0,0.02,0.19,0.19,-0.06
0.03,0.03,0.0,0.19,0.19,-0.06
0.07,0.12,-0.02,0.5,0.37,-0.13
0.07,0.15,0.0,0.88,0.5,-0.19
0.03,0.15,0.02,1.06,0.69,-0.06
0.05,0.22,0.02,1.0,0.75,-0.13
0.01,0.21,0.0,0.81,0.37,0.19
0.0,0.18,0.01,0.56,0.19,0.19
0.01,0.18,0.01,0.44,0.25,0.19
-0.01,0.17,0.0,0.44,0.31,0.13
0.0,0.13,0.0,0.37,0.25,0.13
0.0,0.13,0.05,0.56,0.44,0.13
-0.01,0.1,0.02,0.19,-0.06,0.06
0.01,0.09,0.0,-0.56,-0.44,-0.19
0.01,0.08,0.01,-1.25,-1.06,-0.25
0.03,0.08,0.01,-1.81,-1.62,-0.31
0.09,-0.01,0.05,-2.31,-1.75,-0.5
0.09,0.05,-0.06,-2.0,-1.56,-0.37
0.11,0.11,0.0,-0.37,-0.44,-0.06
0.06,0.1,0.02,0.69,0.5,-0.06
0.08,0.21,-0.02,1.12,0.81,0.06
0.05,0.22,0.03,0.62,0.5,0.13
0.04,0.22,0.01,0.56,0.44,0.19
0.02,0.2,0.01,1.12,0.62,0.31
0.0,0.21,-0.02,1.56,1.25,0.25
-0.04,0.15,-0.06,1.94,1.62,0.44
-0.04,0.16,0.14,2.0,1.25,0.31
-0.02,0.16,-0.05,0.94,0.94,0.19
-0.02,0.13,0.03,0.19,0.0,-0.06
-0.01,0.08,-0.01,-1.0,-0.81,-0.19
0.0,0.07,0.08,-1.69,-1.25,-0.44
0.03,0.07,0.01,-2.25,-1.69,-0.44
0.06,0.08,-0.03,-2.37,-1.5,-0.31
0.06,0.04,-0.01,-2.25,-1.56,-0.37
0.08,0.03,0.02,-1.81,-1.19,-0.25
0.04,0.05,-0.07,-0.37,-0.06,0.06
0.03,0.09,0.0,0.56,0.5,0.19
0.01,0.07,0.0,0.37,0.62,0.13
0.01,0.06,0.02,-0.19,-0.19,0.13
0.01,0.08,-0.03,-0.25,-0.13,0.06
0.03,0.1,-0.01,0.44,0.25,0.06
0.0,0.11,0.01,1.06,0.88,0.06
-0.02,0.17,0.0,1.5,0.94,0.13
0.01,0.22,-0.03,1.56,1.31,0.0
0.0,0.2,0.01,0.94,0.81,-0.06
0.03,0.2,0.0,0.44,0.31,-0.25
0.04,0.15,0.01,-0.06,-0.13,-0.13
0.01,0.16,0.01,-0.31,-0.13,-0.31
0.03,0.15,-0.01,-0.31,-0.13,-0.13
0.04,0.16,0.02,-0.19,-0.31,-0.06
0.02,0.13,0.0,-0.31,-0.31,-0.13
0.01,0.12,0.01,-0.5,-0.5,-0.06
0.03,0.1,0.01,-1.31,-1.0,0.13
0.07,0.05,-0.02,-1.75,-1.19,-0.25
0.08,0.07,-0.05,-1.87,-1.37,-0.19
0.07,0.1,-0.01,-0.44,-0.25,-0.19
0.06,0.11,0.03,0.56,0.56,0.13
0.03,0.12,0.0,1.12,0.81,0.13
0.01,0.13,-0.01,0.88,0.69,-0.06
0.03,0.15,0.0,0.5,0.31,0.0
0.03,0.12,0.04,0.25,0.25,-0.06
0.0,0.15,0.03,0.44,0.44,-0.13
0.01,0.15,0.0,0.56,0.62,-0.06
-0.01,0.18,0.01,0.62,0.44,-0.06
0.0,0.17,0.0,0.56,0.37,0.0
-0.01,0.14,0.0,0.25,0.31,0.06
0.0,0.18,0.0,-0.31,0.06,0.13
-0.01,0.14,0.01,-0.5,-0.44,0.0
0.01,0.1,0.01,-0.62,-0.56,0.13
0.03,0.14,-0.01,-0.62,-0.5,0.0
0.01,0.14,0.0,-0.56,-0.44,-0.13
0.04,0.15,0.0,-0.56,-0.44,0.0
0.08,0.15,-0.01,-0.5,-0.25,0.0
0.08,0.13,-0.01,-0.56,-0.31,0.13
0.08,0.11,-0.01,-0.81,-0.62,-0.06
0.1,0.08,0.01,-0.69,-0.62,-0.13
0.1,0.09,-0.01,0.25,0.25,0.0
0.05,0.13,-0.01,0.25,0.25,0.0
0.06,0.09,0.0,0.81,0.56,0.13
0.02,0.07,0.0,-0.06,-0.19,-0.06
0.04,0.04,-0.03,-1.37,-1.06,-0.19
0.0,0.08,-0.03,0.0,-0.06,0.0
0.01,0.08,0.02,0.0,-0.06,0.0
-0.03,0.12,-0.03,0.94,0.81,0.0
-0.01,0.14,-0.01,0.69,0.69,-0.19
-0.01,0.15,0.0,0.69,0.37,0.06
-0.02,0.17,0.0,0.75,0.44,0.19
-0.01,0.21,0.01,0.75,0.62,0.19
0.0,0.21,-0.04,0.69,0.62,0.19
