Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.37,1.65,-1.06,13.81,50.13,-15.56
2.41,1.76,-0.83,17.12,50.25,-24.0
2.19,1.54,-0.63,17.12,50.25,-24.0
1.85,0.67,-0.88,23.75,49.0,-28.0
2.21,-1.87,-1.45,38.5,43.81,-20.37
2.18,-3.11,-1.88,41.5,37.5,-9.94
2.31,-4.59,-2.46,42.94,31.31,5.0
3.23,-7.77,-2.49,42.94,31.31,5.0
3.14,-8.59,-2.19,27.06,22.69,17.19
2.9,-8.58,-1.56,4.5,21.56,15.31
2.58,-7.39,-0.51,-25.62,22.87,7.56
0.74,-3.32,1.88,-53.5,26.06,-1.75
-0.09,-1.73,2.92,-71.56,36.19,-19.37
-1.11,-0.38,3.42,-73.31,48.63,-45.69
-2.22,0.67,3.46,-60.5,60.13,-73.0
-3.99,1.11,2.58,-41.13,71.0,-102.62
-4.35,0.2,1.08,-22.81,80.19,-123.5
-4.47,-1.22,0.45,-27.87,91.94,-145.12
-3.75,-1.34,-0.96,-30.69,93.0,-155.31
-3.38,-1.28,-1.08,-33.25,88.44,-156.62
-2.84,-1.24,-0.86,-36.0,73.56,-158.44
-2.33,-0.71,-0.51,-32.63,49.06,-152.44
-1.97,-1.38,0.4,-31.19,17.37,-130.56
-2.34,-1.88,0.34,-37.56,-15.75,-124.25
-2.42,-2.14,0.91,-42.06,-46.25,-122.69
-2.08,-2.31,1.67,-48.06,-90.44,-120.06
-3.89,-1.19,2.59,-48.13,-142.12,-112.37
-6.18,-1.52,2.78,-44.06,-173.44,-97.44
-7.33,-1.26,2.89,-45.56,-175.62,-87.87
-7.61,-0.43,3.03,-45.0,-151.87,-80.25
-7.43,-0.33,3.66,-39.88,-123.44,-70.5
-7.75,-0.93,3.13,-38.63,-90.69,-58.75
-7.74,-1.21,3.05,-44.75,-51.06,-47.06
-6.72,-1.7,2.27,-49.44,-2.31,-41.13
-6.36,-1.92,2.13,-56.31,51.81,-38.44
-5.69,-1.79,2.03,-67.87,100.69,-34.06
-4.91,-1.53,2.07,-78.37,141.44,-26.81
-4.27,-0.91,2.18,-83.69,174.5,-20.56
-4.45,-0.65,1.97,-85.44,204.0,-12.69
-4.21,-0.47,2.13,-89.37,230.06,-4.87
-3.65,-0.39,2.39,-92.5,242.56,-1.62
-3.25,-0.02,2.58,-92.37,241.81,0.5
-3.23,-0.03,2.55,-90.94,234.81,5.75
-2.93,-0.37,2.71,-92.19,223.37,12.25
-2.54,-0.7,2.68,-94.5,200.56,16.25
-2.83,-0.75,2.52,-96.0,177.87,22.31
-2.8,-0.88,2.47,-98.5,161.81,31.62
-2.69,-1.08,2.45,-99.87,149.69,40.56
-2.8,-1.55,2.36,-100.37,140.31,48.19
-2.84,-1.68,2.28,-101.31,131.44,52.31
-3.02,-1.6,2.27,-101.62,125.94,55.31
-3.06,-1.61,2.26,-101.0,124.19,60.25
-3.17,-1.67,2.34,-100.5,125.5,65.37
-3.14,-1.76,2.43,-99.25,129.0,70.44
-3.09,-1.82,2.59,-98.37,133.44,74.87
-3.01,-1.82,2.68,-96.87,138.0,79.12
-2.9,-1.81,2.85,-95.37,142.31,82.81
-2.79,-1.75,2.89,-94.37,147.37,86.75
-2.65,-1.68,2.94,-92.94,152.37,91.44
-2.34,-1.53,3.06,-91.5,156.62,96.44
-2.17,-1.44,3.03,-89.62,158.62,101.5
-1.94,-1.37,3.01,-87.94,159.0,106.75
-1.8,-1.25,2.94,-86.44,157.94,111.5
-1.5,-1.06,3.01,-85.19,155.25,115.75
-1.31,-0.89,3.1,-84.37,151.06,119.31
-1.15,-0.67,3.19,-84.0,145.69,122.37
-1.0,-0.42,3.34,-83.31,139.44,125.0
-0.85,-0.22,3.5,-81.44,133.44,127.5
-0.67,-0.24,3.57,-78.81,127.69,129.5
-0.52,-0.35,3.67,-76.19,122.62,131.94
-0.41,-0.61,3.74,-74.87,118.31,134.56
-0.26,-0.67,3.81,-75.06,115.19,136.56
-0.12,-0.61,3.98,-76.12,114.69,137.81
0.01,-0.64,4.12,-76.75,116.94,139.25
0.15,-0.7,4.47,-76.75,121.56,140.19
0.3,-0.79,4.68,-76.31,127.31,140.37
0.43,-0.87,4.91,-75.31,134.31,139.75
0.76,-0.97,5.15,-73.0,141.56,137.62
0.63,-1.44,5.39,-68.94,147.87,134.69
1.04,-1.51,5.51,-66.31,155.44,136.31
1.23,-1.44,5.62,-63.0,164.44,137.19
1.5,-1.42,5.61,-59.56,172.94,137.19
2.17,-1.15,5.61,-54.56,179.5,134.75
3.28,-0.62,5.75,-47.69,182.06,127.87
2.59,-0.29,5.71,-37.56,176.56,115.87
3.24,0.43,5.61,-28.81,168.25,117.44
3.62,1.11,5.21,-17.69,161.62,116.62
3.72,1.57,5.07,-8.25,151.12,107.94
3.59,1.81,4.82,5.81,135.31,97.25
2.97,1.64,3.64,18.69,118.5,95.44
3.89,1.67,3.34,24.81,105.69,98.56
4.36,1.84,3.16,34.56,89.69,90.44
4.54,1.84,2.79,48.44,65.44,78.37
4.27,1.31,1.83,59.88,39.94,69.81
4.1,0.93,1.45,65.56,18.81,66.06
3.95,0.7,1.16,65.25,4.06,63.38
3.77,0.86,0.96,61.75,-5.87,58.5
3.53,0.96,0.89,57.56,-12.25,50.63
3.04,1.07,0.66,54.25,-15.25,43.19
2.84,1.1,0.47,51.81,-12.75,39.25
2.38,1.22,0.17,49.75,-4.12,35.19
