Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.12,0.14,0.01,0.56,-1.5,0.56
-0.14,0.16,0.0,0.56,-1.5,0.44
-0.15,0.16,-0.01,0.44,-1.37,0.81
-0.14,0.12,-0.05,0.37,-0.88,1.19
-0.14,0.14,0.0,-0.13,-0.56,1.06
-0.14,0.16,0.01,0.25,0.0,1.12
-0.15,0.11,0.04,0.62,0.0,1.19
-0.13,0.11,-0.02,0.88,0.31,1.31
-0.16,0.11,-0.02,0.75,0.5,1.12
-0.16,0.1,0.08,0.81,0.13,1.06
-0.14,0.08,0.0,0.69,-0.31,1.0
-0.11,0.04,0.0,0.56,-0.94,0.13
-0.15,0.14,-0.06,0.94,-1.31,-1.0
-0.15,0.14,-0.05,1.31,-0.69,-1.31
-0.14,0.14,0.0,0.94,-0.19,-0.94
-0.15,0.13,0.0,0.69,-0.13,-0.5
-0.16,0.14,0.04,0.69,-0.19,-0.25
-0.17,0.16,0.07,0.94,-0.81,-0.19
-0.13,0.13,0.01,1.06,-1.37,0.13
-0.14,0.13,0.06,1.31,-1.31,0.25
-0.17,0.13,0.03,1.62,-1.75,0.19
-0.16,0.15,0.02,1.94,-2.37,0.62
-0.11,0.11,0.05,2.37,-2.62,0.62
-0.14,0.06,-0.01,2.56,-2.69,0.81
-0.15,0.11,0.0,2.37,-3.06,0.56
-0.13,0.14,0.01,2.19,-3.06,0.56
-0.12,0.09,0.0,2.06,-2.75,0.94
-0.14,0.08,-0.03,2.06,-2.44,1.12
-0.15,0.1,-0.02,1.81,-2.19,0.69
-0.14,0.14,0.03,1.06,-2.31,0.62
-0.13,0.12,0.0,1.0,-2.12,0.69
-0.16,0.11,-0.05,1.12,-1.87,0.19
-0.14,0.11,0.0,0.5,-1.44,-0.06
-0.13,0.11,0.0,0.5,-0.94,-0.06
-0.15,0.09,-0.04,0.81,-0.37,0.13
-0.18,0.11,0.0,1.06,0.19,0.0
-0.15,0.1,0.01,1.44,0.56,0.25
-0.14,0.1,0.05,1.75,0.81,0.5
-0.15,0.12,0.06,1.94,0.56,0.5
-0.19,0.12,0.0,1.81,0.13,0.56
-0.14,0.11,-0.03,1.56,0.0,0.75
-0.13,0.09,0.04,2.0,0.69,0.62
-0.17,0.1,0.04,2.31,0.94,0.62
-0.17,0.1,0.03,2.0,0.31,0.62
-0.13,0.13,0.0,2.06,0.0,0.81
-0.14,0.13,0.05,2.25,-0.19,0.62
-0.16,0.12,0.11,3.0,-0.31,1.06
-0.14,0.12,0.06,4.56,-0.25,1.56
-0.12,0.08,0.08,6.5,-0.19,1.87
-0.16,0.1,0.1,7.31,-0.94,1.87
-0.16,0.09,0.09,7.62,-2.31,2.06
-0.13,0.05,0.03,6.94,-3.19,1.5
-0.1,0.08,0.16,5.56,-4.06,0.88
-0.12,0.1,0.13,3.81,-5.81,0.06
-0.14,0.1,0.03,1.94,-8.31,0.19
-0.13,0.08,-0.01,2.0,-8.81,0.19
-0.12,0.1,-0.07,2.81,-8.19,-0.13
-0.15,0.12,-0.06,3.12,-6.69,-0.56
-0.15,0.1,-0.08,3.06,-5.56,-0.25
-0.13,0.16,-0.13,3.25,-4.25,0.0
-0.13,0.11,0.0,3.69,-2.62,-0.37
-0.19,0.14,0.15,3.94,-1.56,-0.69
-0.15,0.14,0.1,4.94,-2.25,-0.5
-0.13,0.12,0.07,6.12,-2.62,-0.37
-0.15,0.12,0.04,7.62,-3.06,-0.06
-0.16,0.15,0.04,9.06,-3.06,0.25
-0.16,0.14,0.01,10.63,-2.5,0.5
-0.14,0.14,0.06,11.0,-1.87,0.13
-0.15,0.09,0.03,11.5,-1.62,0.19
-0.15,0.1,0.03,11.88,-1.0,0.13
-0.15,0.09,0.06,11.69,-0.5,0.44
-0.14,0.06,0.14,10.94,-0.31,1.0
-0.16,0.01,0.01,10.69,-0.13,1.87
-0.14,0.03,-0.02,9.94,0.62,1.87
-0.15,0.04,0.09,10.63,1.44,1.87
-0.14,0.14,-0.03,12.31,1.69,2.19
-0.11,0.27,-0.21,12.38,1.69,2.0
-0.15,0.23,0.07,12.81,1.87,1.25
-0.14,0.19,-0.19,13.88,1.81,1.81
-0.14,0.14,-0.07,15.31,3.06,2.37
-0.17,0.19,-0.01,18.81,5.31,2.56
-0.13,0.12,-0.13,19.19,6.31,3.19
-0.13,0.15,-0.05,17.5,7.25,2.94
-0.13,0.16,-0.02,15.75,7.5,2.56
-0.19,0.25,-0.09,14.88,7.56,2.44
-0.11,0.26,0.06,15.06,8.0,3.06
-0.11,0.07,-0.09,14.88,6.44,3.69
-0.15,0.14,-0.07,13.56,5.87,3.31
-0.18,0.21,-0.08,12.31,6.31,2.5
-0.1,0.24,0.07,13.5,6.37,3.0
-0.12,0.25,0.07,19.56,5.69,3.87
-0.17,0.19,0.0,26.12,4.44,4.62
-0.15,0.18,-0.03,27.37,4.12,5.19
-0.16,0.13,0.04,24.44,3.94,4.87
-0.09,0.1,0.15,20.19,3.69,4.25
-0.18,0.15,-0.01,19.25,2.81,3.12
-0.16,0.11,0.08,17.75,1.81,2.44
-0.14,0.15,0.01,18.5,1.19,2.12
-0.17,0.21,0.03,20.19,0.69,2.12
-0.16,0.21,0.1,21.0,0.25,2.56
-0.15,0.12,-0.15,22.12,-0.56,3.25
