Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.07,0.07,0.1,-0.25,-1.06,-0.19
0.07,0.07,0.1,-0.25,-1.06,-0.19
0.05,0.07,0.09,-0.44,-1.25,-0.31
0.04,0.09,0.06,-0.31,-1.62,-0.37
0.06,0.09,0.08,-0.37,-1.75,-0.25
0.08,0.06,0.01,-0.37,-1.75,-0.25
0.06,0.09,0.04,-0.44,-1.94,-0.44
0.1,0.1,-0.01,-0.44,-1.69,-0.37
0.09,0.09,-0.06,-0.37,-1.5,-0.19
0.11,0.07,-0.03,-0.19,-1.25,-0.25
0.12,0.1,-0.05,-0.19,-1.31,0.0
0.11,0.12,-0.01,-0.19,-1.31,0.0
0.11,0.06,-0.04,-0.19,-1.12,-0.13
0.07,0.1,-0.02,-0.19,-0.44,-0.13
0.08,0.11,0.0,0.0,-0.56,-0.13
0.11,0.1,0.01,-0.13,-0.69,-0.06
0.12,0.07,0.02,-0.13,-0.88,0.06
0.11,0.09,0.0,-0.13,-0.94,0.19
0.1,0.1,0.04,-0.06,-0.56,0.25
0.11,0.08,0.05,-0.13,-0.62,0.19
0.08,0.07,0.06,-0.13,-0.62,0.06
0.07,0.1,0.05,-0.13,-0.69,0.13
0.1,0.11,0.03,-0.19,-0.69,0.13
0.1,0.06,0.02,-0.13,-0.62,0.13
0.07,0.08,0.04,0.0,-0.31,-0.06
0.11,0.12,0.03,0.0,-0.31,-0.06
0.1,0.1,0.0,0.06,0.0,-0.19
0.09,0.08,0.02,0.06,-0.25,0.06
0.1,0.07,0.02,-0.13,-0.37,-0.06
0.1,0.1,0.03,-0.06,-0.69,0.0
0.09,0.06,0.06,-0.06,-0.69,0.0
0.09,0.06,0.05,0.06,-0.75,0.13
0.1,0.1,0.07,-0.06,-1.12,0.19
0.05,0.1,0.04,-0.19,-0.94,0.13
0.05,0.09,0.05,-0.25,-0.88,-0.06
0.09,0.09,0.04,-0.25,-0.88,-0.06
0.07,0.11,0.04,-0.37,-0.81,0.06
0.08,0.1,0.0,-0.37,-0.81,0.19
0.1,0.08,0.0,-0.37,-0.75,0.13
0.1,0.08,-0.01,-0.37,-0.5,0.13
0.09,0.12,0.01,-0.37,-0.5,0.13
0.09,0.1,0.02,-0.25,-0.69,0.25
0.09,0.1,0.04,-0.25,-0.75,0.19
0.1,0.09,0.0,-0.37,-0.69,0.19
0.06,0.13,0.03,-0.37,-0.69,0.25
0.09,0.1,0.06,-0.37,-0.25,0.06
0.07,0.06,0.06,-0.37,-0.06,0.0
0.07,0.07,0.06,-0.31,0.06,-0.06
0.05,0.11,0.04,-0.31,-0.25,0.0
0.08,0.07,0.02,-0.25,-0.25,-0.19
0.11,0.08,0.04,-0.25,-0.44,-0.25
0.08,0.1,0.04,-0.31,-0.56,-0.25
0.07,0.11,0.02,-0.25,-0.56,-0.13
0.12,0.09,0.03,-0.31,-0.69,-0.19
0.11,0.08,0.01,-0.31,-0.5,-0.19
0.13,0.09,0.03,-0.31,-0.44,-0.25
0.11,0.1,0.0,-0.37,-0.5,0.0
0.12,0.07,0.01,-0.25,-0.69,-0.06
0.13,0.09,-0.03,-0.37,-0.88,0.0
0.06,0.12,0.0,-0.44,-0.81,0.0
0.06,0.11,-0.01,-0.44,-0.88,0.06
0.09,0.09,0.03,-0.25,-0.81,0.0
0.07,0.1,0.03,-0.37,-1.0,0.06
0.05,0.12,0.01,-0.44,-1.06,-0.13
0.1,0.12,0.03,-0.44,-1.0,0.0
0.11,0.09,0.04,-0.44,-1.37,-0.13
0.07,0.11,0.03,-0.56,-1.25,-0.13
0.07,0.11,0.01,-0.62,-1.31,-0.25
0.09,0.1,0.01,-0.75,-1.44,-0.19
0.04,0.08,0.0,-0.75,-1.56,-0.19
0.07,0.1,0.02,-0.75,-1.56,-0.19
0.07,0.1,-0.01,-0.62,-1.62,-0.13
0.09,0.08,0.03,-0.69,-1.81,-0.25
0.09,0.09,-0.02,-0.88,-1.94,-0.31
0.08,0.12,-0.05,-0.81,-1.87,-0.31
0.14,0.1,-0.02,-0.81,-1.87,-0.19
0.14,0.12,-0.02,-0.62,-1.62,-0.19
0.16,0.11,-0.01,-0.56,-1.5,-0.13
0.16,0.16,0.01,-0.44,-1.25,-0.13
0.16,0.11,0.04,-0.44,-1.12,0.06
0.14,0.08,0.03,-0.56,-1.06,0.13
0.15,0.11,0.0,-0.44,-0.62,0.13
0.14,0.12,0.0,-0.44,-1.06,0.44
0.1,0.1,-0.05,-0.56,-1.37,0.37
0.09,0.09,-0.04,-0.44,-0.94,0.31
0.11,0.13,-0.03,-0.5,-0.5,0.37
0.11,0.09,-0.05,-0.25,-0.19,0.19
0.11,0.09,-0.04,-0.13,0.19,0.19
0.13,0.07,-0.04,0.0,0.19,0.06
0.13,0.12,0.0,0.0,0.13,0.06
0.12,0.11,0.0,0.06,0.0,0.19
0.11,0.07,0.02,0.25,-0.13,0.19
0.07,0.08,0.01,0.13,0.19,0.25
0.03,0.12,0.01,0.25,0.31,0.37
0.03,0.11,0.05,0.19,0.0,0.13
0.03,0.12,0.03,0.13,-0.13,0.06
0.08,0.12,0.0,0.06,-0.37,-0.13
0.1,0.12,0.04,0.13,-0.81,-0.06
0.11,0.1,0.03,0.06,-0.62,-0.25
0.13,0.12,0.02,0.0,-0.62,-0.13
0.15,0.13,0.0,0.06,-0.5,0.0
