Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623907.2726042,356.69,23.0,127.87,1.46,-5.3,-1.37,95.19,197.87,17.19
1747623907.2741165,28.37,34.5,99.25,7.01,-7.35,2.01,116.31,422.25,23.25
1747623907.276776,47.5,29.75,70.44,7.46,-5.23,2.28,44.94,165.75,10.5
1747623907.2797883,48.19,29.19,66.06,3.81,-6.49,-0.54,2.12,-72.94,-13.0
1747623907.281795,50.81,32.56,69.5,4.21,-6.86,4.1,-30.94,32.44,-42.25
1747623907.2827914,59.88,33.06,60.88,4.39,-4.42,7.32,66.81,76.37,-53.88
1747623907.2847881,61.0,35.88,52.19,-0.64,-4.07,3.49,61.81,6.25,-6.81
1747623907.287837,62.56,30.12,42.81,1.8,-1.45,9.4,48.06,76.19,-24.12
1747623907.2908545,65.37,24.87,38.75,4.67,-8.66,3.05,-15.44,64.31,13.38
1747623907.29385,63.88,21.94,38.56,2.02,-4.0,7.1,9.81,-10.38,29.31
1747623907.2963655,61.19,20.87,38.69,1.24,-4.66,7.59,6.19,-4.75,19.06
1747623907.298396,59.5,20.19,38.75,0.87,-4.5,7.31,1.5,-2.0,8.75
1747623907.300395,58.5,19.06,38.38,1.19,-4.42,7.27,-2.06,-3.31,4.31
1747623907.301394,57.38,15.81,36.63,1.29,-4.39,7.21,-3.5,1.0,3.37
1747623907.3043957,56.75,13.94,35.44,1.28,-4.32,7.14,-2.62,-1.75,0.5
1747623907.307982,56.44,12.63,34.44,1.23,-4.35,7.14,0.13,0.06,-0.56
1747623907.3089952,56.25,11.63,33.75,1.23,-4.29,7.28,0.94,0.69,0.13
1747623907.3109975,56.13,10.94,33.19,1.06,-4.31,7.3,0.75,1.31,-0.25
1747623907.3129983,56.06,10.44,32.81,1.19,-4.34,7.23,0.19,0.88,-0.88
1747623907.31551,56.06,10.13,32.56,1.26,-4.33,7.23,-0.13,0.69,0.0
1747623907.3200521,55.94,9.88,32.38,1.24,-4.3,7.18,-0.56,-0.62,1.5
1747623907.3228967,55.75,9.81,32.38,1.33,-4.94,8.2,-0.06,-1.25,1.5
1747623907.324186,55.5,9.69,32.25,1.33,-4.92,8.25,0.94,-1.37,1.12
1747623907.3276508,55.31,9.63,32.06,1.4,-4.89,8.31,0.62,-1.19,0.88
1747623907.3302586,55.19,9.44,32.0,1.3,-4.94,8.27,0.31,-1.0,1.06
1747623907.332257,55.0,9.38,31.87,1.38,-4.95,8.22,0.13,-1.94,0.44
1747623907.3342574,54.94,9.44,31.81,1.48,-4.94,8.18,-0.13,-0.75,0.37
1747623907.3373106,54.94,9.38,31.75,1.37,-4.94,8.32,0.13,-0.62,0.31
1747623907.3393128,54.88,9.31,31.62,1.42,-4.87,8.28,0.88,-0.56,0.37
1747623907.3413112,54.88,9.25,31.5,1.41,-4.87,8.26,0.88,-0.37,-0.5
1747623907.3599336,54.88,9.25,31.37,1.39,-4.9,8.19,0.56,-0.13,-0.56
