Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.23,10.94,-1.75,0.06,-0.06,-0.19
0.2,10.93,-1.72,0.0,-0.06,-0.13
0.23,10.93,-1.73,-0.06,-0.06,-0.13
0.23,9.83,-1.61,-0.06,-0.06,0.0
0.21,9.84,-1.59,0.06,-0.19,-0.25
0.2,9.81,-1.6,-0.19,-0.19,-0.19
0.21,9.81,-1.58,0.06,-0.13,0.06
0.17,9.79,-1.55,0.0,0.0,0.06
0.21,9.83,-1.58,0.06,-0.25,-0.19
0.2,9.82,-1.6,0.0,0.06,0.0
0.21,9.82,-1.59,0.0,-0.25,-0.13
0.18,9.83,-1.61,-0.13,-0.19,-0.06
0.22,9.8,-1.58,-0.13,-0.13,-0.13
0.18,9.84,-1.58,0.13,0.13,-0.06
0.23,9.8,-1.59,-0.31,-0.19,-0.06
0.18,9.83,-1.6,0.19,-0.13,0.0
0.22,9.81,-1.59,-0.06,0.0,-0.06
0.19,9.85,-1.57,0.0,-0.06,0.06
0.21,9.81,-1.59,-0.19,-0.25,-0.13
0.2,9.84,-1.61,0.06,-0.13,0.06
0.24,9.84,-1.57,-0.06,-0.06,-0.06
0.18,9.81,-1.57,-0.31,-0.37,-0.19
0.22,9.81,-1.59,-0.06,-0.06,0.0
0.21,9.83,-1.59,0.13,-0.06,-0.13
0.21,9.82,-1.57,-0.06,-0.13,0.06
0.19,9.81,-1.57,-0.13,-0.31,-0.19
0.21,9.79,-1.59,-0.19,-0.06,0.0
0.19,9.83,-1.57,0.0,-0.06,-0.19
0.24,9.82,-1.59,-0.19,-0.13,-0.19
0.19,9.84,-1.58,-0.06,0.0,-0.19
0.22,9.83,-1.62,-0.06,-0.06,0.0
0.2,9.84,-1.58,0.0,-0.19,-0.19
0.21,9.81,-1.62,-0.37,0.0,0.0
0.2,9.84,-1.56,-0.25,0.0,-0.13
0.19,9.8,-1.59,0.06,-0.13,0.0
0.21,9.84,-1.55,-0.25,-0.31,0.0
0.21,9.8,-1.62,0.0,0.13,0.0
0.22,9.84,-1.53,-0.19,0.0,0.0
0.21,9.83,-1.59,-0.06,-0.06,-0.13
0.22,9.83,-1.59,-0.06,-0.06,-0.06
0.17,9.82,-1.58,-0.25,-0.19,0.0
0.21,9.82,-1.59,-0.19,0.06,0.0
0.19,9.83,-1.6,0.06,0.25,0.06
0.23,9.82,-1.57,-0.37,-0.06,-0.06
0.22,9.8,-1.6,-0.13,0.06,0.0
0.23,9.82,-1.59,-0.19,-0.25,-0.13
0.17,9.81,-1.62,0.13,0.0,-0.13
0.22,9.82,-1.57,-0.06,-0.06,-0.19
0.17,9.83,-1.58,-0.19,-0.13,-0.13
0.22,9.82,-1.59,0.0,-0.06,-0.19
0.19,9.83,-1.59,0.0,-0.19,-0.06
0.2,9.81,-1.54,-0.31,-0.19,-0.13
0.2,9.82,-1.59,0.06,0.13,0.0
0.21,9.81,-1.58,-0.31,0.0,-0.19
0.19,9.82,-1.6,0.0,-0.06,-0.13
0.23,9.84,-1.59,0.0,-0.13,-0.13
0.2,9.84,-1.62,0.06,0.06,-0.19
0.21,9.81,-1.59,0.06,0.0,-0.25
0.19,9.82,-1.57,0.13,0.0,-0.06
0.23,9.85,-1.56,-0.31,-0.19,-0.19
0.19,9.82,-1.6,0.0,0.0,0.06
0.24,9.79,-1.58,-0.06,-0.19,0.13
0.17,9.84,-1.57,-0.06,-0.13,-0.13
0.2,9.83,-1.54,-0.19,-0.19,-0.13
0.22,9.81,-1.62,0.25,0.0,0.19
0.2,9.84,-1.54,-0.31,-0.19,-0.25
0.19,9.81,-1.63,0.06,0.0,-0.13
0.22,9.8,-1.59,-0.06,-0.19,0.0
0.19,9.84,-1.57,-0.13,-0.19,-0.13
0.23,9.81,-1.59,-0.25,-0.37,0.06
0.18,9.83,-1.59,0.06,-0.06,-0.06
0.22,9.83,-1.58,-0.13,-0.06,-0.25
0.18,9.82,-1.59,0.06,-0.06,-0.06
0.21,9.82,-1.59,-0.19,-0.25,-0.13
0.2,9.82,-1.59,0.06,-0.13,-0.06
0.21,9.82,-1.6,-0.19,0.0,0.0
0.18,9.81,-1.58,-0.13,-0.06,0.0
0.23,9.81,-1.6,0.06,0.0,-0.06
0.19,9.82,-1.59,0.13,0.06,-0.13
0.24,9.82,-1.59,-0.25,-0.13,-0.13
0.2,9.82,-1.58,0.13,0.13,-0.19
0.24,9.86,-1.61,0.0,-0.13,-0.13
0.2,9.83,-1.6,0.06,-0.13,0.0
0.21,9.82,-1.6,0.0,-0.25,0.13
0.15,9.83,-1.59,0.0,-0.13,0.0
0.22,9.83,-1.58,0.0,0.0,-0.25
0.19,9.84,-1.6,0.13,-0.06,-0.13
0.22,9.84,-1.58,-0.37,-0.19,0.0
0.18,9.82,-1.6,0.13,-0.06,-0.19
0.22,9.83,-1.61,0.0,-0.06,0.0
0.2,9.83,-1.58,-0.13,-0.25,0.0
0.21,9.82,-1.62,-0.13,-0.06,0.19
0.2,9.83,-1.56,0.06,-0.19,0.0
0.23,9.84,-1.59,-0.13,-0.06,-0.19
0.19,9.83,-1.58,-0.13,-0.13,-0.13
0.21,9.85,-1.59,-0.06,-0.06,0.06
0.19,9.82,-1.58,0.06,-0.13,-0.25
0.22,9.82,-1.58,-0.19,-0.25,0.0
0.2,9.84,-1.59,-0.19,-0.19,-0.13
0.2,9.83,-1.62,0.0,-0.06,-0.13
