Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.26,0.05,-0.05,0.88,-0.88,0.0
0.21,0.0,-0.09,0.88,-1.0,0.0
0.3,0.02,-0.12,0.88,-0.88,0.19
0.33,-0.02,0.12,0.62,-1.12,1.0
0.28,-0.01,0.3,-0.56,-3.81,0.94
0.23,-0.03,0.34,-1.94,-7.81,0.75
0.22,0.0,0.4,-3.37,-11.25,0.06
0.21,0.0,0.43,-4.62,-14.06,0.19
0.21,0.02,0.44,-5.75,-17.94,1.0
0.14,0.01,0.49,-7.0,-21.87,0.44
-0.11,-0.04,0.55,-8.69,-25.81,-0.13
-0.15,-0.04,0.5,-10.19,-28.94,-0.62
-0.2,0.0,0.51,-11.63,-29.0,-0.62
-0.09,0.07,0.4,-13.0,-28.44,0.44
0.09,0.12,0.23,-14.06,-28.12,1.69
0.2,0.11,0.26,-14.94,-28.19,1.81
0.14,0.1,0.26,-15.31,-28.87,1.69
0.05,0.12,0.13,-15.31,-29.56,1.31
0.39,0.06,-0.17,-13.81,-27.25,1.75
0.37,0.05,-0.36,-12.0,-20.87,4.69
0.45,0.17,-0.59,-10.5,-17.75,5.06
0.62,0.22,-1.06,-7.5,-18.56,5.31
0.41,0.21,-1.64,-3.37,-22.44,7.06
0.2,0.22,-1.47,-1.06,-28.87,6.06
-0.04,0.26,-1.28,-2.19,-33.63,6.31
-0.08,0.29,-0.68,-3.19,-36.75,6.81
-0.1,0.32,-0.43,-3.37,-36.06,8.19
-0.14,0.23,-0.21,-3.19,-33.19,8.69
-0.18,0.16,-0.16,-2.19,-29.56,8.0
-0.28,0.24,-0.18,-1.12,-23.31,6.56
-0.31,0.11,-0.19,-0.81,-16.81,5.37
-0.54,0.17,-0.27,-0.06,-12.0,5.37
-0.62,0.31,-0.11,0.5,-11.69,1.75
-0.89,0.21,0.11,0.94,-10.19,-0.81
-0.93,0.17,0.16,2.56,-8.0,-1.94
-0.87,0.3,-0.11,3.37,-5.81,-3.44
-0.8,0.47,-0.75,5.5,-4.0,-3.25
-0.93,0.6,-1.01,8.06,-3.0,-4.69
-0.86,0.73,-1.15,10.31,-2.75,-6.62
-1.3,0.71,-1.19,12.38,2.94,-9.81
-0.81,0.33,-0.89,16.31,11.0,-12.0
-0.92,0.43,-0.66,17.12,13.25,-9.38
-0.72,0.65,-0.33,15.5,14.38,-13.75
-0.39,0.76,-0.39,15.56,19.19,-12.69
0.26,0.79,-0.53,19.0,19.94,-10.06
-0.24,0.77,-0.56,23.69,11.19,-10.88
-1.17,1.0,-0.39,26.0,0.25,-14.69
-1.09,1.16,-0.11,26.62,-3.0,-20.62
-0.93,0.85,0.39,28.87,1.56,-14.0
-0.9,0.96,0.41,29.69,6.31,-12.56
-0.96,1.02,0.42,31.06,8.19,-14.19
-0.64,0.84,0.39,31.81,10.38,-12.75
-0.63,0.34,0.32,31.81,15.06,-10.94
-0.69,-0.03,0.22,32.06,20.56,-9.69
-0.84,0.24,0.16,29.06,25.25,-10.25
-0.41,1.26,0.13,22.0,34.19,-8.88
-0.23,1.22,-0.19,20.19,43.88,-1.75
-0.13,0.95,-0.3,24.44,46.0,1.56
-0.18,0.66,-0.25,26.5,43.38,0.0
-0.79,0.91,0.0,22.62,43.81,-1.0
-0.97,1.11,-0.05,17.5,49.44,-0.88
-0.94,1.21,-0.21,16.37,58.0,2.31
-1.02,1.07,-0.58,17.25,67.75,6.12
-1.09,1.01,-0.73,17.62,77.69,6.62
-1.12,0.96,-0.85,18.0,88.56,6.81
-1.11,0.9,-0.95,18.12,97.81,8.31
-1.43,0.68,-1.38,17.5,102.44,8.25
-1.68,0.45,-1.54,19.25,104.94,5.0
-2.03,0.18,-1.73,22.87,109.94,0.69
-2.38,0.15,-1.94,26.06,120.5,-4.69
-2.86,0.51,-2.41,27.69,137.19,-10.0
-4.3,0.53,-2.62,29.06,164.37,-18.75
-4.78,1.52,-2.31,34.56,199.25,-38.0
-4.0,2.17,-1.8,40.5,237.19,-43.06
-0.89,1.91,-1.23,47.0,270.25,-13.81
-0.34,1.32,-1.01,56.25,286.37,7.31
-0.86,1.07,-1.16,65.75,282.0,-3.12
-2.32,1.34,-0.82,70.31,266.87,-26.5
-2.17,0.74,-0.62,72.5,257.06,-36.31
-1.51,0.13,-0.56,77.06,255.56,-30.62
-0.66,0.06,-0.4,78.19,250.69,-21.44
0.19,0.87,0.42,75.25,233.69,-14.0
0.47,0.79,0.75,78.75,205.87,-15.13
0.46,0.56,0.86,89.5,173.25,-20.44
0.11,0.52,0.96,99.75,143.87,-26.44
-0.28,0.81,1.61,104.81,120.69,-30.94
-0.32,0.84,1.83,109.44,104.44,-32.81
-0.41,0.82,2.09,115.94,95.81,-34.44
-0.21,0.68,2.8,119.69,89.69,-37.81
-0.14,0.66,3.09,121.12,82.25,-40.38
0.03,0.73,3.34,121.31,74.06,-41.63
0.15,0.75,3.33,121.31,67.81,-43.88
0.18,0.67,3.43,121.12,66.37,-45.69
0.02,0.81,3.55,117.94,68.81,-47.31
0.38,0.84,3.58,113.06,75.19,-48.56
0.83,0.67,3.47,109.5,79.62,-46.25
1.14,0.34,3.35,107.44,80.06,-43.56
1.14,0.27,3.15,102.19,76.81,-44.75
1.14,0.13,2.64,94.94,71.5,-46.19
1.0,0.21,2.51,85.19,67.06,-45.06
1.3,0.38,2.28,76.56,64.75,-44.44
