Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
5.28,-3.82,-5.65,74.37,84.25,-85.5
8.38,-4.06,-2.93,93.44,138.31,-95.12
9.43,-1.83,-1.0,77.94,66.06,-73.12
9.66,-0.52,-0.54,73.06,-5.69,-68.37
8.64,0.58,0.08,53.25,11.38,-69.19
9.39,-0.18,2.46,49.0,-72.25,-46.19
7.58,-0.45,1.3,57.69,6.12,-33.5
7.73,-2.07,-0.06,54.63,-73.81,-34.38
7.88,0.98,-1.97,31.19,-64.19,14.5
10.34,2.07,-2.42,-6.81,86.37,1.44
9.63,2.02,1.91,6.44,-15.5,-5.37
12.5,2.02,-3.42,22.75,-0.5,-18.06
11.67,3.18,0.09,42.25,-15.44,-64.12
5.48,2.56,-2.64,43.19,-90.12,-57.38
1.9,3.38,-6.73,35.94,-72.5,0.31
8.08,7.08,-4.28,-42.38,-6.0,37.56
8.73,-0.33,-4.97,18.0,-44.0,-15.88
8.88,1.76,-2.71,-15.81,-5.69,12.13
8.05,2.75,-4.28,-5.25,-0.44,13.31
7.71,3.38,-6.0,-16.12,-16.37,5.87
7.87,3.51,-4.48,1.12,-43.5,7.06
8.14,3.22,-4.9,1.06,-3.44,1.56
7.65,2.92,-4.94,4.25,0.75,1.06
8.32,3.16,-4.94,-3.12,8.31,1.31
8.18,3.15,-5.02,-1.25,2.44,0.81
8.14,3.07,-4.98,1.62,0.0,0.06
8.19,3.03,-4.83,1.62,1.31,-0.75
8.2,3.03,-4.83,2.94,1.94,-0.31
8.18,2.86,-4.79,5.37,1.37,0.31
8.14,2.91,-4.79,2.81,0.56,0.62
8.15,3.0,-4.87,1.06,-0.25,0.25
8.11,2.97,-4.9,0.0,-1.75,-0.19
8.11,2.88,-4.9,1.44,-1.06,1.12
7.99,2.9,-4.85,1.44,-1.25,0.62
7.94,2.87,-4.87,0.81,-0.5,-0.13
8.0,2.89,-4.83,1.37,-2.69,0.0
8.02,2.82,-4.85,-0.88,-0.75,0.31
7.99,2.89,-4.79,-1.31,0.13,1.0
8.08,2.89,-4.81,-2.25,0.19,0.94
8.06,2.95,-4.77,-1.06,0.69,1.06
8.17,2.92,-4.72,-0.19,1.37,0.5
8.06,2.9,-4.77,0.81,0.44,-0.06
8.02,2.92,-4.8,1.25,0.44,-0.5
8.09,2.85,-4.78,1.37,0.19,0.0
8.07,2.82,-4.73,0.69,1.06,0.25
8.14,2.82,-4.8,0.62,1.12,0.44
8.07,2.83,-4.74,0.13,-0.56,0.44
8.14,2.86,-4.74,0.19,-0.75,-0.06
8.05,2.81,-4.73,-0.13,-0.19,-0.25
8.1,2.79,-4.77,0.31,0.44,0.31
8.07,2.76,-4.77,0.25,0.0,0.13
8.11,2.74,-4.76,-0.44,0.13,0.31
8.09,2.84,-4.82,0.31,-0.06,0.25
8.04,2.8,-4.87,0.37,-0.62,-0.25
8.08,2.81,-4.85,0.62,-0.25,0.0
8.13,2.79,-4.78,0.25,0.31,-0.13
8.14,2.79,-4.72,0.19,0.31,-0.19
8.03,2.81,-4.77,-0.13,0.0,-0.25
8.1,2.81,-4.76,-0.06,0.5,0.25
8.09,2.82,-4.65,0.31,0.5,0.94
8.09,2.59,-4.8,2.5,-2.44,4.0
8.5,2.85,-5.18,9.69,-20.44,3.5
7.35,2.41,-4.83,8.69,-27.25,-3.69
7.01,2.47,-5.26,4.62,-9.69,-3.44
7.99,2.53,-5.78,1.69,5.75,-0.75
7.67,2.31,-5.61,-0.81,-3.44,1.44
7.66,1.61,-5.2,3.81,23.81,13.81
7.52,2.64,-4.41,0.75,14.13,11.19
9.1,2.8,-4.44,-32.94,29.06,-0.06
8.54,2.37,-5.29,-24.69,17.87,-2.44
8.85,2.68,-4.1,-3.87,2.87,1.31
8.24,2.85,-3.92,-7.06,-2.06,-0.06
8.76,2.63,-3.51,-38.63,10.31,-9.0
8.32,2.81,-4.2,-38.94,13.25,-4.87
8.32,3.73,-3.73,4.06,-18.81,5.37
8.42,3.2,-4.07,1.06,1.69,2.37
8.41,3.26,-4.0,2.94,-0.44,0.81
8.44,3.2,-4.03,4.56,0.75,1.31
8.27,3.04,-3.9,3.31,1.25,0.19
8.34,3.1,-4.01,3.87,3.31,1.44
8.31,2.99,-4.16,1.81,1.31,1.12
8.31,2.85,-4.04,1.69,-0.13,2.44
8.4,2.62,-3.98,-5.44,1.12,7.12
8.43,2.92,-3.66,-10.81,4.25,11.0
8.67,2.95,-3.81,-7.5,3.25,9.25
8.45,2.84,-3.58,-1.69,3.69,4.81
8.72,2.8,-3.49,2.62,5.19,1.5
8.64,2.65,-3.46,3.37,6.25,-2.94
8.83,2.65,-3.31,0.44,5.5,-2.94
8.68,2.59,-3.35,-0.81,4.0,-0.75
8.69,2.67,-3.28,-3.12,2.25,1.5
8.8,2.71,-3.31,-0.31,-0.13,2.5
8.76,2.81,-3.19,1.87,0.0,2.19
8.74,2.69,-3.14,4.75,1.12,-0.25
8.73,2.26,-3.29,3.06,2.81,1.12
8.68,2.3,-3.29,-0.31,-0.88,4.69
8.72,2.57,-3.41,-3.56,-0.19,4.0
8.78,2.43,-3.23,-1.37,-2.31,2.94
8.83,2.47,-3.27,2.44,-0.5,-0.13
8.74,2.34,-3.3,1.87,0.44,-0.88
