Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623825.7965403,120.12,14.44,138.62,1.84,-5.13,-6.23,-32.25,61.06,-10.19
1747623825.7995872,120.94,18.69,139.37,2.41,-4.21,-5.63,24.44,97.12,-11.44
1747623825.802594,9.69,26.44,130.44,3.91,-5.41,-4.84,72.5,93.56,9.13
1747623825.8066335,11.88,28.94,119.94,3.86,-6.32,-2.25,61.38,65.31,26.94
1747623825.8086708,11.94,28.44,111.87,3.9,-7.22,-1.9,24.87,82.56,22.0
1747623825.8116722,17.75,29.31,110.75,4.03,-6.76,-2.61,-13.69,6.37,8.69
1747623825.814183,14.69,28.0,111.56,3.05,-6.97,-2.17,4.31,-14.75,5.87
1747623825.8179572,12.5,26.69,109.81,3.39,-6.9,-1.79,-0.5,4.75,2.37
1747623825.819947,12.81,26.5,109.0,3.35,-6.81,-2.34,-1.37,11.94,1.56
1747623825.8229473,13.69,26.56,108.56,3.58,-6.83,-2.29,0.25,3.12,1.44
1747623825.823946,13.56,26.37,108.37,3.33,-6.96,-2.13,0.31,2.12,1.37
1747623825.828575,13.69,26.25,108.0,3.4,-6.9,-2.08,-0.13,5.69,0.62
1747623825.830827,14.06,26.31,107.75,3.49,-6.93,-2.19,0.5,2.19,0.37
1747623825.8328564,14.13,26.31,107.62,3.4,-6.94,-2.04,0.62,-0.37,0.44
1747623825.8338668,13.94,26.25,107.56,3.53,-6.99,-2.11,1.25,-3.87,-1.69
1747623825.8371265,13.19,26.62,107.87,4.22,-7.06,-2.12,4.0,-24.87,-12.44
1747623825.8381393,4.81,25.12,110.81,3.63,-6.84,-2.58,6.0,-86.19,-14.56
1747623825.8405666,355.62,24.0,116.87,5.06,-6.04,-3.18,-26.5,-161.44,-31.81
1747623825.8447533,339.31,19.87,126.25,4.48,-5.2,-5.28,-31.19,-125.44,-56.44
1747623825.847848,326.81,18.19,132.87,5.72,-4.33,-4.58,-4.44,-138.75,-103.5
1747623825.8488684,308.87,16.87,137.44,3.57,-3.53,-5.5,29.75,-95.12,-119.81
1747623825.8511934,298.06,17.69,136.81,1.09,-4.53,-5.59,49.94,-83.5,-50.88
1747623825.8542085,296.31,17.62,132.69,-1.42,-6.76,-5.99,20.37,126.5,65.37
1747623825.856742,315.69,20.94,127.69,3.25,-6.43,-4.14,-7.62,86.87,56.31
1747623825.8591816,310.87,17.12,126.5,3.71,-5.95,-4.23,10.06,-20.69,47.13
1747623825.8621945,302.56,13.13,124.37,3.39,-7.24,-4.29,1.81,-14.69,21.75
1747623825.864197,300.44,11.31,125.81,1.77,-8.05,-5.41,-12.81,2.19,9.75
1747623825.8667338,309.56,15.0,126.56,2.17,-6.78,-4.77,-12.31,1.19,-34.56
1747623825.868867,312.5,16.94,128.19,1.35,-6.39,-5.34,2.0,46.13,-24.19
1747623825.8718688,330.06,24.87,126.5,4.23,-7.48,-4.05,-20.19,100.0,-51.88
1747623825.8888237,353.31,34.5,128.19,4.29,-6.65,-4.02,-52.56,93.81,-46.44
1747623825.9906821,12.69,42.88,129.5,5.64,-3.88,-3.73,-45.25,54.88,-37.5
1747623826.0966883,34.19,54.63,122.12,6.51,-1.2,-1.36,-32.19,268.0,-39.06
1747623826.2002506,56.69,64.0,72.62,8.03,-1.19,3.51,-22.87,231.75,-22.19
1747623826.302707,64.56,56.19,45.13,8.05,-0.95,4.89,8.0,129.06,-18.0
1747623826.4118023,67.19,51.56,36.56,8.69,-2.24,6.41,7.69,41.5,-15.31
1747623826.5142648,68.12,53.06,34.56,5.91,-1.82,6.05,16.75,-10.5,-23.0
1747623826.6174278,69.12,55.44,30.87,6.72,-1.54,5.2,17.81,-10.69,-25.87
1747623826.7215478,69.81,55.56,26.06,6.47,-1.35,4.76,15.0,23.12,-11.63
1747623826.8239262,72.37,51.75,20.62,6.79,-0.97,6.37,-6.12,60.19,-19.94
1747623826.9275732,74.31,50.31,20.69,5.93,-0.79,6.0,-27.87,-15.69,-13.69
1747623827.0316367,74.19,55.31,21.75,7.33,-0.69,7.04,19.06,-81.81,-6.0
1747623827.132825,73.06,59.63,21.69,8.13,-0.18,6.03,22.12,-26.37,-12.31
1747623827.236516,49.69,62.81,19.12,7.56,0.07,4.34,18.12,3.37,-19.75
1747623827.33964,50.31,64.62,12.94,7.84,-0.54,3.8,15.88,-29.87,-19.37
1747623827.4454474,50.81,65.56,8.56,7.89,-0.47,4.21,11.38,25.81,-6.5
1747623827.5474286,50.38,63.44,10.38,7.23,0.59,6.67,-2.81,9.75,10.31
1747623827.6520455,50.75,63.63,11.31,6.16,0.63,5.79,2.31,-23.5,-3.81
1747623827.7577434,50.5,66.94,12.31,8.38,0.76,4.18,5.56,-44.13,-6.56
1747623827.8597624,49.5,76.25,20.19,7.83,0.51,2.35,-2.19,-126.56,7.5
1747623827.965575,47.69,83.19,6.19,9.54,0.0,-0.01,-2.31,-55.81,15.75
1747623828.0696473,45.06,81.19,116.5,9.56,-0.04,-0.37,-3.69,-30.25,12.0
1747623828.171609,45.88,80.75,124.0,10.21,0.56,-1.19,-7.69,29.87,-3.87
1747623828.2740817,46.75,82.06,90.25,5.91,-0.05,0.96,4.19,24.44,1.25
1747623828.3783662,47.13,75.62,31.37,7.85,-0.94,2.48,7.69,98.37,6.5
1747623828.4856532,46.19,70.19,31.25,7.87,-1.24,2.19,-40.38,-13.56,43.13
1747623828.5884364,41.75,68.62,61.06,7.42,-2.8,1.22,-69.56,-7.94,91.5
1747623828.6925359,37.06,58.63,72.44,8.14,-3.62,3.03,-43.56,23.62,90.19
1747623828.7943728,33.56,50.19,75.56,8.05,-4.66,2.56,-41.56,16.44,69.37
1747623828.9013145,29.75,45.63,82.25,6.9,-5.67,1.45,-32.25,-24.31,33.63
