Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.09,-0.12,-0.14,-6.69,-3.25,1.62
-0.18,-0.1,-0.14,-6.19,-3.5,0.25
-0.19,-0.06,-0.22,-4.44,-3.19,-2.5
-0.14,-0.05,-0.21,-3.5,-2.87,-3.31
-0.06,-0.14,-0.29,-2.87,-2.75,-3.69
-0.02,-0.12,-0.18,-2.87,-2.75,-3.69
0.0,-0.15,-0.17,-2.5,-2.87,-3.94
-0.01,-0.17,-0.1,-2.44,-1.81,-3.25
0.03,-0.17,-0.17,-2.87,-0.62,-2.44
0.06,-0.13,-0.08,-2.44,0.13,-2.06
0.11,-0.02,-0.09,-2.44,0.13,-2.06
0.03,0.01,-0.04,-1.81,0.06,-1.62
0.05,0.02,-0.07,-0.31,0.44,-0.69
0.1,0.01,-0.05,0.37,0.0,0.13
0.14,0.04,0.01,1.37,-0.88,0.75
0.1,0.08,0.03,1.37,-0.88,0.75
0.01,0.1,0.0,2.5,-1.5,1.19
-0.05,0.08,-0.01,4.06,0.69,0.94
0.0,-0.01,0.01,4.06,0.69,0.94
0.06,-0.02,0.07,4.06,1.62,1.12
0.11,-0.05,0.09,4.0,0.94,1.5
0.07,-0.02,0.1,3.87,-0.94,1.75
0.02,0.0,0.05,4.19,-2.62,1.75
-0.03,0.04,0.07,4.0,-3.06,1.75
-0.06,0.07,0.06,3.75,-2.62,1.69
-0.05,0.09,0.07,3.56,-1.81,1.37
-0.06,0.07,0.07,3.06,-0.88,1.31
-0.05,0.04,0.08,2.94,-0.56,1.19
-0.03,0.05,0.07,2.62,-0.56,1.25
0.01,0.0,0.12,2.31,-0.31,1.37
0.06,-0.03,0.16,1.87,-0.5,1.31
0.09,-0.06,0.13,1.37,-1.25,1.12
0.13,-0.06,0.12,0.88,-1.94,0.94
0.13,-0.12,0.13,0.44,-2.31,0.88
0.12,-0.2,0.08,-0.19,-2.5,0.69
0.11,-0.24,0.07,-0.88,-2.87,0.94
0.04,-0.24,-0.02,-1.37,-3.37,1.25
0.01,-0.25,-0.04,-1.81,-3.56,0.88
0.0,-0.26,-0.06,-2.56,-3.31,0.62
0.02,-0.29,-0.06,-3.12,-2.81,0.31
0.0,-0.25,-0.05,-3.56,-2.62,0.06
-0.02,-0.2,-0.11,-3.87,-2.75,-0.25
-0.05,-0.16,-0.11,-3.94,-2.37,-0.62
-0.05,-0.1,-0.13,-4.12,-1.69,-0.94
-0.03,-0.04,-0.1,-4.25,-0.88,-1.12
-0.04,0.0,-0.15,-4.25,-0.31,-1.06
-0.01,0.04,-0.1,-4.06,-0.19,-1.06
-0.04,0.09,-0.07,-3.5,-0.44,-0.94
-0.01,0.13,-0.08,-2.87,-0.25,-0.75
0.0,0.14,-0.03,-2.12,-0.25,-0.5
0.0,0.15,-0.01,-1.25,-0.44,-0.06
0.02,0.1,0.01,-0.56,-0.31,0.19
0.01,0.07,-0.02,0.44,-0.44,0.62
0.0,0.04,0.0,1.44,-0.88,0.88
0.0,0.02,0.01,2.19,-0.75,0.94
0.02,-0.05,0.0,2.81,-0.75,0.94
0.0,-0.04,-0.01,3.31,-0.88,0.44
0.0,-0.08,-0.01,3.5,-0.94,0.31
0.0,-0.08,-0.04,3.37,-1.06,0.06
-0.03,-0.13,-0.01,3.25,-0.62,-0.19
-0.03,-0.13,0.0,2.75,-0.37,-0.44
-0.04,-0.09,-0.01,2.12,0.31,-0.5
-0.02,-0.08,0.02,1.37,1.0,-0.62
0.0,-0.06,0.03,0.75,1.69,-0.75
0.01,-0.03,0.06,0.06,2.12,-0.62
0.02,-0.01,0.07,-0.37,2.0,-0.69
0.04,0.01,0.1,-0.81,1.94,-0.44
0.03,0.0,0.09,-1.25,2.06,-0.31
0.04,0.0,0.07,-1.56,1.87,-0.25
0.06,-0.02,0.07,-1.87,1.62,-0.06
0.07,-0.01,0.07,-1.87,1.25,0.25
0.04,-0.02,0.05,-1.81,0.56,0.31
0.07,-0.05,0.06,-1.56,-0.06,0.5
0.08,-0.07,0.0,-1.56,-0.81,0.5
0.03,-0.09,-0.04,-1.19,-1.31,0.31
0.01,-0.12,-0.05,-1.0,-1.94,0.37
0.0,-0.13,-0.07,-0.94,-1.87,-0.06
-0.05,-0.1,-0.07,-0.88,-1.44,-0.06
-0.05,-0.07,-0.06,-0.69,-1.06,-0.06
-0.04,-0.05,-0.08,-0.56,-0.5,-0.25
-0.04,-0.03,-0.06,-0.5,0.13,-0.44
-0.03,-0.02,0.0,-0.37,0.31,-0.69
-0.01,-0.02,0.01,-0.37,0.62,-0.69
0.02,0.0,0.01,-0.37,0.81,-0.56
0.02,0.0,0.04,-0.19,0.69,-0.62
0.09,0.0,0.09,-0.37,0.56,-0.37
0.08,0.0,0.1,-0.37,0.13,-0.13
0.08,0.01,0.09,-0.44,-0.19,0.13
0.07,0.0,0.05,-0.31,-0.69,0.44
0.05,0.0,0.06,-0.06,-1.37,0.75
0.04,0.0,0.03,0.13,-1.5,0.75
0.03,-0.02,0.04,0.44,-1.87,0.94
0.01,-0.02,-0.02,0.69,-2.37,1.06
-0.02,-0.06,-0.03,1.06,-2.44,1.12
-0.02,-0.08,-0.07,1.44,-2.56,0.88
-0.01,-0.07,-0.08,1.44,-2.37,0.94
-0.05,-0.1,-0.09,1.31,-2.06,0.75
-0.08,-0.09,-0.05,1.31,-1.62,0.44
-0.06,-0.06,-0.07,1.12,-0.94,0.0
-0.05,-0.07,-0.1,0.81,-0.31,-0.25
