Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.57,0.09,-0.09,-4.25,19.81,-0.19
1.28,0.1,-0.52,-3.56,18.75,0.56
1.8,-0.01,-0.38,-2.19,13.88,4.12
1.07,0.39,-0.18,-1.75,-2.69,4.87
0.6,0.32,-0.12,3.12,-17.25,1.44
0.52,-0.03,-0.12,6.62,-18.75,-0.37
0.69,0.08,-0.24,4.75,-13.81,3.12
0.69,0.08,-0.24,2.81,-12.56,6.69
0.84,0.28,-0.28,3.87,-17.44,7.06
0.79,0.2,-0.27,5.75,-23.19,5.94
0.58,0.06,-0.31,6.06,-26.0,6.06
0.19,0.0,-0.23,5.12,-26.56,7.69
0.18,0.07,-0.17,5.56,-27.94,8.06
0.12,0.15,-0.15,7.44,-29.81,6.81
0.01,0.15,-0.12,9.38,-29.94,6.0
-0.23,-0.02,-0.24,10.13,-27.75,5.87
-0.23,-0.03,-0.16,9.88,-23.81,6.12
-0.24,-0.03,-0.07,9.44,-19.37,6.81
-0.15,0.0,-0.01,8.75,-16.19,6.69
0.04,0.08,0.2,8.19,-15.25,6.12
0.1,0.06,0.26,7.69,-15.56,5.19
0.11,0.02,0.25,6.87,-16.62,4.5
0.04,0.04,0.3,5.75,-17.19,3.87
0.0,0.05,0.35,5.19,-16.62,2.94
-0.05,0.01,0.34,4.62,-14.38,2.62
-0.1,-0.01,0.32,3.62,-10.38,2.5
-0.2,-0.01,0.32,2.56,-6.25,2.94
-0.13,0.01,0.37,2.06,-2.69,3.0
-0.08,-0.01,0.32,2.06,-2.69,3.0
0.0,0.0,0.31,1.81,-0.56,2.56
0.06,0.0,0.26,1.12,-1.62,1.25
0.01,0.04,0.17,0.69,-2.44,0.44
0.0,0.05,0.18,0.37,-3.12,-0.13
0.06,0.04,0.16,0.37,-3.12,-0.13
0.04,0.09,0.16,-0.19,-3.25,-0.81
-0.02,0.07,0.09,-1.0,-2.0,-1.06
-0.02,0.05,0.09,-0.94,-0.75,-0.75
0.04,0.02,0.02,-0.94,1.25,-0.5
0.16,0.04,0.04,-0.94,1.25,-0.5
0.24,0.05,0.01,-0.88,1.81,-0.31
0.28,0.05,-0.04,-0.37,0.0,-0.56
0.25,0.08,-0.07,-0.06,-0.75,-0.37
0.25,0.06,-0.06,0.37,-1.25,-0.19
0.25,0.06,-0.03,0.37,-1.25,-0.19
0.24,0.08,-0.01,0.75,-2.06,-0.5
0.25,0.05,-0.03,0.88,-4.25,-0.62
0.13,0.09,0.0,1.12,-4.87,-1.06
0.14,0.05,0.02,1.44,-4.44,-0.94
0.12,0.04,0.04,1.44,-4.44,-0.94
0.11,0.02,0.08,1.19,-3.87,-0.81
0.1,0.08,0.1,1.19,-3.06,-1.12
0.07,0.08,0.08,0.81,-3.44,-1.37
0.16,0.1,0.24,1.06,-4.5,-0.19
0.27,-0.1,0.21,1.06,-4.5,-0.19
0.08,-0.07,0.24,1.0,-7.75,-1.25
-0.13,0.1,0.26,-1.69,-7.19,-2.44
0.01,0.02,0.09,-1.5,-6.0,-2.31
-0.1,0.06,0.11,-1.5,-6.0,-2.31
-0.2,0.07,0.09,-1.12,-4.5,-3.37
-0.04,0.0,0.0,-0.88,-1.44,-3.31
0.07,0.05,0.03,-1.44,1.5,-2.87
0.22,0.08,0.01,-1.94,2.81,-2.5
0.31,0.06,0.03,-1.75,3.0,-2.69
0.34,0.08,0.04,-1.94,1.81,-2.87
0.31,0.1,0.06,-2.19,0.13,-2.87
0.23,0.08,0.03,-1.94,-1.12,-3.12
0.21,0.05,-0.01,-1.62,-1.69,-3.12
0.17,0.07,-0.03,-1.69,-1.87,-3.12
0.21,0.07,0.0,-1.94,-1.25,-2.87
0.19,0.08,-0.03,-1.69,0.25,-2.81
0.19,0.07,-0.01,-1.62,0.62,-2.31
0.21,0.1,0.0,-1.5,1.0,-2.06
0.27,0.06,0.0,-1.31,1.25,-1.44
0.24,0.06,-0.01,-1.06,1.5,-1.62
0.15,0.05,-0.02,-0.62,0.88,-1.81
0.13,0.05,-0.03,-0.25,1.25,-1.94
0.22,0.01,-0.04,-0.37,1.87,-1.56
0.24,0.04,-0.05,-0.5,2.19,-1.19
0.21,0.06,0.0,-0.5,1.12,-1.06
0.21,0.07,0.01,-0.5,0.81,-0.94
0.21,0.03,0.04,-0.44,0.06,-0.56
0.18,0.04,0.01,-0.19,-0.69,-0.75
0.2,0.04,0.0,-0.06,-0.69,-1.12
0.16,0.03,0.01,-0.25,0.37,-1.19
0.17,0.05,0.0,-0.56,0.69,-0.88
0.19,0.07,0.0,-0.5,0.56,-1.0
0.23,0.08,0.0,-0.5,0.56,-0.88
0.28,0.07,0.03,-0.69,0.19,-0.88
0.3,0.08,0.01,-0.56,-0.06,-0.69
0.23,0.08,-0.1,-0.31,-0.62,-0.94
0.24,0.11,-0.09,-0.06,-0.88,-0.88
0.3,0.08,-0.07,-0.13,-1.12,-0.44
0.3,0.05,-0.06,0.13,-1.37,-0.37
0.28,0.08,-0.07,0.31,-1.56,-0.56
0.2,0.07,-0.02,0.37,-2.12,-0.5
0.17,0.09,-0.01,0.31,-2.62,-0.25
0.05,0.05,0.07,0.75,-2.56,0.0
0.04,0.09,0.12,1.06,-2.12,0.37
0.06,0.05,0.15,1.25,-1.19,0.94
0.07,0.05,0.13,1.25,-0.75,1.12
0.06,0.0,0.09,1.44,-0.75,0.69
