Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623684.5211413,279.37,22.5,-157.94,6.23,6.68,-10.86,-21.25,19.56,-62.56
1747623684.5241413,270.44,29.62,-150.44,2.82,9.16,-9.0,-6.25,235.62,-54.13
1747623684.52565,315.69,53.38,-136.56,8.25,1.31,0.42,42.0,193.12,67.12
1747623684.5281777,302.94,64.12,-140.69,6.83,-2.14,-1.94,-38.13,13.75,76.25
1747623684.5291789,302.5,68.0,-141.06,7.23,0.32,-2.74,-5.12,13.5,0.44
1747623684.5311801,302.25,69.19,-134.94,8.28,1.55,-3.1,8.94,-5.25,-4.62
1747623684.533693,301.69,68.62,-138.56,8.85,2.23,-2.84,-2.62,-6.0,10.81
1747623684.5347083,301.37,68.94,-139.94,9.42,2.27,-2.43,-2.44,-1.5,5.69
1747623684.5375426,301.75,68.69,-141.06,8.9,2.08,-2.37,-6.06,1.75,0.31
1747623684.5387356,302.25,69.12,-139.75,8.74,2.01,-2.17,-3.06,1.5,-0.75
1747623684.5412595,302.62,69.25,-138.87,8.89,2.07,-2.06,-3.0,2.75,-0.88
1747623684.5432572,302.81,69.31,-138.25,8.74,2.13,-2.27,-0.81,-1.75,-0.88
1747623684.5457659,303.12,69.44,-137.94,8.9,2.13,-2.15,-3.81,1.44,0.56
1747623684.547311,303.37,69.5,-137.62,8.9,2.17,-2.14,-2.12,0.81,-0.62
1747623684.5493143,303.75,69.62,-136.75,8.81,2.19,-2.07,-0.94,3.56,-2.5
1747623684.552312,303.87,69.5,-135.69,8.69,2.27,-2.18,2.06,-4.44,-4.5
1747623684.5543082,304.0,69.19,-136.0,8.7,2.23,-2.31,0.44,-4.94,-0.44
1747623684.555821,304.06,68.94,-136.69,8.51,2.32,-2.3,0.94,-5.0,1.0
1747623684.5583766,303.81,68.94,-137.75,9.17,2.21,-2.23,-0.19,-0.81,4.62
1747623684.5603752,303.37,69.44,-138.06,9.29,2.1,-2.17,0.31,-0.25,0.75
1747623684.5623772,303.12,69.62,-137.94,9.24,2.12,-2.19,1.31,-0.06,-1.0
1747623684.5643744,303.06,69.69,-137.31,9.18,2.19,-2.23,1.31,1.25,-3.06
1747623684.5658898,303.12,69.62,-136.81,9.07,2.23,-2.23,0.25,1.19,-2.06
1747623684.56809,303.19,69.62,-136.56,9.1,2.25,-2.19,-0.37,1.25,-0.31
1747623684.570106,303.12,69.75,-136.25,9.22,2.24,-2.07,0.13,0.25,0.75
1747623684.5723324,303.0,69.87,-136.12,9.09,2.22,-2.17,1.31,-0.5,-1.25
1747623684.5738893,302.87,69.75,-136.31,8.99,2.16,-2.28,1.44,0.31,0.94
1747623684.5764227,302.62,70.25,-136.06,9.3,2.2,-2.08,-1.94,3.75,2.37
1747623684.577967,302.56,70.44,-136.12,9.22,2.18,-2.13,1.37,-2.94,-1.06
1747623684.5804877,302.5,70.25,-136.06,9.13,2.22,-2.17,0.5,0.56,-1.19
1747623684.5825014,302.56,70.25,-135.87,9.06,2.19,-2.12,0.0,-0.06,-0.13
1747623684.584504,302.5,70.37,-135.56,9.08,2.21,-2.21,-0.44,0.81,0.19
1747623684.5865304,302.56,70.37,-135.94,9.21,2.19,-2.21,-1.75,0.13,0.75
1747623684.5885437,302.81,70.37,-135.87,9.25,2.28,-2.12,-0.75,-1.5,-0.5
1747623684.5900583,302.94,70.25,-135.81,9.09,2.27,-2.14,0.75,-2.37,-1.94
1747623684.5920725,303.0,70.0,-136.0,9.07,2.18,-2.24,1.56,-1.12,-1.44
1747623684.5940723,303.0,69.94,-135.81,9.11,2.26,-2.27,0.19,0.5,-1.75
1747623684.5955822,303.06,69.87,-135.75,9.04,2.23,-2.36,0.56,-1.37,0.13
