Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.18,0.1,-0.27,14.69,25.37,-4.69
0.14,0.19,-0.3,14.0,26.37,-4.69
0.03,0.34,-0.23,13.0,26.81,-4.5
0.02,0.32,-0.19,13.0,26.81,-4.5
0.08,0.25,-0.17,12.63,26.62,-3.94
0.17,0.12,-0.04,12.69,24.87,-2.25
0.15,0.08,-0.06,12.25,23.37,-1.31
0.12,0.16,0.0,11.88,23.06,-0.31
0.04,0.19,-0.01,11.88,23.06,-0.31
0.04,0.23,0.0,11.44,23.87,0.31
0.06,0.29,-0.03,10.94,26.62,0.62
0.01,0.4,-0.08,11.56,26.81,4.5
0.03,0.38,-0.13,12.69,26.94,5.81
0.12,0.24,-0.11,12.69,26.94,5.81
0.17,0.22,0.01,14.0,27.87,3.62
0.15,0.17,0.05,14.19,29.56,1.69
0.14,0.15,0.01,14.0,30.19,2.75
0.2,0.26,-0.15,14.44,31.19,3.5
0.26,0.3,-0.07,14.44,31.19,3.5
0.28,0.25,0.0,15.0,32.0,4.19
0.4,0.07,-0.04,17.5,30.12,5.06
0.41,0.06,0.0,19.06,27.81,5.06
0.43,0.02,0.01,20.0,25.5,4.75
0.39,0.0,-0.07,20.0,25.5,4.75
0.27,0.02,-0.22,20.56,24.12,3.94
0.19,0.05,-0.3,21.31,24.5,3.25
0.18,0.05,-0.4,21.69,26.0,3.0
0.1,0.12,-0.38,22.94,28.12,3.56
0.08,0.0,-0.32,22.94,28.12,3.56
0.15,-0.17,-0.37,22.12,30.62,4.12
0.14,0.05,-0.15,21.94,32.19,2.37
0.06,0.01,-0.21,20.75,32.25,9.94
0.39,-0.27,0.04,15.81,33.88,11.44
0.37,-0.09,0.1,14.38,35.31,6.12
0.45,-0.06,0.18,14.13,34.25,3.94
0.49,0.15,-0.08,14.06,31.06,2.87
0.45,0.29,-0.1,16.25,26.62,2.87
0.42,0.27,-0.09,20.25,21.81,4.5
0.4,0.14,-0.15,23.06,17.94,5.19
0.19,-0.03,-0.23,24.5,15.94,4.56
0.04,-0.05,-0.23,24.94,16.81,4.75
-0.06,-0.02,-0.26,24.0,19.87,6.0
-0.13,0.06,-0.29,22.06,24.94,8.06
0.0,0.1,-0.28,20.31,30.87,9.63
0.12,0.15,-0.21,18.75,34.63,10.13
0.3,0.2,-0.23,18.37,35.69,10.63
0.52,0.12,-0.28,18.69,33.31,10.94
0.52,0.07,-0.41,20.06,28.56,9.94
0.46,0.05,-0.44,21.69,22.62,8.31
0.36,0.12,-0.45,23.44,18.25,6.25
0.13,0.2,-0.55,24.56,16.37,4.75
0.01,0.16,-0.62,24.37,16.56,4.87
-0.05,0.19,-0.68,23.62,18.31,4.62
-0.11,0.23,-0.71,22.75,20.75,4.44
0.0,0.26,-0.78,22.31,23.06,4.69
0.03,0.21,-0.68,21.69,24.94,5.31
0.1,0.18,-0.59,21.0,25.87,5.69
0.15,0.14,-0.52,20.5,25.19,6.56
0.21,0.07,-0.45,19.56,24.06,7.06
0.2,0.02,-0.44,18.62,23.19,7.44
0.25,0.1,-0.5,17.69,21.87,7.56
0.26,0.19,-0.36,18.31,20.12,7.12
0.27,0.17,-0.37,19.25,17.87,6.69
0.2,0.16,-0.37,19.69,15.69,6.5
0.16,0.12,-0.33,20.25,13.69,6.12
0.06,0.1,-0.39,20.44,13.13,5.75
0.02,0.09,-0.35,20.12,13.69,5.44
0.0,0.06,-0.31,19.06,14.88,5.87
0.03,0.05,-0.36,17.75,15.88,6.62
0.12,0.02,-0.21,16.81,16.31,7.37
0.14,0.03,-0.19,16.19,16.25,7.94
0.11,0.03,-0.09,16.0,16.06,8.44
0.04,0.07,-0.03,15.81,16.19,8.56
0.04,0.13,-0.08,15.25,16.06,8.56
0.04,0.19,-0.13,15.25,16.06,8.56
0.03,0.19,-0.11,15.63,15.81,8.63
0.17,0.15,-0.03,16.31,14.75,8.69
0.19,0.07,0.03,16.31,12.88,9.0
0.2,0.08,0.07,16.75,10.88,9.44
0.17,0.07,0.12,17.37,9.0,9.31
0.04,0.06,0.02,18.31,7.56,8.75
0.0,0.12,-0.02,18.19,6.25,8.44
0.0,0.11,-0.03,18.06,6.87,8.31
0.0,0.05,-0.04,17.25,8.5,9.0
0.03,0.03,-0.12,16.56,9.44,9.56
0.02,0.03,-0.14,16.94,10.06,10.19
0.03,0.04,-0.18,16.75,10.31,10.38
0.03,-0.04,-0.22,16.37,10.25,10.81
0.0,-0.03,-0.29,15.5,10.75,11.63
-0.02,0.0,-0.3,14.5,11.63,12.0
-0.07,0.01,-0.25,14.06,12.81,12.13
0.02,-0.02,-0.19,12.94,14.06,12.0
0.08,-0.02,-0.11,11.94,14.5,12.19
0.1,-0.08,-0.14,10.88,15.0,12.56
0.1,-0.12,-0.09,9.94,15.31,12.5
0.06,-0.05,-0.06,9.88,15.19,12.13
0.08,0.0,-0.1,9.81,15.63,11.56
0.11,0.06,-0.08,9.13,17.06,11.31
0.12,0.1,-0.15,8.25,17.75,11.5
0.3,0.14,-0.24,7.25,17.56,11.56
