Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623665.886367,260.25,27.19,-157.12,4.52,3.27,-8.08,-0.13,2.75,0.19
1747623665.888379,260.19,27.31,-157.12,4.46,3.32,-8.1,-0.13,1.37,-1.12
1747623665.8909092,260.12,27.5,-157.06,4.55,3.31,-8.03,-0.31,1.56,-0.13
1747623665.8929055,260.06,27.62,-157.06,4.57,3.34,-8.01,-0.5,1.69,-0.44
1747623665.8949008,260.06,27.62,-157.0,4.57,3.37,-8.03,-0.37,-0.31,-0.81
1747623665.8964214,260.0,27.56,-156.94,4.6,3.34,-8.01,-0.56,-0.62,-0.75
1747623665.8981347,259.94,27.56,-156.94,4.53,3.37,-8.05,-0.44,-0.5,-0.5
1747623665.9017034,259.94,27.56,-156.94,4.53,3.38,-8.0,0.0,-0.19,-0.06
1747623665.9036877,259.94,27.5,-156.94,4.57,3.36,-7.99,-0.69,-0.37,-0.19
1747623665.9067037,259.94,27.37,-156.94,4.46,3.35,-8.0,0.0,-1.69,-0.62
1747623665.9097216,259.94,27.25,-156.94,4.49,3.39,-8.08,0.19,-0.94,-0.62
1747623665.9117184,259.87,27.19,-156.94,4.48,3.4,-8.07,0.56,-1.62,-1.06
1747623665.9147165,259.87,27.06,-156.94,4.52,3.35,-8.04,0.13,-1.81,0.13
1747623665.91847,259.94,26.87,-157.0,4.69,3.36,-8.23,0.5,-2.75,2.19
1747623665.9210613,260.69,22.44,-158.44,2.87,3.75,-8.74,19.75,-109.44,-7.81
1747623665.9240565,260.94,16.69,-159.37,2.04,3.31,-9.26,-7.75,-28.81,1.31
1747623665.9279358,261.81,14.13,-159.0,2.24,3.71,-8.05,0.13,-38.13,2.06
1747623665.9329445,262.69,11.0,-160.56,1.71,2.85,-7.91,23.25,-36.81,5.69
1747623665.9359493,263.94,7.81,-163.75,-0.63,0.18,-16.64,20.25,-2.81,11.38
1747623665.939587,265.12,11.25,-162.25,2.03,2.44,-8.94,-16.62,32.63,14.5
1747623665.9426012,264.94,15.19,-161.75,3.68,1.51,-18.45,-3.06,-16.5,-29.81
1747623665.9456017,263.75,14.19,-161.0,2.33,4.1,-8.93,-2.62,-0.13,-5.75
1747623665.9517367,263.19,13.25,-160.94,2.25,3.19,-9.05,4.31,-12.06,-7.81
1747623665.9557374,262.5,12.19,-160.94,2.12,3.07,-9.16,-1.19,-5.25,-6.62
1747623665.958508,262.06,12.0,-160.56,1.99,3.37,-9.08,-5.69,4.81,-4.75
