Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.37,4.21,-8.93,-5.56,1.31,-2.75
2.62,4.25,-8.84,-3.37,-3.37,-2.19
2.78,4.18,-8.64,1.12,-0.5,-2.44
2.5,4.2,-8.39,12.56,-1.0,-3.94
2.49,3.53,-9.29,6.62,5.94,-3.31
2.34,3.68,-8.96,-7.12,7.31,8.13
2.69,4.03,-8.69,-7.19,3.19,13.19
3.03,4.1,-8.77,-2.56,10.13,0.0
3.1,4.24,-8.77,-0.62,11.5,-3.25
3.65,4.05,-8.6,-3.81,17.25,-1.12
2.75,4.32,-8.15,-8.94,19.0,5.25
3.68,3.69,-8.2,0.19,14.81,16.31
4.03,3.82,-8.67,3.56,17.94,12.88
4.28,3.98,-8.67,10.69,2.5,-2.81
4.2,3.54,-8.6,3.75,-0.69,-4.25
4.05,3.59,-7.69,2.56,2.94,5.19
4.56,3.5,-7.75,22.69,-4.44,0.81
4.48,3.37,-9.04,28.94,-6.56,4.56
3.93,2.69,-8.12,9.19,-8.0,-12.06
3.75,2.91,-8.03,2.19,9.56,-3.12
4.16,3.31,-7.88,-12.44,39.44,12.38
5.08,3.06,-9.47,4.62,-2.06,-7.87
4.81,2.58,-8.18,-2.25,2.25,-2.69
5.23,3.09,-8.03,1.81,6.62,3.87
4.67,3.08,-8.1,7.56,1.87,3.25
4.78,2.72,-7.83,6.44,1.19,-2.19
5.61,3.32,-7.87,-0.5,14.0,-7.37
5.75,2.97,-8.56,4.81,-5.94,-12.0
4.89,2.89,-8.91,1.25,3.87,-7.5
4.93,3.28,-7.82,-4.06,-35.94,4.94
4.89,3.1,-7.0,1.0,-20.0,4.06
5.56,3.02,-7.28,22.62,1.75,8.06
5.18,1.93,-8.43,23.81,-13.25,5.62
3.82,1.3,-8.68,13.38,-7.81,18.06
1.95,0.97,-10.44,-13.0,-0.69,49.69
4.69,2.23,-8.87,-16.69,12.75,32.75
4.84,1.51,-8.17,-3.12,8.69,23.62
4.44,1.2,-8.41,1.81,-14.56,9.19
4.03,1.49,-8.64,9.38,-11.38,16.19
4.34,0.65,-8.71,29.81,9.88,16.12
4.36,-0.08,-8.19,11.81,18.56,11.25
4.96,-0.07,-7.94,-7.0,7.75,8.25
4.42,0.32,-8.25,-10.25,-0.56,-8.06
4.78,0.65,-7.97,-14.75,-5.25,-13.25
4.49,0.93,-8.29,-7.5,-10.19,-14.69
4.73,1.14,-8.45,-8.44,18.0,-3.69
5.33,0.98,-7.85,-14.38,22.37,0.62
4.85,1.28,-8.12,0.37,10.38,1.25
5.62,1.3,-7.7,-5.31,6.62,12.94
5.33,1.02,-7.75,-8.25,-0.88,5.19
5.34,1.33,-7.84,2.87,-12.56,-8.38
4.97,1.41,-8.07,-1.44,-8.88,-6.19
5.0,1.48,-8.06,0.31,-5.81,-9.31
4.94,1.38,-7.99,7.12,-7.94,-8.06
4.98,1.34,-8.01,-5.56,-8.75,-0.37
4.59,1.49,-8.29,-23.19,9.06,9.81
4.94,1.95,-8.22,-5.31,11.88,-0.5
5.28,1.52,-8.08,8.75,1.0,-7.06
5.66,1.63,-7.98,-1.62,8.44,-1.5
5.41,1.63,-8.13,-0.37,-2.69,4.06
5.39,1.44,-8.01,-1.56,4.0,4.0
5.55,1.58,-7.96,-1.75,-0.56,1.94
5.5,1.31,-7.99,-0.88,3.25,-1.44
5.57,1.43,-7.94,1.37,-3.94,-1.0
5.33,1.47,-8.08,-1.31,2.12,0.94
5.59,1.47,-7.98,0.75,-0.37,-0.25
5.44,1.49,-8.1,-0.31,-2.44,0.06
5.6,1.44,-7.93,0.19,0.56,1.75
5.38,1.48,-8.07,0.06,-4.5,2.31
5.45,1.34,-8.13,2.0,-1.56,4.19
4.96,1.32,-8.04,10.69,-16.44,2.31
4.91,1.2,-8.4,-3.94,6.25,-1.12
4.93,1.34,-8.37,1.94,-6.87,1.62
5.14,1.16,-8.3,-1.44,-0.81,-1.19
5.25,1.29,-8.12,-2.62,3.44,2.25
5.16,1.32,-8.33,-3.0,2.94,-0.06
5.25,1.34,-8.13,0.69,4.62,0.31
5.03,1.31,-8.32,-1.5,-0.19,0.19
5.3,1.29,-8.14,-0.56,2.31,-0.06
5.12,1.38,-8.19,-1.56,-1.87,0.75
5.4,1.21,-8.12,3.62,2.25,-2.12
5.09,1.36,-8.22,-1.56,0.88,1.25
5.23,1.19,-8.19,-2.0,3.75,-0.06
5.18,1.32,-8.16,-0.06,-2.44,1.0
5.22,1.25,-8.2,-2.94,3.56,0.25
5.45,1.36,-7.99,-5.5,8.44,3.87
5.5,1.51,-8.07,-3.56,4.62,0.13
5.5,1.41,-8.02,2.12,2.12,-2.62
5.4,1.4,-8.14,-0.37,-4.06,0.5
5.38,1.36,-8.08,0.31,1.94,0.0
5.32,1.43,-8.06,0.25,-4.12,0.5
5.05,1.31,-8.27,1.5,-2.37,-3.5
5.37,1.46,-8.03,3.75,-11.56,1.12
4.95,1.33,-8.41,0.75,-6.5,0.37
5.06,1.33,-8.27,1.06,-5.56,-0.13
5.02,1.27,-8.29,-1.37,-1.25,0.69
5.31,1.25,-8.29,0.5,0.44,-1.31
4.74,1.42,-8.34,-2.87,-3.25,0.69
5.06,1.29,-8.34,1.81,-0.13,-1.94
4.9,1.42,-8.24,-1.19,-0.06,1.81
