Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.19,-0.06,-0.14,-0.13,-7.94,5.12
0.2,-0.08,-0.14,-0.44,-8.13,7.5
0.13,-0.07,-0.09,-1.06,-7.37,7.19
0.3,-0.08,-0.11,-0.81,-6.5,5.25
0.32,-0.09,-0.13,-0.94,-5.5,4.5
0.35,-0.05,-0.13,-0.88,-5.5,4.0
0.2,-0.06,-0.1,-1.12,-4.62,2.75
0.24,-0.14,-0.05,-0.75,-2.69,0.62
0.13,-0.07,0.0,-1.44,1.87,-2.19
0.3,-0.02,0.0,-1.44,4.19,-3.0
0.04,0.03,0.07,-2.62,7.62,-3.81
0.41,-0.01,0.05,-1.69,7.19,-4.75
0.16,-0.06,0.07,-0.44,2.06,-0.44
0.24,0.02,-0.06,-0.56,-2.75,2.25
0.18,0.0,0.03,-1.25,-0.19,-0.62
0.15,-0.07,0.13,1.5,-3.12,0.31
-0.05,-0.03,0.09,0.44,-4.94,0.56
-0.14,0.07,0.09,-0.37,-4.19,-1.25
0.04,0.0,0.1,-0.25,-3.19,-1.94
0.08,-0.03,0.1,-0.19,-2.81,-3.37
0.07,0.0,0.1,0.13,-3.06,-3.44
0.08,0.0,0.13,0.31,-3.56,-4.06
0.09,-0.04,0.13,0.94,-4.5,-4.62
0.05,-0.08,0.14,1.37,-4.69,-4.5
0.05,-0.06,0.19,1.0,-3.87,-4.25
0.11,0.01,0.21,0.13,-2.62,-3.37
0.11,0.01,0.2,-0.25,-2.62,-2.87
0.06,-0.01,0.15,0.06,-1.87,-2.81
0.03,-0.05,0.17,-0.13,-1.06,-2.25
0.0,-0.03,0.14,-0.13,-0.06,-2.62
0.0,-0.03,0.11,0.81,1.19,-3.19
0.03,0.0,0.14,1.5,2.12,-3.0
-0.01,-0.03,0.1,1.81,3.06,-2.75
0.02,0.03,0.09,1.25,4.19,-2.87
0.03,0.0,0.04,1.25,4.69,-2.87
0.02,-0.08,0.0,1.5,4.44,-1.94
0.04,0.06,0.01,1.0,4.19,-1.62
0.03,0.08,0.01,1.12,3.56,-1.44
0.02,0.05,0.0,1.5,2.31,-0.56
0.01,0.0,-0.04,1.56,1.31,0.0
0.01,-0.03,-0.02,1.5,0.75,-0.25
0.0,0.0,-0.03,1.19,0.25,-0.94
0.0,0.03,-0.04,0.37,0.0,-1.5
-0.04,0.03,0.0,0.13,0.44,-2.44
-0.02,-0.02,-0.04,-0.19,1.12,-2.25
0.01,-0.06,-0.03,-0.62,0.94,-1.69
0.04,0.0,-0.02,-0.44,0.37,-1.25
-0.03,-0.03,-0.04,0.06,-0.5,-0.88
0.0,-0.04,-0.02,0.0,-1.19,-0.31
0.03,-0.03,0.01,0.44,-1.62,0.13
0.0,-0.05,0.02,0.56,-2.37,0.37
-0.02,-0.03,0.02,0.62,-2.87,0.62
-0.02,-0.03,0.02,0.5,-2.69,0.5
0.0,-0.02,0.07,0.5,-2.25,0.75
0.04,0.0,0.07,0.37,-2.06,0.62
0.02,0.01,0.06,-0.37,-1.62,-0.69
0.08,0.0,0.1,-0.37,-0.31,-1.37
0.19,-0.04,0.09,-0.37,0.0,-0.69
0.15,-0.01,0.11,-0.5,-0.44,-0.37
0.07,0.0,0.06,-0.69,-0.69,-0.25
0.08,0.0,0.07,-0.56,0.0,-0.44
0.09,-0.02,0.1,-0.75,0.88,-0.75
0.09,-0.02,0.1,-1.25,2.12,-0.94
0.07,-0.02,0.08,-1.44,3.25,-0.94
0.07,-0.05,0.05,-1.75,4.25,-0.62
0.01,-0.02,0.06,-2.0,5.69,-0.13
0.0,-0.01,0.03,-2.06,8.44,0.25
0.0,-0.01,0.03,-1.81,11.13,0.56
-0.04,0.02,0.09,-0.69,14.69,0.44
-0.1,0.0,0.02,1.31,20.0,0.62
-0.09,0.01,-0.08,2.69,26.5,1.25
-0.09,0.05,-0.08,4.19,33.38,2.25
-0.03,0.01,-0.07,5.81,38.06,1.69
0.07,0.02,-0.17,7.0,40.44,0.94
-0.07,-0.02,-0.22,5.31,44.31,0.13
-0.55,0.36,-0.94,-0.81,56.75,9.75
-0.45,-0.16,-0.01,-1.06,61.25,11.75
0.39,-0.25,-0.07,-2.06,59.06,3.94
0.25,0.08,0.15,-3.06,54.38,1.94
0.08,0.1,0.09,-1.94,51.88,2.25
0.06,0.06,-0.01,-1.0,50.44,1.62
0.06,-0.02,-0.01,-1.25,48.63,1.19
0.05,-0.02,0.1,-1.25,48.63,1.19
0.07,-0.05,0.15,-2.19,43.0,2.44
0.07,-0.07,0.18,-2.81,39.44,2.75
0.09,-0.04,0.22,-2.81,35.19,2.44
0.11,0.0,0.31,-2.12,30.0,2.06
0.11,-0.01,0.29,-2.12,30.0,2.06
0.12,0.0,0.34,-1.25,18.94,2.0
0.05,-0.06,0.33,-0.75,13.56,1.44
0.02,-0.02,0.24,-0.13,9.31,0.75
0.03,-0.03,0.17,0.56,7.06,-0.13
0.02,-0.01,0.22,0.56,7.06,-0.13
-0.02,0.02,0.17,1.31,5.69,-0.94
-0.07,0.01,0.19,0.81,7.44,0.81
-0.09,0.04,0.16,0.56,9.06,1.25
-0.06,0.05,0.14,1.19,10.81,1.25
0.01,0.02,0.09,1.19,10.81,1.25
0.02,0.07,0.07,1.94,11.5,1.06
0.05,0.01,0.07,1.75,10.25,2.31
0.08,0.0,0.0,1.62,8.81,2.44
