Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623781.5948808,342.12,62.94,53.25,8.68,-3.04,2.41,43.69,-249.94,-44.25
1747623781.5974073,336.19,71.75,118.75,7.58,-2.4,-1.92,15.0,-228.19,-55.63
1747623781.5994058,335.62,63.69,153.75,5.47,-1.27,-3.72,-0.25,-108.94,-45.13
1747623781.6039412,339.81,62.56,163.06,6.95,-0.76,-3.69,-16.81,-11.5,-22.0
1747623781.6054537,341.25,59.5,165.81,8.18,-1.27,-5.69,-8.44,2.62,7.81
1747623781.607514,342.62,56.69,167.44,7.36,-0.77,-5.61,-10.31,-19.44,-0.13
1747623781.6105247,346.06,57.38,169.69,7.46,-0.36,-5.23,-14.44,14.25,-2.44
1747623781.6115267,349.0,57.25,171.87,7.48,-0.36,-5.3,-7.75,3.56,-1.25
1747623781.6140528,351.0,56.94,173.31,7.51,-0.51,-5.25,-4.81,5.31,0.25
1747623781.6165755,351.94,57.44,173.94,7.58,-0.38,-5.29,-1.62,7.19,-1.5
1747623781.6188958,352.19,57.44,174.37,7.58,-0.35,-5.37,0.88,0.44,-0.81
1747623781.6231773,352.19,57.38,174.44,7.64,-0.45,-5.28,1.44,0.5,-0.06
1747623781.6267219,352.12,57.31,174.44,7.7,-0.41,-5.26,0.37,1.75,-1.19
1747623781.6302478,352.31,57.25,174.69,7.64,-0.38,-5.22,0.81,0.94,-0.56
1747623781.6312509,352.19,57.13,174.69,7.7,-0.43,-5.2,0.56,0.37,-0.13
1747623781.6347773,352.12,57.13,174.69,7.63,-0.39,-5.2,0.75,1.75,0.25
1747623781.6362875,351.94,57.13,174.56,8.14,-0.46,-5.39,1.56,-0.06,0.25
1747623781.6383145,351.75,57.13,174.5,8.03,-0.49,-5.43,1.06,-0.44,-0.44
1747623781.6393137,351.75,57.0,174.5,8.09,-0.5,-5.42,0.13,1.31,0.19
1747623781.6428359,351.69,57.0,174.44,8.07,-0.48,-5.39,0.25,1.06,0.94
1747623781.6448553,351.69,57.0,174.44,8.09,-0.51,-5.41,0.13,0.5,0.69
1747623781.6473532,351.62,56.94,174.37,8.05,-0.41,-5.39,-0.75,-0.25,0.5
1747623781.648378,351.69,56.94,174.37,8.12,-0.52,-5.4,-0.62,0.56,0.94
1747623781.6528919,351.69,56.88,174.31,8.08,-0.51,-5.32,0.5,-0.25,0.06
1747623781.6564662,351.62,56.81,174.31,8.04,-0.54,-5.44,0.56,-0.69,0.44
1747623781.6584797,351.56,56.75,174.31,8.11,-0.53,-5.42,0.0,0.06,0.37
1747623781.661477,351.56,56.69,174.31,8.11,-0.56,-5.39,0.5,-0.25,-0.5
1747623781.6640074,351.5,56.56,174.31,8.05,-0.57,-5.46,1.06,-0.06,0.44
1747623781.6655185,351.44,56.56,174.25,8.08,-0.59,-5.45,-0.19,0.19,0.19
1747623781.6675217,351.44,56.56,174.25,8.03,-0.54,-5.37,0.0,-0.19,-0.31
1747623781.6727622,351.44,56.56,174.25,8.02,-0.56,-5.4,0.31,-0.44,0.06
1747623781.674762,351.44,56.56,174.25,8.07,-0.55,-5.45,-0.56,-0.25,-0.31
1747623781.6783078,351.5,56.56,174.25,8.04,-0.57,-5.4,-0.56,0.19,-0.06
1747623781.6803062,351.5,56.5,174.31,8.05,-0.56,-5.39,-0.31,-0.25,-0.56
1747623781.6828175,351.56,56.5,174.37,8.09,-0.56,-5.45,0.13,-0.81,-0.06
1747623781.687356,351.56,56.44,174.37,8.11,-0.55,-5.38,0.13,0.19,0.19
1747623781.6893566,351.44,56.38,174.31,8.11,-0.58,-5.43,1.0,-1.19,-0.37
1747623781.6928692,351.31,56.25,174.37,8.03,-0.47,-5.46,1.0,-1.31,-0.56
1747623781.6958845,351.19,56.19,174.31,8.03,-0.53,-5.48,0.69,-1.0,-0.37
1747623781.697333,351.12,56.06,174.31,8.02,-0.56,-5.52,0.37,-0.88,-0.44
1747623781.6996045,351.12,56.0,174.31,8.02,-0.51,-5.51,-0.56,-0.37,0.13
1747623781.7014134,351.19,55.94,174.37,8.03,-0.56,-5.49,-0.56,-0.13,0.31
1747623781.706474,351.31,55.94,174.44,8.0,-0.53,-5.41,0.25,-1.25,-0.69
1747623781.7086759,351.31,55.88,174.44,8.06,-0.55,-5.48,0.37,-0.5,-0.31
1747623781.7116783,351.25,55.88,174.44,7.97,-0.58,-5.47,0.25,-0.19,-0.37
1747623781.7136774,351.19,55.88,174.37,8.09,-0.55,-5.5,0.69,0.0,1.19
1747623781.7170393,351.19,55.81,174.37,8.0,-0.55,-5.52,-0.62,-0.5,-0.69
1747623781.7200696,351.19,55.81,174.37,7.96,-0.59,-5.49,-0.31,-0.37,0.37
1747623781.7220683,351.06,55.81,174.25,7.99,-0.52,-5.53,-0.31,0.31,1.5
1747623781.7232492,351.06,55.81,174.12,8.05,-0.5,-5.48,-0.62,-0.19,0.5
1747623781.7448943,351.25,55.75,174.25,7.94,-0.57,-5.49,-0.69,-0.81,-0.75
1747623781.8539062,351.25,55.81,174.25,8.03,-0.47,-5.53,-0.06,0.13,-0.31
1747623781.9576893,351.19,55.75,174.19,7.99,-0.57,-5.47,0.44,0.13,-0.31
1747623782.063925,351.12,55.75,174.19,8.0,-0.58,-5.53,0.75,0.13,0.37
1747623782.1667743,351.06,55.75,174.12,8.01,-0.57,-5.48,0.37,0.06,-0.06
1747623782.270763,351.06,55.75,174.12,8.0,-0.59,-5.52,0.06,0.0,-0.5
1747623782.3757274,351.12,55.75,174.19,7.99,-0.63,-5.49,-0.56,0.31,0.06
1747623782.4789746,351.12,55.75,174.19,8.02,-0.53,-5.5,-0.25,-0.25,0.06
1747623782.5817552,351.12,55.75,174.19,7.99,-0.6,-5.48,-0.13,-0.56,0.0
