Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642704.031263,46.25,30.06,138.87,5.44,-5.88,-4.71,-41.56,19.44,-31.94
1747642704.0334475,61.75,34.81,142.75,4.75,-4.18,-5.93,-48.31,58.88,-8.81
1747642704.035481,75.5,38.69,145.06,3.95,-2.72,-8.0,-41.56,30.44,10.63
1747642704.0364954,86.12,40.69,146.44,4.27,-2.14,-7.74,-57.88,73.87,25.37
1747642704.0390174,103.94,46.88,144.19,7.72,0.18,-5.75,-67.87,113.19,43.19
1747642704.0400183,118.19,53.94,140.06,7.6,-3.1,-5.8,-32.0,93.75,-3.5
1747642704.0430205,124.5,56.44,142.31,6.23,-4.18,-5.06,-32.0,-27.81,-21.06
1747642704.0455294,132.06,57.69,146.62,7.46,-1.18,-2.13,-30.56,29.69,1.87
1747642704.0475445,130.5,56.88,147.25,7.83,-1.47,-3.34,36.19,-32.88,-4.56
1747642704.050555,124.0,55.5,145.75,7.76,-2.47,-4.95,33.31,-9.69,-6.0
1747642704.0535553,121.12,55.94,144.19,7.09,-2.57,-5.2,13.06,9.13,-8.44
1747642704.0550647,120.0,55.19,145.81,7.08,-2.73,-5.1,13.31,-11.44,-7.0
1747642704.0571566,118.44,53.63,147.31,6.97,-2.86,-4.78,1.56,-3.37,1.31
1747642704.0591702,118.06,53.13,147.12,6.93,-2.61,-4.58,-0.37,-3.37,8.88
1747642704.0621705,117.12,52.31,146.62,7.18,-2.51,-4.68,2.37,-1.62,12.81
1747642704.0646935,116.12,51.75,146.06,7.03,-2.77,-4.75,5.12,-1.69,8.19
1747642704.0662155,114.62,51.19,145.06,6.97,-2.99,-4.84,4.94,-5.0,8.81
1747642704.0707397,113.31,50.5,144.31,6.82,-3.16,-4.75,-0.94,-0.13,7.12
1747642704.0737395,113.5,50.44,143.75,6.76,-3.14,-4.55,-2.69,7.06,6.87
1747642704.0757914,113.25,50.38,142.75,6.81,-3.2,-4.7,1.37,4.19,8.63
1747642704.0792875,112.56,50.13,141.69,7.2,-3.66,-5.14,-0.19,5.12,10.13
1747642704.083306,111.56,49.44,140.62,7.37,-3.81,-5.17,1.62,0.69,13.06
1747642704.0863512,110.5,48.81,139.5,7.38,-3.96,-5.02,0.81,6.25,11.56
1747642704.0898764,109.56,48.31,138.19,7.52,-4.08,-4.7,2.31,2.44,12.25
1747642704.0908759,108.25,47.94,137.81,7.82,-4.47,-4.46,4.44,-0.19,-16.44
1747642704.0938761,109.69,49.44,138.87,6.35,-3.23,-4.69,9.81,-0.44,-14.13
1747642704.0958912,106.25,48.75,137.87,5.59,-5.81,-6.08,22.69,-25.12,6.12
1747642704.0995662,101.25,46.19,137.44,5.46,-4.55,-5.48,7.5,-26.37,26.75
1747642704.1050842,90.5,40.44,136.5,7.68,-5.06,-6.16,31.44,-79.81,38.38
1747642704.1086764,66.06,30.75,136.44,6.86,-5.59,-8.73,43.06,-131.31,-9.5
1747642704.1136773,49.25,24.25,140.5,3.56,-4.11,-7.67,-41.38,-47.13,-16.94
1747642704.1697066,161.25,23.69,146.0,3.91,-4.86,-5.97,-51.06,13.44,21.62
1747642704.271648,161.31,22.12,146.87,4.0,-7.01,-6.53,46.94,-70.75,-24.94
1747642704.3747342,160.25,15.63,146.5,-0.94,-1.0,-6.87,-149.69,217.56,137.81
1747642704.4808776,106.37,34.56,148.31,9.76,0.06,7.44,-194.87,709.06,80.69
1747642704.5835707,138.25,60.19,57.75,12.83,-24.65,-16.24,746.69,-434.37,311.75
1747642704.687914,101.12,58.06,59.5,7.92,-10.27,0.77,181.44,-258.25,57.31
1747642704.7929668,87.0,60.56,58.0,6.3,-1.32,3.61,112.37,-80.0,40.56
1747642704.8998995,63.44,60.94,88.69,10.08,-2.63,0.54,159.81,-393.44,97.44
1747642705.0035834,4.81,37.56,128.06,2.78,-6.71,-0.01,80.37,-443.94,1.5
1747642705.106529,77.44,16.94,139.06,-5.22,-10.88,-2.59,24.56,-382.44,-51.5
1747642705.2097516,226.0,-13.19,128.5,-20.28,-22.22,-6.07,323.44,-50.5,376.0
1747642705.3125687,221.5,-32.0,125.81,6.78,-4.08,-11.32,2.06,45.81,182.31
1747642705.4159415,219.87,-31.56,144.12,-2.38,-1.37,-4.53,-49.5,147.75,93.75
1747642705.5179574,142.19,-27.12,152.19,0.16,-2.49,-11.38,-19.19,81.87,64.25
1747642705.6236477,148.0,-19.37,160.12,-1.39,0.23,-8.9,-47.38,126.62,60.38
1747642705.7276857,161.94,13.25,168.94,1.89,-6.31,1.18,-92.37,606.0,164.31
1747642705.8313997,143.19,57.5,48.31,31.04,-20.41,30.18,553.81,-287.5,424.87
1747642705.937153,79.81,58.19,59.5,8.26,-10.83,-27.74,159.12,-261.62,94.56
1747642706.0389445,70.87,57.69,96.19,9.19,-5.99,2.16,-89.5,-264.06,12.06
1747642706.143614,39.31,39.38,138.56,14.3,-6.04,2.48,89.19,-688.81,-147.25
1747642706.248522,75.81,-3.31,151.25,-1.95,-3.63,-4.46,-6.87,-260.75,-223.87
1747642706.3517034,57.06,-5.56,149.37,1.49,-3.86,-1.6,21.0,-18.12,-108.87
1747642706.4541245,55.31,-6.94,140.75,-12.42,-10.86,-0.93,133.62,-6.62,64.0
1747642706.5569074,214.19,-21.44,123.75,-15.19,-21.61,-13.66,178.06,73.12,431.19
1747642706.660873,205.94,-35.13,137.25,8.08,2.16,-9.17,-77.69,222.37,89.19
1747642706.7635672,201.87,-35.13,147.31,-0.25,-0.6,-5.76,1.31,9.56,51.5
1747642706.866494,133.87,-33.88,151.87,-3.59,-1.13,-4.64,0.44,117.94,77.31
1747642706.9750712,143.62,-25.31,160.0,1.96,-0.02,-5.78,-42.69,192.56,68.69
1747642707.0816326,156.87,8.56,169.5,6.43,-2.02,1.21,-74.25,600.44,117.37
1747642707.1835012,154.62,53.06,33.75,10.43,-12.48,23.93,103.56,1286.31,280.31
1747642707.2876623,107.25,43.56,31.31,25.09,-16.45,-9.14,240.44,-234.06,51.81
1747642707.3930862,84.19,70.56,67.62,-1.91,-3.2,-5.67,-16.12,-401.81,-12.19
1747642707.496483,69.25,59.5,118.44,9.31,-6.77,-2.76,-21.94,-335.56,129.19
1747642707.601937,23.81,28.87,139.87,5.51,-6.46,-10.45,-16.94,-155.56,103.94
1747642707.7056527,135.5,21.44,140.44,5.72,-1.1,-2.43,-54.75,64.06,104.06
1747642707.8078177,145.44,22.19,141.19,5.33,-3.52,-2.92,-54.56,64.31,47.81
1747642707.910675,152.94,32.06,150.5,3.86,3.94,0.6,-239.75,183.75,-13.0
1747642708.0129378,156.56,79.69,108.19,4.68,-3.05,18.8,51.13,453.25,94.44
1747642708.1167104,113.94,59.69,58.5,18.75,-4.83,-6.88,7.75,140.69,12.81
1747642708.2199893,105.12,55.81,50.94,7.44,-5.19,-0.72,72.25,-140.0,45.75
1747642708.322362,94.56,59.25,63.31,8.77,-5.09,-0.53,21.31,-114.44,37.25
1747642708.4262643,82.75,57.06,91.0,11.71,-4.55,0.09,-42.81,-190.06,77.37
1747642708.5286794,71.69,47.81,113.87,9.6,-4.72,-0.5,-69.81,-102.37,43.44
1747642708.6320257,71.5,41.75,129.75,8.02,-1.69,-1.74,-115.62,-102.69,-14.25
1747642708.7380564,153.0,38.44,155.94,2.62,4.81,5.99,-267.0,86.94,-65.87
1747642708.8402362,154.94,76.94,148.31,28.53,-19.36,22.0,223.25,615.0,204.62
1747642708.9478545,100.56,58.31,89.5,15.59,-0.78,-15.64,-7.62,103.12,65.75
