Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623794.3595846,344.31,49.5,37.06,6.6,-4.1,5.24,98.69,-165.5,27.87
1747623794.3615818,332.19,59.06,45.5,5.01,-2.18,2.14,76.5,-107.19,42.31
1747623794.3630955,319.06,58.25,57.63,4.7,-2.98,1.31,20.06,-51.5,90.69
1747623794.3656192,306.37,51.38,71.94,6.11,-5.54,0.99,-21.19,-95.25,105.12
1747623794.3782344,300.56,45.44,80.75,8.84,-7.02,1.03,-47.75,62.69,8.5
1747623794.3842444,302.94,44.94,86.87,5.63,-5.71,-0.07,-40.75,-108.81,21.12
1747623794.3909438,291.81,40.13,104.44,5.76,-2.54,0.33,-84.75,-157.19,33.94
1747623794.3954742,258.19,23.37,120.87,0.96,-4.61,-1.61,-1.87,-286.31,106.75
1747623794.3985274,237.69,12.44,120.25,-0.16,-4.92,-1.54,77.94,143.25,56.81
1747623794.403045,263.44,16.94,103.12,3.93,-9.92,-1.19,65.69,264.31,32.63
1747623794.4101334,276.56,16.75,93.12,3.96,-11.11,-2.57,76.0,75.44,24.37
1747623794.4141486,276.62,18.37,86.87,-0.22,-7.74,0.43,-24.94,-3.87,-0.56
1747623794.4171836,277.44,18.81,90.0,1.24,-6.86,1.55,-29.81,34.44,-12.19
1747623794.4221978,279.69,20.69,89.62,1.33,-8.47,0.42,34.56,-53.88,-13.75
1747623794.428023,274.31,20.12,89.31,0.67,-7.97,0.24,-12.63,7.5,26.62
1747623794.4302733,278.81,18.75,88.87,2.64,-7.66,0.64,-7.06,65.62,4.87
1747623794.4348042,281.5,18.19,88.5,2.32,-7.6,0.25,-5.75,28.12,-9.44
1747623794.4373314,287.06,20.19,88.19,1.69,-7.29,-0.49,-8.5,16.75,-24.0
1747623794.440343,287.12,21.5,89.69,1.18,-7.63,-0.03,-9.31,-14.75,-8.13
1747623794.4433448,287.75,21.5,90.06,1.86,-8.0,0.15,-3.62,6.62,4.19
1747623794.4464064,286.12,20.44,90.37,1.52,-7.37,-0.17,0.44,-12.19,3.31
1747623794.4520223,284.25,18.56,90.56,1.99,-7.7,-0.07,-0.31,4.44,-0.75
1747623794.4540343,283.56,18.25,90.87,1.49,-7.69,-0.33,-1.69,-6.12,-2.87
1747623794.4555452,282.81,17.0,91.31,1.93,-7.54,-0.11,-6.0,13.38,-3.69
1747623794.4579113,283.62,17.0,91.31,2.09,-7.5,-0.05,0.56,1.75,-1.56
