Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642646.8049438,268.5,34.06,147.19,6.54,-2.05,-6.63,-8.88,-47.5,-26.94
1747642646.8091817,337.62,22.87,153.19,4.84,-3.83,-9.7,4.62,-188.12,-69.62
1747642646.8111868,327.0,15.31,159.81,2.86,-2.62,-9.58,-46.75,-88.06,-89.0
1747642646.813181,318.81,12.5,169.12,2.24,-1.59,-8.69,-81.75,-9.25,-61.81
1747642646.8157043,316.69,21.25,178.69,2.29,-0.13,-5.3,-87.87,173.0,-15.44
1747642646.8179958,328.25,46.19,-175.69,4.37,-1.19,-2.22,-50.81,284.69,51.94
1747642646.8199952,324.06,76.56,166.81,8.27,-3.81,-1.19,-28.75,300.44,89.56
1747642646.8219936,320.56,78.25,83.56,10.45,-2.64,-1.8,-45.25,44.0,88.12
1747642646.8250844,320.06,70.06,82.5,13.2,-2.49,0.34,-94.19,21.0,55.88
1747642646.828179,326.19,68.12,92.25,10.62,-1.9,1.91,-65.75,-31.06,-16.12
1747642646.8311734,331.06,69.75,112.62,7.98,-1.79,1.91,-19.25,-73.25,-33.94
1747642646.8331747,330.0,67.69,132.25,7.15,-2.42,0.61,38.63,-60.38,-10.94
1747642646.8392446,317.87,59.25,144.62,7.22,-3.02,-2.86,73.81,-181.5,-22.0
1747642646.8412406,301.19,50.25,149.62,6.64,-2.93,-4.85,62.56,-76.5,-21.12
1747642646.8432379,290.12,45.75,149.81,6.26,-3.11,-6.07,39.44,-33.69,-7.5
1747642646.8468952,278.69,42.0,148.25,9.4,-3.47,-3.09,35.06,-131.62,-4.12
1747642646.8501563,331.69,26.62,150.56,5.05,-4.01,-7.11,27.62,-27.19,-14.94
1747642646.8521597,331.25,27.19,150.31,4.34,-3.1,-6.46,-38.63,41.19,19.81
1747642646.8546762,339.25,33.13,152.69,6.74,-2.77,-5.82,-61.63,111.12,35.81
1747642646.8567119,339.62,35.63,152.94,5.52,-3.5,-5.29,30.94,-37.19,-31.87
1747642646.858914,334.5,33.5,151.87,4.6,-3.38,-6.3,37.75,-6.56,-14.38
1747642646.8616738,260.94,34.81,148.69,5.74,-3.63,-7.18,9.69,31.25,9.94
1747642646.8626845,262.81,36.44,147.25,5.78,-3.51,-6.31,6.25,15.81,0.37
1747642646.8649404,332.12,30.31,148.94,3.76,-4.22,-8.76,15.44,-213.62,-12.56
1747642646.8683834,324.94,13.75,150.37,1.43,-4.51,-9.84,37.56,-162.12,-13.31
1747642646.8704138,322.19,3.31,148.62,2.24,-2.41,-10.68,-5.94,-46.25,32.13
1747642646.8724415,324.62,-2.69,151.75,5.44,-2.27,-6.11,-69.56,-10.25,51.0
1747642646.875519,327.19,-0.06,158.5,5.64,-2.88,-2.58,-41.63,76.37,-26.25
1747642646.8775718,323.37,11.5,158.5,3.64,-5.07,-3.7,42.38,129.06,-72.06
1747642646.8806646,318.19,23.87,153.62,3.33,-5.56,-9.08,56.81,34.63,-31.37
1747642646.8826952,318.0,27.75,147.94,3.27,-4.61,-8.92,35.0,128.56,25.31
1747642646.9793568,237.5,34.69,140.69,8.21,-4.35,-4.21,-15.94,-78.87,42.31
1747642647.0834067,233.19,30.62,142.69,6.27,-4.15,-4.96,-41.44,104.81,29.0
1747642647.1858425,241.0,32.88,141.87,5.26,-5.76,-8.6,21.06,-31.75,-1.94
