Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642683.0760705,20.12,40.56,135.37,4.14,-3.7,-8.35,29.25,-17.81,8.13
1747642683.0801344,16.69,38.94,133.62,2.53,-5.8,-9.36,-13.13,19.62,26.0
1747642683.0821328,22.25,38.94,134.31,4.24,-5.44,-8.05,-34.19,-48.88,4.19
1747642683.0856557,6.0,29.06,141.87,4.17,-4.76,-8.48,-1.81,-157.37,7.0
1747642683.0887492,98.44,17.94,146.44,2.89,-3.54,-7.14,-31.12,-81.44,7.5
1747642683.0937645,100.5,14.69,151.75,2.61,-1.83,-5.02,-60.31,19.62,27.81
1747642683.0961723,102.75,16.31,153.69,2.25,-3.16,-6.77,-1.31,29.81,11.0
1747642683.0991833,102.94,19.25,153.44,1.44,-4.07,-8.54,-5.25,35.69,-7.81
1747642683.1031854,102.62,23.06,154.12,2.26,-3.5,-8.6,-6.87,40.31,-20.62
1747642683.1057184,100.0,27.25,155.44,2.93,-3.79,-9.53,-8.0,-8.56,-43.69
1747642683.1072738,96.5,27.87,160.06,2.53,-2.84,-9.08,-37.19,-6.5,-33.69
1747642683.1102881,94.44,28.5,165.69,1.84,-1.56,-8.61,-42.75,-9.06,-17.69
1747642683.1136599,93.56,26.25,169.62,1.91,0.15,-8.09,2.25,-51.13,-20.56
1747642683.1151824,97.56,26.94,170.0,5.14,-0.69,-8.9,-30.87,60.56,25.44
1747642683.1180365,101.31,28.5,172.06,3.7,-0.25,-9.07,-35.25,-0.5,1.75
1747642683.1196306,103.25,28.0,174.12,2.8,0.03,-8.88,-28.25,11.06,21.31
1747642683.122732,106.37,29.87,175.06,3.56,0.22,-8.51,-19.69,34.0,23.25
1747642683.1256049,107.69,29.87,175.19,3.56,0.36,-8.61,14.94,-29.75,4.75
1747642683.128266,108.0,28.56,173.31,3.82,-0.27,-9.2,11.81,-10.06,-2.12
1747642683.1314409,107.25,27.56,173.5,2.9,-0.25,-9.36,-3.94,-1.56,-4.69
1747642683.1343458,106.81,24.62,175.25,2.84,-0.31,-9.43,0.62,-2.94,-2.12
1747642683.136479,106.5,22.12,175.87,2.89,-0.26,-9.55,1.56,-6.31,-0.81
1747642683.1387844,106.56,20.37,176.69,3.27,0.52,-10.29,-1.62,-16.75,1.87
1747642683.139798,105.5,16.06,176.69,2.09,-0.22,-10.06,-1.0,-57.69,-9.69
1747642683.1430714,106.81,18.25,-178.12,1.75,1.59,-7.65,-129.69,141.87,41.06
1747642683.1456494,112.37,29.69,-170.37,6.11,2.0,-9.79,-26.44,21.19,31.25
1747642683.1483867,111.31,26.37,-172.75,4.75,0.22,-9.69,35.69,-65.94,-38.69
1747642683.151549,108.06,20.81,-173.37,2.03,1.08,-8.8,-5.75,0.37,-5.5
1747642683.1535957,108.62,22.81,-173.44,2.95,1.35,-8.86,9.88,1.87,8.44
1747642683.1556544,109.0,22.0,-175.12,3.5,1.09,-9.98,12.63,-7.0,3.25
1747642683.1821067,108.75,21.06,-175.31,2.86,1.01,-9.78,-4.0,-5.31,-3.62
1747642683.2841175,108.25,20.0,-174.81,2.89,0.85,-9.68,-1.44,-10.81,-2.69
1747642683.3856354,107.81,18.0,-174.56,2.46,0.96,-9.92,-7.37,-13.44,-0.19
1747642683.4891822,109.31,20.06,-171.12,3.36,1.0,-1.05,-135.37,192.75,80.87
1747642683.595066,121.06,72.87,-174.69,14.35,-20.36,11.75,532.69,311.25,245.5
1747642683.6970963,23.06,52.44,110.12,9.71,-17.54,-21.99,237.5,-30.19,88.06
1747642683.8035252,5.25,48.5,111.69,0.47,-10.46,-10.59,-132.81,2.69,25.56
1747642683.908295,12.0,42.13,129.87,10.04,-0.21,4.86,-93.44,-97.12,110.06
1747642684.0113566,14.13,37.88,134.87,4.95,-7.73,-5.32,-69.25,-76.81,-43.0
1747642684.1154826,93.25,30.37,150.75,2.6,-1.41,-6.3,-77.5,-116.62,7.25
1747642684.2186904,48.94,38.81,153.25,14.73,-12.56,4.48,-118.37,311.75,53.5
1747642684.3214288,61.5,49.81,158.0,-0.74,-9.73,-16.31,46.63,-166.19,-139.31
1747642684.424991,70.56,44.06,167.81,5.36,-2.32,-12.26,-103.69,17.06,48.69
