Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642659.6201649,349.81,22.75,135.0,3.68,-6.42,-6.47,-2.87,-0.13,-2.87
1747642659.623202,350.25,22.81,135.37,3.57,-6.25,-6.32,-3.12,0.31,-1.25
1747642659.625839,350.37,22.81,135.56,3.8,-6.29,-6.3,-0.81,0.31,0.62
1747642659.6289225,350.62,22.87,135.56,3.73,-6.32,-6.46,-0.81,3.12,-1.5
1747642659.630453,352.94,23.75,135.75,3.54,-6.23,-6.67,-4.12,4.44,-1.5
1747642659.632497,353.44,23.75,136.0,3.82,-6.26,-6.34,-1.62,-3.12,0.06
1747642659.6350489,353.56,23.69,136.19,4.07,-6.24,-6.34,-1.81,2.62,-1.06
1747642659.6371186,355.19,24.25,136.37,3.95,-6.29,-6.69,-5.19,9.0,-1.94
1747642659.6391363,357.62,24.94,136.81,3.32,-6.3,-6.33,-8.38,16.31,-0.75
1747642659.641132,5.44,27.62,135.87,3.83,-10.76,-4.12,-13.75,117.19,2.19
1747642659.6451583,62.38,54.44,93.06,9.08,-4.44,2.98,60.63,715.37,-13.0
1747642659.6487026,77.19,32.88,44.5,14.67,1.46,8.33,12.06,276.12,13.13
1747642659.6557875,76.44,23.81,40.44,5.97,-6.42,8.45,121.87,104.25,-68.25
1747642659.66239,79.87,25.62,29.19,0.31,-10.45,4.75,68.75,-36.56,-27.75
1747642659.667596,79.19,27.5,30.25,-0.07,-7.18,-0.23,-51.44,2.37,23.06
1747642659.6717503,81.12,21.25,38.13,5.0,-5.4,10.52,-104.44,77.25,28.69
1747642659.6737933,80.31,19.37,44.44,1.95,-2.69,10.59,-4.25,-21.0,5.37
1747642659.6779792,80.62,20.87,37.38,3.42,-6.81,6.77,99.81,-18.31,-29.44
1747642659.6800642,80.12,24.12,30.06,1.07,-8.28,0.77,29.75,-27.25,-3.31
1747642659.6832795,79.87,24.25,32.69,1.36,-6.25,2.98,-63.38,22.69,16.06
