Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642555.027585,265.69,41.75,115.87,4.97,-6.15,-2.3,-12.81,42.81,74.37
1747642555.0305846,265.25,38.44,111.94,4.65,-6.61,-2.48,-6.5,36.25,28.94
1747642555.0335844,269.81,38.81,109.94,4.48,-6.11,-2.26,-28.06,72.62,-10.5
1747642555.035098,276.5,39.94,106.5,5.26,-6.05,-1.38,-5.12,27.5,23.94
1747642555.0365567,275.81,38.5,105.81,5.31,-6.51,-0.92,-0.56,2.5,9.81
1747642555.0386608,276.87,38.38,103.5,4.75,-6.36,-1.06,-2.37,35.06,5.56
1747642555.040661,276.37,37.31,101.31,4.71,-6.57,-1.57,9.06,0.75,20.5
1747642555.0436645,273.31,34.75,100.75,4.2,-7.15,-1.15,0.0,7.5,19.5
1747642555.045699,271.56,32.38,100.0,4.41,-7.26,-1.21,-6.19,6.62,17.19
1747642555.0488663,271.25,31.37,100.75,3.38,-7.03,-1.21,-8.5,-3.12,4.19
1747642555.0503755,271.5,31.06,101.44,2.61,-7.82,-1.02,-5.31,9.81,3.81
1747642555.05339,271.81,30.5,101.25,3.09,-7.37,-0.96,0.19,-0.37,10.69
1747642555.057447,272.19,29.5,100.62,3.53,-7.29,-1.42,-9.56,26.75,6.62
1747642555.0604477,274.37,29.5,100.44,3.6,-7.16,-0.99,-5.44,7.94,1.5
1747642555.0624459,272.62,28.69,100.56,3.32,-7.39,-1.49,3.75,-15.63,3.06
1747642555.0675404,270.5,27.81,100.94,2.82,-7.34,-1.36,3.75,-5.06,-2.37
1747642555.0705361,270.06,27.19,100.62,3.47,-7.26,-1.17,-1.56,9.5,-6.25
1747642555.0735407,270.87,27.81,100.19,3.7,-7.27,-1.1,3.75,-1.81,-7.56
1747642555.0776086,270.87,27.94,100.19,3.54,-7.3,-1.35,-6.81,3.94,-2.25
1747642555.0806096,272.0,28.25,100.31,3.42,-7.1,-1.19,0.56,9.56,-9.06
1747642555.0836084,273.62,29.12,99.87,3.9,-7.16,-1.24,1.06,7.81,-8.94
1747642555.0856614,273.94,29.44,99.69,4.04,-7.01,-1.17,2.75,-6.44,2.06
1747642555.0884037,272.75,29.0,99.69,3.68,-7.08,-1.09,2.81,-4.06,1.0
1747642555.0914042,272.44,28.94,99.37,3.84,-7.28,-1.14,2.75,-0.75,-1.75
1747642555.0949206,272.12,28.81,99.31,3.86,-7.17,-1.18,-2.56,0.31,1.87
1747642555.097027,271.87,28.5,99.62,3.84,-7.09,-1.05,-0.13,-2.44,0.81
1747642555.100033,271.56,28.44,99.56,3.69,-7.29,-1.22,-0.31,0.06,-1.25
1747642555.1035419,271.69,28.44,99.69,3.86,-7.04,-1.11,-0.69,0.0,-0.13
1747642555.10758,271.5,28.37,99.62,3.8,-7.15,-1.18,1.69,-1.62,-0.5
1747642555.1106324,271.25,28.31,99.62,3.7,-7.22,-1.15,-0.5,-0.5,0.25
1747642555.1136324,271.25,28.25,99.69,3.84,-7.1,-1.16,-0.37,0.13,-0.19
1747642555.1752872,271.19,28.25,99.69,3.81,-7.16,-1.17,-0.06,0.37,-0.13
1747642555.2781584,271.19,28.19,99.69,3.75,-7.15,-1.21,-0.31,-0.37,-0.06
1747642555.3807418,271.12,28.19,99.69,3.83,-7.12,-1.16,-0.19,-0.13,-0.25
1747642555.4865358,271.19,28.19,99.69,3.81,-7.17,-1.16,-1.0,0.88,-0.5
1747642555.5896454,271.19,28.12,99.75,3.74,-7.13,-1.18,-0.94,-0.37,0.31
1747642555.6926587,271.19,28.12,99.75,3.82,-7.12,-1.18,0.37,-0.69,0.25
1747642555.798935,271.06,28.12,99.69,3.73,-7.22,-1.19,-0.13,-0.69,0.44
1747642555.901872,271.06,28.06,99.75,3.72,-7.11,-1.18,-0.81,-0.5,0.13
1747642556.005117,270.94,28.0,99.81,3.75,-7.14,-1.2,-0.5,-0.88,0.0
1747642556.109232,270.94,28.0,99.87,3.79,-7.13,-1.21,-0.56,-0.62,0.25
1747642556.212353,270.94,28.0,99.87,3.76,-7.14,-1.21,0.0,-0.25,0.13
1747642556.3173735,270.94,28.0,99.94,3.72,-7.14,-1.23,-0.94,0.44,-0.06
