Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642588.8366883,255.44,22.94,-158.81,3.43,2.93,-7.89,-6.19,33.25,-8.88
1747642588.8386989,254.56,26.37,-158.06,4.34,3.6,-7.68,5.31,41.13,6.37
1747642588.8427007,255.0,30.62,-160.5,6.22,3.54,-8.92,38.0,34.75,29.62
1747642588.8457897,256.62,35.75,-167.06,6.98,3.04,-7.6,43.81,63.38,34.69
1747642588.8508046,257.75,42.19,-173.44,7.41,2.95,-7.47,47.81,18.19,37.75
1747642588.8528066,260.5,44.31,176.31,7.01,0.03,-7.64,54.63,38.19,71.37
1747642588.8573682,230.94,47.0,158.62,6.6,-2.75,-4.63,69.87,55.88,119.31
1747642588.859325,211.62,45.38,138.81,7.29,-5.74,-5.55,79.62,11.13,101.19
1747642588.862468,194.31,40.56,122.31,4.04,-8.05,-2.32,45.5,91.0,92.62
1747642588.8652513,190.94,35.13,107.31,3.9,-8.25,-1.16,31.37,99.62,109.56
1747642588.8683484,190.12,27.69,100.69,3.79,-5.89,-1.46,3.19,59.31,86.56
1747642588.8698776,185.31,22.75,98.5,3.28,-6.25,-1.11,7.31,-12.31,30.44
1747642588.871407,185.25,22.31,98.94,3.01,-5.89,-1.32,-17.5,14.19,-18.37
1747642588.873448,188.75,24.69,99.87,3.01,-8.42,-0.68,-9.94,0.5,-23.5
1747642588.8776717,194.12,27.81,101.06,2.18,-7.12,-1.19,-8.63,13.44,-33.81
1747642588.8798099,195.5,28.94,101.44,1.68,-7.84,-0.85,-6.87,8.63,-6.19
1747642588.8849916,196.06,27.06,100.12,2.34,-7.9,-0.59,-5.44,32.31,23.69
1747642588.8875828,192.94,23.5,98.44,3.01,-7.36,-1.01,21.75,-15.94,43.5
1747642588.890582,186.94,19.81,96.87,3.53,-7.71,-1.01,15.81,-10.75,28.44
1747642588.8935814,183.37,18.12,96.56,3.52,-7.89,-1.18,-0.44,-16.81,0.13
1747642588.8963325,183.62,20.31,97.75,4.71,-8.28,-1.35,3.31,-28.69,-55.44
1747642588.9004726,190.12,28.75,100.5,4.99,-7.93,-1.89,-17.75,-9.31,-113.31
1747642588.9021256,206.81,41.19,103.19,5.89,-6.92,-1.48,-28.81,28.0,-128.94
1747642588.904822,220.56,52.25,108.25,5.03,-5.5,-1.14,-13.31,-11.63,-99.44
1747642588.9064624,227.44,58.63,115.19,3.84,-4.78,-1.25,0.37,-11.44,-40.75
1747642588.9095886,227.69,58.81,115.62,4.18,-5.19,-1.12,0.75,3.44,26.69
1747642588.912235,222.5,54.38,110.62,4.59,-5.87,-1.57,11.69,13.06,80.44
1747642588.9165993,212.62,44.81,103.5,4.86,-7.2,-1.17,4.62,28.44,116.56
1747642588.919127,202.62,33.69,98.87,4.6,-8.26,-1.12,9.94,21.94,125.19
1747642588.9201434,192.94,22.81,96.37,4.61,-8.53,-0.76,3.87,17.87,102.12
1747642588.9412613,189.0,17.0,95.62,5.09,-7.43,-0.61,-4.37,4.0,28.62
1747642589.0432932,186.56,16.75,95.62,4.15,-6.98,-0.74,1.75,-18.31,-5.87
1747642589.1497293,188.0,17.81,96.5,4.37,-7.75,-0.11,-13.06,1.37,-11.38
1747642589.2528553,189.94,22.25,98.0,4.04,-8.29,-0.39,13.13,-35.75,-77.06
1747642589.3548684,194.75,31.75,99.12,3.79,-8.26,-0.62,1.94,-47.63,-109.69
1747642589.4609056,202.0,42.31,103.0,3.58,-7.18,-0.86,8.81,-31.94,-97.44
1747642589.5641298,206.12,48.31,106.94,3.63,-6.48,-1.04,5.75,-23.5,-47.88
1747642589.672675,207.62,50.56,108.75,3.96,-5.91,-1.0,3.75,-2.62,-4.37
1747642589.7752874,205.62,48.88,106.87,4.02,-6.15,-1.04,1.94,16.94,41.81
1747642589.8778076,198.0,40.81,102.06,4.47,-6.73,-1.01,-0.81,26.25,73.81
1747642589.9816046,191.87,33.56,99.19,5.06,-7.28,-0.89,9.0,11.75,75.5
1747642590.08485,185.75,26.94,97.0,4.66,-7.18,-0.83,0.69,17.81,62.44
1747642590.187008,180.62,21.56,96.0,4.42,-7.18,-0.74,-0.94,14.63,54.06
1747642590.2923744,179.25,18.87,95.69,4.66,-7.66,-0.49,-1.12,-2.12,22.31
1747642590.396655,180.94,20.87,96.06,4.36,-7.7,-0.56,-6.0,-5.75,-29.19
1747642590.5000925,185.69,27.12,96.0,4.05,-8.0,-1.04,10.0,-19.0,-73.75
1747642590.605683,192.37,34.31,97.5,4.34,-7.45,-0.9,-8.44,-9.13,-80.62
1747642590.7085202,198.75,41.13,100.37,4.6,-7.05,-0.81,-9.06,-17.12,-75.56
1747642590.811606,203.62,46.63,103.62,4.22,-6.29,-0.97,-4.94,-13.19,-56.5
1747642590.9168844,207.87,50.13,105.69,3.91,-5.64,-0.96,-6.81,5.5,-12.38
1747642591.020495,207.5,49.0,104.25,3.96,-5.92,-1.02,0.37,13.81,38.0
1747642591.1234236,202.19,43.19,100.94,4.05,-6.7,-0.98,2.19,20.06,76.87
1747642591.2266326,195.19,34.94,97.75,4.43,-7.52,-0.72,5.0,18.37,94.12
1747642591.3295588,187.0,26.0,95.69,4.34,-7.81,-0.61,2.44,14.56,77.37
1747642591.432359,181.37,20.37,94.69,4.33,-7.59,-0.62,2.69,6.06,47.75
1747642591.535499,181.81,20.37,94.37,4.2,-7.59,-0.65,1.25,0.94,9.25
1747642591.6375818,184.87,23.06,95.0,4.26,-7.8,-0.69,-6.12,-5.31,-34.19
1747642591.7459536,189.94,29.44,95.5,3.86,-8.07,-1.06,-10.5,-12.69,-79.56
1747642591.8509932,198.75,38.31,97.69,4.74,-7.45,-0.88,-6.12,-21.0,-85.0
1747642591.9531467,204.25,44.88,100.94,4.61,-6.76,-0.79,-6.0,-23.56,-79.94
1747642592.0599232,208.0,49.56,104.37,4.09,-6.14,-0.87,-3.75,-10.94,-46.5
1747642592.1631827,210.06,51.63,106.0,3.86,-5.81,-1.0,-0.31,-1.44,-4.37
1747642592.2669291,207.25,49.25,104.56,4.15,-6.06,-1.12,5.5,7.62,41.56
1747642592.3708825,200.25,42.56,101.19,4.29,-6.91,-1.01,6.62,17.12,76.5
1747642592.4758532,192.5,33.88,97.62,4.26,-7.48,-0.9,5.44,22.87,92.19
1747642592.5785234,184.75,25.19,95.69,4.27,-8.0,-0.71,1.31,10.69,88.75
1747642592.6806948,180.31,19.75,94.87,4.33,-7.78,-0.7,-4.12,12.44,54.94
1747642592.7857912,180.87,19.5,94.87,4.01,-7.53,-0.57,-2.75,0.5,-2.69
1747642592.8868606,185.5,23.69,95.31,3.97,-7.78,-0.49,-4.0,-8.63,-40.75
1747642592.9900718,190.44,30.19,95.69,4.14,-8.56,-0.44,1.5,-17.25,-87.81
1747642593.0928352,197.5,38.5,97.62,4.25,-7.53,-0.78,-0.19,-21.56,-93.56
1747642593.1965885,204.12,46.5,101.12,4.14,-6.8,-0.95,-2.5,-21.19,-79.62
1747642593.298928,208.5,51.88,104.62,3.94,-6.07,-1.04,2.0,-16.19,-43.94
1747642593.404841,209.62,53.38,106.25,3.86,-5.75,-1.1,0.37,2.69,7.87
1747642593.508498,203.62,47.81,103.31,4.09,-6.34,-1.13,3.12,12.63,53.0
1747642593.6113706,26.0,40.0,99.94,4.04,-6.99,-0.99,4.31,16.44,87.25
1747642593.717728,17.56,29.94,96.94,4.02,-7.97,-0.59,-7.56,33.13,104.0
1747642593.8278964,10.5,20.87,95.44,4.14,-8.34,-0.54,6.0,9.19,70.75
