Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623877.863427,112.25,13.06,137.44,2.42,-6.11,-6.09,-8.31,8.63,-12.19
1747623877.8659353,110.69,16.62,138.44,2.59,-5.84,-5.98,-4.06,54.5,-39.56
1747623877.8680246,357.87,26.19,134.94,2.72,-3.93,-4.28,72.5,107.87,-54.63
1747623877.871041,354.87,30.37,123.37,3.26,-4.34,-2.14,112.69,-10.0,32.69
1747623877.8740385,345.75,29.44,111.25,4.21,-8.7,-6.21,109.06,73.31,-19.12
1747623877.879708,350.12,31.44,107.12,3.3,-6.38,-1.14,-33.94,14.44,16.31
1747623877.882703,357.19,32.38,105.44,4.78,-6.75,-0.75,-11.06,50.56,5.62
1747623877.88684,2.62,33.38,102.06,4.5,-6.8,-0.7,-8.44,38.81,1.56
1747623877.889619,6.25,34.06,99.69,4.76,-6.8,-0.74,-6.5,30.0,-1.75
1747623877.892618,8.06,34.56,98.87,4.57,-6.56,-0.64,-0.69,-3.37,0.13
1747623877.8968284,7.44,34.38,98.69,4.41,-6.65,-0.6,0.37,-2.69,0.25
1747623877.8988469,7.5,34.38,98.25,4.64,-6.55,-0.69,-1.19,2.94,0.5
1747623877.9008443,7.81,34.44,98.06,4.69,-6.51,-0.73,-0.5,3.12,0.06
1747623877.9048653,7.5,34.44,98.12,4.52,-6.62,-0.7,-0.5,-7.37,1.37
1747623877.9079986,6.94,34.19,98.44,4.6,-6.9,-0.66,-8.75,-8.19,0.13
1747623877.9120123,5.81,33.56,101.06,4.33,-6.92,-1.16,-23.0,-25.69,4.75
1747623877.9165463,3.25,32.25,107.25,4.99,-6.8,-2.11,-38.81,-86.37,-2.44
1747623877.9216282,359.12,31.31,114.81,4.46,-5.71,-3.16,-22.25,-55.5,-24.81
1747623877.925629,353.87,29.75,121.5,4.63,-5.73,-4.47,-23.62,-91.81,-16.19
1747623877.9303312,342.81,24.81,130.69,4.35,-6.07,-7.85,-57.25,-121.44,-30.44
1747623877.9343297,94.56,21.56,142.62,3.24,-4.31,-10.02,-115.87,-72.94,-53.81
1747623877.9404154,90.19,16.69,158.81,1.15,-1.72,-9.74,-124.5,-82.19,-28.37
1747623877.943414,89.56,8.38,169.81,0.58,-0.05,-8.59,-80.5,-99.31,1.19
1747623877.9467468,88.0,-0.13,170.87,2.79,0.55,-5.79,60.69,-97.56,-7.87
1747623877.9493062,88.37,-8.63,159.81,1.97,-3.51,-7.45,130.12,-79.06,8.13
1747623877.9533055,90.31,-17.75,146.44,-3.58,-3.82,-5.74,87.44,-16.94,15.5
1747623877.9573805,212.81,-21.0,138.25,-3.42,-6.24,-7.19,80.06,-32.56,15.25
1747623877.9603937,218.62,-21.37,132.5,-2.38,-5.22,-6.15,50.19,-15.44,0.31
1747623877.9643927,214.5,-24.5,127.81,-4.43,-5.44,-4.85,25.56,-33.13,8.38
1747623877.9666996,212.25,-26.69,125.31,-4.41,-5.41,-4.61,21.19,-11.75,13.81
1747623877.9687145,211.94,-27.87,122.69,-4.64,-5.89,-4.9,24.44,-14.5,-1.06
1747623877.9913015,211.81,-28.31,120.44,-4.24,-5.52,-4.19,10.13,-14.63,-2.69
1747623878.0940356,211.62,-28.44,118.94,-4.89,-6.48,-4.17,11.0,-15.38,-4.81
1747623878.1984324,211.62,-28.37,117.56,-4.91,-5.82,-3.56,7.75,-15.63,-4.37
1747623878.3027267,211.56,-28.5,116.31,-4.83,-5.49,-3.17,8.88,-6.87,-3.81
1747623878.4077544,211.25,-28.69,114.87,-4.2,-6.26,-3.85,9.88,-3.87,-7.81
1747623878.5104125,212.19,-28.31,114.62,-4.86,-5.96,-3.54,4.87,-1.69,-0.75
1747623878.6143565,213.56,-28.0,113.87,-4.04,-7.15,-3.71,2.69,4.19,-7.31
1747623878.7199123,212.81,-27.56,113.87,-4.38,-6.94,-3.52,-20.56,-3.31,-11.94
1747623878.8226883,211.94,-26.0,117.0,-3.51,-7.34,-4.44,-50.63,-13.0,-25.62
1747623878.9283423,209.44,-23.25,121.87,-3.95,-7.04,-5.22,-78.25,9.25,-39.31
1747623879.032253,213.75,-17.0,131.31,-1.55,-6.23,-5.57,-94.56,49.0,-53.69
1747623879.1346912,72.62,-9.63,140.44,-0.17,-5.38,-6.29,-100.5,37.38,-68.44
1747623879.238245,66.37,-3.37,150.75,-0.45,-3.73,-7.53,-111.56,50.81,-66.25
