Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642716.605935,6.56,33.38,138.12,5.38,-4.94,-5.19,28.12,-37.25,-16.87
1747642716.607952,4.12,33.19,137.31,4.91,-4.6,-4.39,3.19,13.69,6.69
1747642716.609975,5.5,33.69,136.31,4.96,-4.64,-3.97,0.13,3.0,15.63
1747642716.6119657,4.37,33.13,134.5,6.22,-5.52,-4.39,4.56,28.06,15.63
1747642716.613965,3.06,33.0,132.81,5.35,-5.31,-4.64,18.5,-34.06,-4.62
1747642716.6164415,350.69,29.25,134.06,4.94,-4.92,-5.32,21.62,-76.44,-26.37
1747642716.620029,337.19,26.69,137.12,2.97,-4.15,-6.23,23.87,-67.25,-48.69
1747642716.6240296,323.87,24.06,137.75,3.35,-4.34,-6.19,18.81,-24.87,-23.25
1747642716.6265576,321.56,25.31,139.25,4.72,-4.46,-6.35,8.31,-42.81,-49.81
1747642716.6309395,321.69,27.31,137.75,0.96,-1.52,-4.75,16.81,90.81,29.62
1747642716.6331415,329.94,30.87,121.25,1.76,-7.06,-1.39,51.63,141.5,99.75
1747642716.637954,328.37,24.0,115.12,2.75,-8.83,-4.12,-2.37,93.06,114.44
1747642716.6420372,341.25,24.37,114.62,8.36,-8.62,-3.93,-49.44,112.87,29.87
1747642716.6470501,354.75,26.37,123.69,8.59,-6.87,-4.45,-147.81,-15.81,-13.38
1747642716.6490922,11.75,30.69,138.31,7.95,-5.58,-2.36,-76.06,-82.75,-133.69
1747642716.6511307,91.81,33.94,153.75,5.32,-4.07,-1.43,-5.87,-38.19,-155.25
1747642716.6549466,76.25,33.81,159.87,2.25,-4.17,-2.89,74.19,-45.06,-108.06
1747642716.6570084,65.69,34.25,154.44,2.24,-5.67,-5.48,108.37,-2.31,-15.06
1747642716.658565,341.94,33.63,143.87,1.54,-6.59,-7.59,74.06,14.63,61.88
1747642716.6617987,331.31,29.81,133.69,2.47,-7.02,-9.14,17.56,47.38,130.87
1747642716.664107,325.5,21.06,131.12,7.99,-7.22,-9.13,-72.94,23.87,112.44
1747642716.6661801,97.56,17.5,140.06,8.79,-4.26,-6.24,-119.25,5.37,1.37
1747642716.6671984,96.62,17.81,151.44,7.0,-4.11,-3.51,-72.44,-33.44,-76.75
1747642716.671984,86.37,19.94,158.87,4.22,-4.4,-2.69,-0.06,-26.12,-109.87
1747642716.6750767,75.62,22.62,159.0,1.73,-4.78,-3.77,64.87,2.5,-88.5
1747642716.679207,68.75,25.94,151.87,0.3,-5.97,-6.25,105.75,37.69,-11.13
1747642716.6812477,324.62,26.56,139.06,0.45,-6.84,-8.45,90.75,6.62,70.44
1747642716.682768,307.56,19.37,129.31,2.95,-7.52,-10.36,34.38,14.88,129.56
1747642716.6853518,299.81,11.31,127.75,5.98,-7.34,-7.56,-47.63,25.37,85.56
1747642716.6885238,302.94,9.06,133.62,5.78,-5.63,-4.82,-73.37,14.38,11.31
1747642716.6978524,96.0,10.94,139.56,4.67,-5.37,-3.39,-40.94,-2.31,-48.06
1747642716.800127,89.69,14.5,142.44,3.39,-6.06,-2.72,2.81,-11.5,-75.62
1747642716.9035084,80.0,18.75,141.69,1.26,-6.55,-3.74,49.25,-12.19,-79.44
1747642717.0066352,309.62,20.81,137.12,-0.8,-6.75,-5.48,82.25,-26.44,-34.88
1747642717.1088943,295.5,18.12,129.31,-0.86,-6.85,-7.27,74.25,-3.37,53.31
1747642717.2130811,281.44,10.38,122.75,1.64,-8.49,-10.02,14.0,22.12,119.37
1747642717.3155782,282.94,5.25,124.5,5.04,-7.57,-6.35,-59.63,51.44,49.38
1747642717.4262245,287.44,5.06,131.75,4.64,-6.56,-3.23,-65.25,-3.81,-8.38
1747642717.529166,90.19,7.56,137.31,3.43,-6.02,-2.02,-37.06,-2.69,-63.5
1747642717.633221,82.87,12.69,139.12,1.77,-6.57,-1.9,19.31,2.87,-84.37
1747642717.736696,306.37,18.87,135.56,-0.56,-6.77,-4.89,71.87,10.0,-56.75
1747642717.8401573,299.62,19.19,128.37,-1.84,-7.87,-6.44,61.94,9.19,19.56
1747642717.945556,292.31,14.44,122.25,1.47,-7.92,-8.55,32.0,-8.06,108.19
1747642718.049338,281.5,4.87,120.94,4.89,-7.77,-6.84,-28.75,7.56,88.12
1747642718.1523147,280.75,2.25,125.69,4.38,-6.78,-3.7,-61.25,19.12,4.56
1747642718.2557425,306.81,11.06,131.25,1.6,-6.45,1.34,-105.81,231.69,-42.06
1747642718.3578563,333.56,20.0,130.94,0.74,-6.91,-1.31,39.75,118.31,1.94
1747642718.460906,12.44,36.25,109.0,3.66,-5.78,0.71,80.75,524.19,1.75
1747642718.5635521,44.13,34.63,65.37,8.14,-5.95,6.89,66.19,275.25,4.44
1747642718.6664784,45.81,27.56,52.94,5.32,-5.65,6.62,99.44,-8.88,16.75
1747642718.7711234,36.19,32.75,44.63,1.83,-5.65,5.49,121.75,-162.87,26.87
1747642718.8750436,26.87,38.25,38.94,2.03,-5.33,4.96,97.62,-24.06,14.69
1747642718.9790447,26.12,33.13,32.31,2.83,-4.53,5.6,23.44,131.25,-5.87
1747642719.0834017,30.56,24.12,29.62,2.52,-4.45,5.27,-33.44,76.19,-31.75
1747642719.18654,39.75,20.12,32.5,3.86,-4.77,8.12,-97.12,110.87,-94.75
1747642719.2921853,57.69,17.87,39.25,-1.12,-5.12,7.81,-88.87,162.5,-143.19
1747642719.3963566,75.5,14.44,38.88,-1.39,-4.06,7.91,-30.0,108.19,-78.06
1747642719.5059566,83.06,11.69,36.5,-0.36,-5.05,7.89,22.56,25.87,-13.13
1747642719.6083624,76.94,15.5,35.81,1.13,-4.42,7.67,34.63,-193.19,78.19
1747642719.7112865,51.69,37.5,45.56,2.38,-5.47,7.6,83.06,-494.0,127.81
1747642719.8139954,14.94,49.06,84.44,5.86,-6.33,2.62,89.94,-492.94,73.87
1747642719.9172194,300.44,23.19,126.62,0.11,-5.48,-1.13,11.25,-576.0,-22.37
1747642720.020905,236.06,1.81,129.5,-2.52,-6.88,-7.25,18.0,-77.19,-18.62
1747642720.1230085,255.37,7.56,128.81,-2.37,-6.83,-5.42,-8.56,277.69,-2.87
1747642720.2272105,351.19,40.38,107.81,3.52,-4.87,3.91,-100.81,795.75,-30.56
1747642720.3299055,43.0,37.31,56.0,3.22,-5.81,6.32,-44.31,369.87,-80.25
1747642720.4330943,65.37,23.37,43.81,1.82,-5.39,6.76,-40.25,226.19,-78.69
1747642720.5391498,74.0,19.94,46.81,0.66,-6.15,8.45,-79.31,-7.62,-8.63
1747642720.6409009,71.5,21.81,51.44,3.46,-4.86,8.38,38.13,-189.37,23.56
1747642720.746667,39.25,39.38,71.75,1.82,-6.99,5.28,91.5,-657.37,81.12
1747642720.8510299,324.5,25.44,119.75,0.09,-6.19,1.09,-3.12,-673.5,-2.75
1747642720.953115,248.0,2.37,125.81,0.74,-7.3,-3.61,34.88,-251.69,78.12
1747642721.0592537,228.06,-3.5,124.44,-2.99,-7.39,-5.66,-3.5,62.75,-29.0
1747642721.1620927,287.31,15.25,122.62,-1.69,-6.66,-2.79,-8.88,557.06,-15.0
1747642721.2648346,18.94,40.19,81.19,5.16,-6.54,4.94,-55.38,786.25,-81.69
1747642721.3683486,54.88,30.12,54.31,2.6,-6.37,6.22,-56.13,336.94,-77.37
1747642721.471114,73.5,19.75,47.56,-0.72,-6.8,5.5,-8.13,143.5,-47.13
1747642721.5791059,75.37,18.69,48.56,1.53,-5.43,7.76,7.12,-97.5,28.44
