Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623698.2248576,329.56,18.94,-160.56,3.61,3.4,-7.32,-6.31,77.81,-4.12
1747623698.2273867,327.94,26.44,-160.62,4.22,3.22,-6.75,34.56,80.0,6.81
1747623698.2293885,327.75,35.13,-165.12,6.02,1.34,-8.96,52.31,63.5,31.0
1747623698.2329278,329.31,40.75,-169.06,5.35,2.74,-5.98,6.12,50.31,33.25
1747623698.2354362,345.25,44.94,-172.62,6.88,1.48,-5.87,28.44,21.37,21.75
1747623698.2364492,333.62,46.56,-179.0,7.91,-0.44,-7.14,29.25,17.5,25.56
1747623698.241557,328.81,48.31,177.87,7.61,0.5,-5.62,8.06,6.0,3.31
1747623698.2435548,327.19,48.63,176.75,7.09,0.29,-4.62,1.5,4.25,15.38
1747623698.2491736,322.19,48.5,172.0,6.34,-1.18,-5.46,17.06,12.38,49.69
1747623698.2517037,314.62,51.94,161.87,7.64,-0.75,-4.7,18.75,72.44,74.44
1747623698.2557046,304.5,53.63,146.56,7.19,-3.4,-3.88,46.88,44.44,83.37
1747623698.2584312,290.06,50.13,130.69,7.63,-4.55,-3.9,52.44,11.31,60.81
1747623698.2614465,281.19,47.0,121.94,6.23,-7.33,-2.51,31.69,21.94,56.06
1747623698.2654476,273.75,41.88,117.44,4.3,-5.23,-2.46,12.5,8.75,56.5
1747623698.2677166,264.5,35.88,113.0,2.85,-5.86,-2.37,21.87,1.56,50.94
1747623698.270714,261.12,32.5,108.87,3.93,-4.85,-0.64,5.31,11.81,38.19
1747623698.2737286,258.94,29.62,105.44,2.66,-5.26,-0.6,6.31,44.19,43.75
1747623698.2767594,254.37,23.69,100.56,3.12,-7.81,-0.76,24.75,11.38,82.5
1747623698.2787743,250.87,20.19,98.62,1.7,-5.98,-0.03,-4.87,6.81,-13.75
1747623698.2817914,252.5,22.12,99.94,2.16,-8.11,-0.45,-14.25,-19.0,-12.0
1747623698.283791,255.75,23.44,102.56,1.48,-6.88,-0.35,-32.63,33.19,-21.94
1747623698.2863069,21.69,25.5,103.69,1.82,-7.84,-0.64,0.19,-9.06,-5.5
1747623698.2893229,20.25,25.37,103.69,1.86,-6.71,-1.45,12.19,-10.94,-5.31
1747623698.292858,19.06,25.62,103.06,2.12,-7.68,-0.9,13.13,-10.19,2.75
1747623698.2948554,15.81,24.12,102.0,2.31,-7.54,-0.76,8.44,-6.25,9.75
1747623698.2963624,15.69,24.25,101.81,2.43,-7.63,-0.4,0.69,-6.56,-2.87
1747623698.3005388,15.56,24.44,101.94,2.42,-7.74,-0.17,1.56,-5.0,-7.0
1747623698.3025568,14.56,24.44,101.19,2.2,-7.58,-0.35,3.87,-4.06,-7.94
1747623698.3055544,12.94,22.94,98.37,2.19,-7.42,-0.3,3.69,9.25,-1.06
1747623698.3075948,11.94,22.12,96.81,2.6,-7.8,-0.58,5.75,1.0,-2.0
1747623698.309597,11.31,21.56,96.0,2.46,-7.37,-0.31,1.06,-4.5,-1.19
1747623698.3125942,9.06,20.62,95.31,2.24,-7.76,-0.18,8.0,-12.13,5.87
1747623698.3145936,7.81,19.69,94.12,2.16,-7.63,-0.28,7.62,3.94,3.19
1747623698.3186388,5.75,19.56,92.56,2.3,-7.86,-0.31,24.31,-25.19,-2.31
1747623698.3216383,6.12,19.69,91.12,3.05,-7.17,0.6,4.62,-15.88,7.19
1747623698.32564,4.44,19.44,91.19,2.51,-7.58,0.01,4.81,-9.31,-1.87
1747623698.328754,1.0,18.44,91.75,2.0,-7.53,0.0,-4.25,-42.81,13.75
1747623698.332752,357.81,17.25,92.5,1.95,-7.74,0.11,-0.44,-12.81,6.5
1747623698.33575,355.87,16.62,92.19,1.5,-7.68,0.0,1.5,-6.5,1.19
1747623698.3382773,355.12,16.06,91.81,1.91,-7.7,0.17,2.0,-0.88,2.5
1747623698.3418117,354.81,15.81,91.31,2.33,-7.75,0.02,3.44,-0.81,-1.37
1747623698.343807,354.31,15.75,91.19,1.65,-7.78,0.13,2.06,-0.94,1.75
1747623698.3475401,353.87,15.13,90.75,1.86,-7.75,0.14,-1.0,3.12,0.44
1747623698.3506577,353.69,14.88,90.56,1.8,-7.7,0.14,-0.5,-1.69,1.12
1747623698.3526776,353.5,14.69,90.44,1.81,-7.69,0.13,-0.69,1.0,-0.75
1747623698.3556798,353.75,14.69,90.19,1.9,-7.7,0.14,-0.44,3.12,-1.75
1747623698.358925,354.06,14.75,90.06,1.95,-7.75,0.09,-0.5,2.31,-0.75
1747623698.362461,354.19,14.75,90.0,1.95,-7.73,0.15,-0.56,-0.37,-0.56
1747623698.3644626,354.06,14.75,90.0,1.89,-7.74,0.11,-0.13,-1.25,-0.06
1747623698.3675027,354.0,14.69,89.87,1.91,-7.64,0.08,-0.19,0.37,-1.0
1747623698.394653,354.06,14.75,89.87,2.0,-7.68,0.1,0.19,-1.0,-0.5
1747623698.4975874,353.94,14.69,89.87,1.96,-7.73,0.1,0.37,-0.94,-0.31
1747623698.6025388,353.87,14.69,89.81,1.92,-7.67,0.1,0.37,0.37,-0.56
1747623698.7066824,355.87,14.69,89.75,1.97,-7.68,0.13,0.19,-0.25,-0.5
1747623698.8094242,357.37,14.69,89.69,1.95,-7.65,0.15,0.06,0.56,-0.37
1747623698.9164777,357.5,14.69,89.62,2.0,-7.65,0.13,0.13,0.0,-0.25
1747623699.0191526,357.5,14.69,89.56,2.02,-7.69,0.13,0.25,-0.31,-0.31
1747623699.121768,357.56,14.69,89.5,1.99,-7.71,0.15,0.06,0.81,-0.75
1747623699.2245862,357.5,14.69,89.5,1.96,-7.67,0.18,0.25,-1.12,-0.37
1747623699.328797,357.44,14.69,89.56,2.02,-7.73,0.12,0.06,-0.88,-0.19
1747623699.4317768,357.44,14.69,89.56,1.97,-7.66,0.16,0.0,0.25,-0.44
1747623699.5375183,357.37,14.69,89.56,1.99,-7.68,0.09,0.13,-0.81,0.0
1747623699.6408944,357.94,14.69,89.56,1.97,-7.73,0.19,0.0,1.06,-0.37
1747623699.7438965,358.0,14.69,89.5,1.95,-7.68,0.11,0.81,0.0,0.25
1747623699.8492694,357.94,14.69,89.5,1.92,-7.68,0.12,0.31,-1.75,0.62
1747623699.953086,358.37,14.63,89.56,2.05,-7.73,0.17,0.19,-1.75,0.44
1747623700.0624006,358.19,14.63,89.62,1.95,-7.69,0.2,0.19,-0.88,-0.19
1747623700.1658103,358.19,14.63,89.56,1.9,-7.68,0.15,-0.13,-0.13,-0.62
1747623700.2708282,358.31,14.75,89.56,1.98,-7.67,0.08,-0.37,0.56,-0.94
1747623700.3745933,358.44,14.81,89.5,2.05,-7.76,0.19,-0.13,0.75,-0.69
1747623700.4779804,358.44,14.81,89.5,1.95,-7.66,0.13,0.37,-0.19,0.19
1747623700.5808365,358.44,14.81,89.44,1.99,-7.65,0.12,0.06,0.0,0.06
1747623700.684759,358.37,14.81,89.44,2.01,-7.7,0.15,0.13,-1.56,0.31
1747623700.7875447,358.31,14.81,89.44,1.99,-7.68,0.22,-0.06,-0.69,0.25
1747623700.891773,358.31,14.81,89.44,1.99,-7.66,0.13,0.0,-0.31,0.06
1747623700.9969058,358.37,14.75,89.37,2.0,-7.7,0.18,0.06,0.81,-0.13
1747623701.0995898,358.37,14.75,89.31,2.0,-7.72,0.19,-0.44,1.62,-0.5
1747623701.2048233,358.44,14.75,89.31,2.01,-7.68,0.08,-0.19,0.94,-0.44
1747623701.3091164,358.5,14.81,89.31,2.02,-7.65,0.13,-0.06,1.12,-0.44
1747623701.4118955,358.56,14.81,89.25,2.01,-7.66,0.13,-0.06,-0.75,-0.19
1747623701.5175323,358.56,14.81,89.25,2.03,-7.68,0.19,-0.06,-0.62,-0.06
1747623701.6208339,358.5,14.81,89.31,1.99,-7.69,0.19,0.0,-0.62,-0.13
1747623701.7246535,358.44,14.81,89.31,2.02,-7.7,0.19,-0.25,0.13,-0.19
1747623701.8307464,358.44,14.81,89.31,2.1,-7.68,0.14,-0.19,0.19,-0.06
1747623701.933952,358.5,14.81,89.31,2.05,-7.73,0.17,-0.06,0.81,-0.19
1747623702.0364108,358.5,14.81,89.31,2.01,-7.69,0.11,0.06,0.0,0.0
1747623702.144923,358.5,14.81,89.31,1.99,-7.69,0.16,-0.06,-0.44,-0.06
1747623702.2508023,358.5,14.81,89.31,2.05,-7.68,0.15,-0.19,-0.13,0.19
1747623702.3540428,358.5,14.81,89.31,2.04,-7.69,0.14,-0.06,0.44,0.0
1747623702.4573786,358.5,14.81,89.31,1.99,-7.67,0.12,-0.19,-0.13,-0.13
1747623702.5628679,358.5,14.81,89.31,1.98,-7.68,0.11,-0.19,-0.25,-0.06
1747623702.6660593,358.5,14.81,89.31,2.02,-7.65,0.12,-0.06,-0.44,0.0
1747623702.769558,358.56,14.81,89.25,2.04,-7.67,0.09,-0.06,0.69,-0.31
