Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642916.708621,306.31,34.56,119.37,5.03,-5.13,-3.51,10.81,94.31,85.19
1747642916.7106242,303.94,29.44,111.44,3.61,-6.31,-1.88,11.06,40.56,71.25
1747642916.712623,323.56,30.56,94.12,7.1,-7.88,-0.99,-5.12,171.31,9.56
1747642916.7136183,326.37,29.37,95.94,3.55,-6.18,-0.24,16.5,-110.31,26.12
1747642916.7187042,313.06,24.87,98.62,3.17,-7.59,-0.8,33.44,-77.25,40.69
1747642916.721742,307.75,22.25,98.37,2.95,-6.83,-0.55,-16.81,1.37,2.37
1747642916.7269475,308.87,23.37,98.69,2.68,-7.69,-0.16,2.81,0.31,-20.44
1747642916.7289646,309.25,23.94,97.75,2.55,-7.17,-0.32,-0.56,1.06,-7.12
1747642916.7319634,308.0,23.19,97.0,2.61,-7.09,-0.63,5.25,-11.44,8.0
1747642916.7355921,304.5,21.87,97.19,2.7,-8.12,-0.82,-1.75,-21.06,16.37
1747642916.7386072,304.87,21.44,97.44,2.99,-7.12,-0.71,-2.62,23.25,-3.69
1747642916.7416055,306.44,21.62,96.94,2.95,-7.28,-0.41,-2.37,7.81,3.87
1747642916.7440002,305.5,21.37,96.12,2.74,-7.82,-0.53,2.19,-19.0,2.69
1747642916.746529,304.5,21.44,96.44,2.47,-7.45,-0.75,-2.69,3.12,-6.44
1747642916.7515268,305.31,21.37,96.5,2.74,-7.39,-0.72,-4.87,14.5,4.19
1747642916.7598188,305.69,20.75,96.5,2.93,-7.48,-0.6,-4.19,3.56,4.69
1747642916.7618556,306.0,20.75,96.44,2.81,-7.39,-0.67,0.13,-1.31,-1.44
1747642916.764409,306.12,20.81,96.19,2.75,-7.44,-0.72,0.81,3.56,-0.81
1747642916.7671678,306.37,20.87,95.94,2.8,-7.43,-0.78,1.44,0.44,0.06
1747642916.768987,306.12,20.87,95.94,2.65,-7.53,-0.74,-1.31,-4.31,-2.06
1747642916.7716403,305.62,20.56,96.0,2.52,-7.49,-0.67,1.62,-2.25,1.06
1747642916.7731574,305.75,20.37,95.81,2.81,-7.5,-0.67,-1.25,8.06,2.25
1747642916.7757697,305.94,20.31,95.75,2.69,-7.36,-0.73,0.25,-5.0,-1.25
1747642916.777805,305.37,20.31,95.87,2.55,-7.45,-0.7,-0.69,-3.44,-0.62
1747642916.779818,305.31,20.25,95.94,2.64,-7.54,-0.67,-1.0,0.0,-1.37
1747642916.7818189,305.5,20.25,95.94,2.69,-7.46,-0.67,-1.62,2.56,-0.37
1747642916.786624,305.69,20.25,95.94,2.69,-7.47,-0.66,-0.44,0.56,-0.44
1747642916.7898715,305.69,20.19,95.81,2.65,-7.45,-0.61,0.56,1.31,0.0
1747642916.7933905,305.69,20.12,95.56,2.78,-7.53,-0.69,1.56,1.75,1.56
