Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642927.9379818,357.69,35.63,108.44,5.22,-5.59,-3.38,37.56,95.62,85.69
1747642927.941984,1.5,29.0,93.0,4.99,-6.08,-0.8,33.94,261.12,76.37
1747642927.9449873,7.12,23.19,90.81,5.14,-7.6,-0.09,-64.0,-68.37,21.44
1747642927.9466324,2.5,20.87,95.62,2.67,-7.51,-0.2,-15.5,23.37,16.31
1747642927.948648,4.56,20.31,95.5,2.98,-7.31,0.45,-8.88,-2.25,1.81
1747642927.950644,4.81,20.37,94.87,2.96,-7.42,-0.08,9.38,4.94,-1.06
1747642927.953647,4.06,20.81,93.5,2.81,-7.56,-0.53,16.62,-15.69,-5.44
1747642927.9557106,2.0,21.69,92.44,2.46,-7.73,-1.17,18.87,-33.63,-12.94
1747642927.957741,0.25,22.19,93.31,2.08,-7.44,-0.77,-9.88,-1.06,-6.25
1747642927.9607399,1.5,22.5,93.81,2.68,-7.36,-0.12,-4.25,3.81,-0.62
1747642927.96274,0.62,21.87,93.5,2.62,-7.37,-0.24,-0.81,-3.87,0.88
1747642927.9657662,0.19,21.31,93.25,2.84,-7.41,-0.53,0.94,4.94,2.62
1747642927.9721837,0.69,21.25,93.12,3.28,-7.36,-0.28,-4.0,11.19,-2.75
1747642927.9772685,0.88,21.5,93.5,2.8,-7.37,-0.37,-1.69,2.44,-2.62
1747642927.9802678,1.0,21.44,93.37,2.62,-7.4,-0.42,0.13,0.44,0.88
1747642927.9822674,1.06,21.19,93.31,2.8,-7.65,-0.55,-1.0,4.56,-2.12
1747642927.9858131,0.69,21.62,93.19,2.87,-8.06,-0.91,15.06,-30.37,-10.13
1747642927.9880717,358.56,23.0,93.06,2.59,-8.23,-0.63,25.94,-22.62,-21.5
1747642927.9890742,359.12,25.19,89.37,3.0,-10.21,1.88,63.81,23.69,-22.12
1747642927.9935913,3.81,28.37,78.37,2.82,-8.31,1.5,68.12,104.37,-55.63
1747642927.9976974,13.88,26.94,63.56,3.74,-4.27,5.07,56.13,184.94,-5.5
