Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747642939.288564,343.5,46.25,120.06,5.42,-6.1,-5.61,78.12,82.81,25.12
1747642939.290564,350.37,49.25,98.62,11.29,-2.41,-2.16,10.5,331.06,-2.06
1747642939.2925656,358.62,44.88,69.06,4.98,-3.09,6.47,66.94,227.31,24.12
1747642939.295093,4.5,34.88,52.0,5.04,-4.3,6.54,39.13,165.12,-12.69
1747642939.297212,10.06,29.25,44.94,3.83,-5.69,4.43,-25.75,64.5,-22.69
1747642939.2992125,13.63,28.5,44.5,4.32,-4.98,4.6,-4.12,-8.69,-13.69
1747642939.3012106,13.0,30.56,44.94,3.75,-4.87,5.49,8.31,-44.75,5.94
1747642939.3047233,9.31,35.31,48.5,5.68,-3.39,4.99,-17.31,-65.06,-9.88
1747642939.3062425,17.69,42.25,49.63,13.2,2.28,9.37,18.44,102.44,-145.25
1747642939.3112586,29.5,47.75,24.25,20.33,3.5,9.84,137.69,85.62,-143.87
1747642939.3147745,37.56,43.75,4.06,8.94,-17.94,11.98,7.94,39.56,-89.62
1747642939.31905,44.69,48.63,3.19,0.59,-5.31,2.78,-19.56,-151.25,-13.69
1747642939.321046,45.81,61.81,5.0,3.08,-0.97,3.14,-3.75,-74.69,2.81
1747642939.3250542,44.13,68.31,13.69,9.1,-1.17,3.98,-12.38,-40.5,29.75
1747642939.3276126,41.88,70.94,20.12,8.9,-0.9,2.61,4.06,-25.0,9.31
1747642939.3295982,41.0,72.5,23.0,8.26,-0.94,2.11,0.81,-30.0,3.5
1747642939.3315976,40.75,73.69,25.37,8.56,-1.01,2.23,-1.31,-0.19,1.37
1747642939.3341088,58.56,73.5,25.37,8.71,-1.13,2.37,-0.44,1.87,1.94
1747642939.3368115,58.44,73.31,24.75,8.88,-1.02,2.34,0.0,2.31,-1.19
1747642939.3388083,58.25,73.75,25.25,8.53,-1.01,2.15,0.31,-3.19,0.0
1747642939.3418107,58.25,74.37,26.06,8.52,-0.96,1.99,0.88,-7.62,-1.25
1747642939.3448226,57.94,75.0,26.75,8.49,-1.12,2.15,2.69,-14.56,-1.06
1747642939.3473575,57.94,75.62,27.12,8.48,-0.99,2.01,2.37,-0.69,-1.87
1747642939.3483582,57.75,75.5,25.81,8.35,-0.86,1.96,3.31,2.25,-1.12
1747642939.3523679,57.75,74.87,24.31,8.78,-0.79,2.24,2.75,1.37,1.5
1747642939.3549254,57.63,74.81,24.44,9.82,-1.02,2.38,3.06,0.19,1.25
1747642939.3570278,57.31,75.25,25.06,9.67,-0.97,2.23,1.31,-7.44,-0.25
1747642939.3595676,57.19,75.56,24.87,9.49,-0.99,2.23,-0.37,4.31,-2.62
1747642939.3615632,57.44,75.81,24.5,9.22,-1.05,2.17,-2.31,-4.12,-1.81
1747642939.3640754,57.38,75.94,25.0,9.63,-0.94,2.22,-3.62,-1.0,0.31
1747642939.367637,57.31,75.94,25.06,9.72,-0.96,2.28,-0.94,1.19,-1.12
1747642939.439598,57.75,76.06,24.94,9.5,-0.92,2.23,-0.88,-1.75,-1.25
1747642939.5423183,57.69,76.0,24.31,9.5,-0.95,2.24,-1.12,-1.81,-0.13
1747642939.647024,57.81,76.0,24.37,9.57,-0.94,2.17,-0.75,0.19,0.0
1747642939.7506938,57.81,76.06,24.5,9.45,-0.92,2.18,0.75,0.56,-0.13
1747642939.8559158,57.81,75.94,24.25,9.65,-0.95,2.24,-1.81,1.12,1.25
1747642939.9608932,57.75,76.12,25.44,9.68,-1.01,2.16,-0.5,-1.62,0.69
1747642940.0641453,57.69,76.37,25.87,9.76,-0.98,2.15,0.81,-1.94,-0.62
1747642940.1691427,57.81,76.44,25.37,9.45,-0.99,2.11,0.25,-0.37,-1.81
1747642940.2722397,57.81,76.56,24.56,9.43,-1.04,2.12,2.94,-2.06,-1.5
1747642940.3765855,58.0,76.69,24.37,9.47,-0.91,2.08,-0.75,0.75,0.37
1747642940.481482,58.06,76.69,24.62,9.7,-0.99,2.01,-0.44,0.69,0.19
1747642940.5847201,58.19,76.62,24.31,10.58,-0.91,2.01,-2.81,-1.25,-0.56
1747642940.69432,59.0,77.81,22.81,9.33,-0.88,2.29,6.06,-3.56,-17.19
1747642940.790405,58.94,82.0,24.06,-2.63,-1.44,-1.24,2.19,-96.44,22.87
1747642940.8925235,52.44,73.87,48.56,21.24,-3.42,4.88,-36.69,62.19,112.56
1747642940.9963028,52.38,72.31,40.25,21.96,-3.86,4.25,74.44,-25.56,-113.25
1747642941.099595,59.13,79.37,3.75,-10.58,-1.18,0.18,-22.06,-63.94,-38.56
1747642941.202031,55.13,75.19,29.5,14.61,-4.28,3.57,-30.0,128.12,117.19
1747642941.3127158,52.75,70.19,39.44,24.91,-2.66,6.71,37.69,-12.5,-76.87
1747642941.4164143,60.31,78.19,1.19,-7.37,-0.8,-0.4,-1.62,-26.69,-70.75
1747642941.5203412,59.19,78.87,16.0,-0.25,-2.42,0.73,-9.5,69.06,114.44
1747642941.6255138,52.13,67.87,42.0,24.2,-2.62,5.47,-33.13,30.31,35.56
1747642941.727326,56.5,71.75,30.25,10.79,-3.04,2.98,49.38,-43.13,-110.37
1747642941.8331175,62.63,74.37,8.38,-4.19,-0.74,1.93,-18.69,-42.69,2.19
1747642941.936745,56.31,71.5,32.38,15.72,-3.87,4.2,-22.0,59.94,118.69
1747642942.039691,53.5,66.31,42.06,24.12,-2.87,6.08,17.94,16.87,-42.81
1747642942.142595,59.94,71.44,19.25,5.19,-2.38,1.37,4.56,2.5,-84.37
1747642942.2456079,64.87,75.62,8.06,2.76,-0.19,1.59,-20.87,-15.94,-12.56
1747642942.3488085,64.44,76.25,12.81,9.98,-0.8,2.8,-3.69,-3.37,16.37
1747642942.4514966,63.06,75.62,16.69,11.19,-0.62,2.6,4.06,-0.31,4.94
1747642942.5548992,61.94,75.81,14.88,9.55,-0.83,2.17,7.81,-1.94,-3.69
1747642942.6585667,61.56,76.19,13.75,9.27,-0.62,2.22,-1.5,-3.5,-0.19
1747642942.7608237,61.19,76.44,14.56,9.66,-0.6,2.27,1.12,-4.19,3.06
1747642942.8641908,60.56,76.62,15.63,9.77,-0.78,2.29,2.31,-0.75,0.88
1747642942.9679847,60.38,76.62,15.38,9.82,-0.75,2.17,2.94,-2.69,-1.44
1747642943.0718107,60.44,77.0,14.44,9.59,-0.66,2.09,3.5,-5.06,-2.31
1747642943.1750011,60.0,77.31,14.0,9.31,-0.65,2.12,1.25,-1.62,-1.12
1747642943.2806642,59.94,77.56,14.25,9.68,-0.57,2.09,0.62,-1.56,1.62
1747642943.3918684,59.88,77.69,15.56,10.05,-0.54,2.14,-2.81,0.31,1.31
1747642943.493225,60.31,77.75,15.75,9.9,-0.6,2.11,-0.81,0.5,-0.5
1747642943.5975096,60.44,77.87,15.13,9.46,-0.68,1.95,1.06,-1.87,-1.12
1747642943.7005818,60.63,77.81,15.31,9.91,-0.55,2.13,-1.75,-2.94,0.19
1747642943.804034,60.81,77.94,14.94,9.78,-0.54,2.05,0.75,-2.87,-1.87
1747642943.9076946,61.0,78.06,13.75,9.46,-0.56,2.01,2.19,-2.62,-3.12
1747642944.009208,60.94,78.37,13.0,9.02,-0.76,1.93,4.56,-3.75,-1.56
1747642944.11334,59.13,80.94,10.25,5.99,-2.54,2.44,74.06,-68.19,-9.88
1747642944.2162664,49.31,87.12,1.56,5.66,-2.97,0.0,82.87,-39.38,42.38
