Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747643045.5541265,356.25,30.31,143.0,4.54,-4.63,-5.68,22.75,1.69,-19.44
1747643045.5591972,354.0,31.5,139.12,4.82,-3.67,-5.54,38.31,35.31,25.25
1747643045.5631993,351.19,31.56,130.62,4.8,-4.53,-5.27,50.38,50.0,75.5
1747643045.5677693,338.81,24.81,122.44,4.7,-6.75,-5.08,48.63,0.69,101.69
1747643045.5707712,330.44,17.75,115.31,3.82,-8.51,-4.3,30.69,-15.5,72.25
1747643045.573767,325.0,14.44,113.06,3.93,-8.3,-6.92,4.44,13.19,1.12
1747643045.5758395,326.69,15.81,114.75,3.3,-7.74,-5.89,-27.12,-16.56,-29.44
1747643045.580619,333.75,20.81,119.87,5.09,-7.63,-5.93,-57.0,-3.81,-89.87
1747643045.5826123,353.87,30.81,128.62,6.65,-6.69,-7.06,-67.5,61.63,-106.56
1747643045.5856583,29.37,50.13,126.62,7.16,-4.56,-2.9,-13.13,248.87,-115.94
1747643045.588217,56.19,72.56,81.06,9.01,-1.9,0.87,63.13,277.87,-155.06
1747643045.5912147,72.31,63.25,1.12,6.37,-0.11,1.71,17.81,259.5,-105.37
1747643045.5932145,78.56,50.25,-9.69,3.75,-3.33,3.41,29.5,62.69,-18.06
1747643045.5992026,74.87,45.56,0.75,5.7,-1.87,3.02,-83.25,-73.94,107.81
1747643045.6012022,59.06,71.12,65.25,6.66,-4.15,0.96,-43.38,-448.62,159.69
1747643045.6047168,28.37,52.25,118.81,7.47,-5.49,-2.7,46.06,-213.56,147.0
1747643045.6076689,351.75,32.63,118.44,5.64,-7.16,-5.76,91.94,-70.31,134.31
1747643045.611681,3.25,29.0,97.44,11.18,-9.59,-1.08,-52.5,209.56,92.94
1747643045.613683,356.37,24.25,104.12,3.14,-7.49,-2.04,-2.37,-100.12,9.0
1747643045.6184278,350.94,23.0,104.12,3.39,-8.07,-1.55,10.0,-16.44,0.44
1747643045.6214297,350.44,22.69,103.81,2.77,-7.85,-2.42,5.56,27.81,1.19
1747643045.6249409,352.37,23.06,100.94,3.09,-8.75,-2.26,8.44,20.19,4.69
1747643045.6284823,354.87,23.0,101.12,3.69,-7.77,-1.85,-20.75,12.25,8.81
1747643045.6324863,354.31,22.37,102.56,3.46,-8.0,-1.97,-4.75,-9.25,2.94
1747643045.6371305,4.94,21.81,104.31,2.75,-8.04,-2.4,-6.87,-63.56,0.44
1747643045.6391447,2.87,21.5,105.31,2.91,-8.06,-2.47,2.44,20.62,-3.19
1747643045.6411996,4.81,22.0,104.56,2.99,-7.99,-2.36,0.62,1.56,-1.12
1747643045.643412,4.37,21.62,104.62,3.06,-8.11,-2.37,1.56,2.62,2.62
1747643045.647698,4.25,21.25,104.69,3.16,-8.08,-2.32,-1.06,3.44,3.12
1747643045.6497111,4.44,21.12,104.75,2.73,-7.88,-2.49,2.31,1.87,-2.69
1747643045.6537144,4.81,21.44,104.44,2.8,-8.0,-2.39,-2.19,-7.75,0.44
1747643045.6816938,5.37,21.62,104.37,3.23,-8.08,-2.22,0.44,-0.31,-1.81
1747643045.7849524,5.44,21.75,104.37,3.21,-8.07,-2.08,0.81,0.81,-0.94
1747643045.88811,5.56,21.69,104.37,3.21,-8.05,-2.14,-0.25,3.19,0.37
1747643045.991114,5.56,21.56,104.37,3.32,-8.04,-2.22,0.56,1.56,0.69
1747643046.0955334,5.37,21.5,104.5,3.23,-8.05,-2.22,-0.75,-1.69,-0.19
1747643046.198635,5.12,21.62,104.62,3.6,-8.07,-2.23,1.81,-7.62,-4.94
1747643046.3028882,7.5,23.44,104.25,4.97,-8.2,-2.2,6.0,43.88,-35.13
1747643046.4068425,28.62,34.13,94.81,8.07,-8.34,0.33,44.75,222.19,-123.56
1747643046.5092106,45.69,47.19,80.87,6.02,-6.66,1.03,62.06,-2.12,-135.87
1747643046.614111,49.88,58.69,81.81,3.65,-4.2,-0.78,26.81,-105.19,-70.06
1747643046.718196,45.0,60.0,106.69,3.07,-4.56,-3.26,-25.81,-135.75,34.81
1747643046.8222215,40.19,53.0,112.94,9.63,-5.9,-1.98,-53.13,38.5,55.63
1747643046.9283166,44.88,52.31,111.81,8.83,-4.17,-0.96,-13.06,-3.0,-9.56
1747643047.0330367,45.13,53.44,111.06,4.58,-4.67,-1.86,18.69,-1.62,4.44
1747643047.1331253,42.88,51.63,109.81,7.33,-6.18,-2.3,-10.5,6.44,20.69
1747643047.2358968,45.25,52.13,105.37,9.16,-4.09,-1.4,-0.19,43.81,-5.06
1747643047.338669,52.81,55.25,89.0,16.55,1.13,0.4,23.5,165.94,-19.5
1747643047.4419909,60.5,61.81,77.31,13.63,-6.17,2.13,25.62,-24.87,-112.5
1747643047.5453432,70.5,74.37,73.19,6.22,-7.88,0.41,6.31,-12.31,-127.19
1747643047.6473343,78.56,83.44,5.5,3.58,-3.49,-0.55,5.19,-63.38,-56.69
1747643047.7576914,80.87,87.44,2.5,7.43,-1.05,0.4,8.5,-19.69,-18.44
1747643047.862612,82.06,89.06,179.06,-3.39,-1.58,-2.55,-8.75,57.69,20.69
1747643047.9650428,72.94,77.12,70.25,23.92,-1.49,1.74,-31.37,54.69,150.75
1747643048.0704784,75.56,79.12,62.81,6.7,-2.29,-0.11,47.25,-61.19,-161.75
1747643048.1733334,81.31,87.31,177.31,-7.64,-4.29,-0.9,-4.75,-37.19,44.44
1747643048.2779317,72.44,76.56,72.69,25.86,-0.97,2.69,-14.56,45.5,93.75
1747643048.382906,76.44,82.12,71.19,14.46,-2.13,1.5,38.56,-56.94,-155.44
1747643048.4879992,85.37,86.94,-177.37,-9.07,-3.84,0.66,3.12,-3.69,-0.75
1747643048.5890694,76.56,83.06,96.69,11.84,-2.27,0.19,3.37,101.81,164.12
1747643048.6919777,69.56,73.44,80.69,28.43,-1.28,2.27,5.31,-6.81,-50.31
1747643048.795079,82.0,87.62,179.5,-0.31,-4.6,0.55,26.87,-72.37,-189.62
1747643048.8972595,87.44,84.31,-175.87,-6.52,-4.15,-0.12,-17.81,-34.63,79.44
1747643049.0011845,73.44,78.94,82.94,24.92,-3.29,0.79,-8.88,127.37,180.75
1747643049.1041448,72.87,75.5,75.25,21.52,-1.82,1.66,24.25,-6.12,-114.87
1747643049.2076902,85.94,87.94,-1.94,0.92,-1.82,-0.85,20.12,-20.75,-132.44
1747643049.3098614,91.0,83.0,-98.12,3.09,0.33,-0.23,-8.94,-16.31,-5.19
1747643049.414731,88.0,85.5,-4.31,11.52,1.4,0.12,-5.44,6.37,34.75
1747643049.5194232,86.19,87.94,-1.94,11.35,0.83,0.09,-1.25,-1.44,7.31
1747643049.622648,86.19,87.5,-177.69,8.27,0.27,-0.7,4.06,-16.37,-1.31
1747643049.728182,85.0,87.5,-178.5,7.24,-1.03,-0.79,6.87,-10.06,13.81
1747643049.8392076,82.12,85.69,-179.56,5.12,-3.31,-0.84,24.94,-13.38,6.69
1747643049.942512,77.25,85.94,176.69,8.23,-2.12,-0.7,-1.81,55.81,74.37
1747643050.0447,69.94,76.0,78.19,11.07,-3.07,3.1,-38.19,86.44,135.69
1747643050.1478126,61.63,62.88,83.31,11.78,-4.26,1.39,-37.75,24.81,119.75
1747643050.2511048,50.69,48.75,87.44,9.36,-6.46,0.12,-20.0,-52.94,116.62
