Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747643021.8028836,341.31,37.31,128.56,5.9,-5.14,-4.75,67.31,6.69,28.06
1747643021.8069258,333.37,34.88,115.75,6.48,-5.24,-5.04,69.31,99.87,83.06
1747643021.810928,332.75,30.06,102.56,5.82,-6.48,-3.47,16.69,110.12,70.75
1747643021.8154404,352.56,29.37,92.12,8.5,-8.19,0.67,-84.81,314.5,-9.13
1747643021.8195853,4.87,28.56,91.5,4.72,-7.19,-0.6,-11.44,55.88,24.69
1747643021.8215895,7.31,26.25,92.19,4.76,-7.61,-0.43,-26.44,8.06,1.62
1747643021.825641,10.31,26.62,93.62,3.71,-8.06,-1.19,-24.87,44.06,2.69
1747643021.8282032,13.81,26.87,93.5,3.52,-7.69,-1.25,-2.31,2.69,-15.56
1747643021.8322043,9.88,26.31,94.62,3.14,-7.58,-2.68,0.69,-47.5,15.19
1747643021.8372672,4.12,23.75,96.19,3.15,-8.46,-2.58,3.25,-42.56,23.12
1747643021.8392687,357.56,21.0,98.06,3.52,-8.85,-0.82,-9.56,-42.38,26.37
1747643021.842268,354.69,19.81,99.06,2.73,-7.92,-0.72,-6.25,4.69,-1.62
1747643021.8447833,352.56,20.37,98.56,2.8,-8.65,-1.49,19.81,-48.25,-8.81
1747643021.848332,346.81,19.69,99.37,2.52,-8.75,-2.2,1.44,-8.31,-2.81
1747643021.8513298,348.44,20.81,99.19,3.06,-8.44,-1.78,5.5,7.06,-13.44
1747643021.856371,348.75,21.19,99.25,2.67,-8.19,-1.27,0.44,-5.44,0.81
1747643021.8613846,348.12,20.62,98.75,3.16,-8.53,-1.78,4.62,1.12,4.0
1747643021.8659213,347.69,20.31,98.94,3.13,-8.57,-1.47,-2.87,-2.0,0.56
1747643021.8703706,347.62,20.25,99.37,3.01,-8.23,-1.54,-2.19,-0.56,0.75
1747643021.873373,347.75,20.25,99.5,3.23,-8.35,-1.74,-1.5,-1.31,0.31
1747643021.876417,347.0,20.0,100.0,2.89,-8.31,-1.53,-0.31,-5.69,2.19
1747643021.8804321,345.37,19.44,100.12,2.69,-8.47,-1.72,5.25,-10.38,2.62
1747643021.8814366,344.19,18.87,100.19,2.98,-8.65,-1.66,2.06,-3.19,1.25
1747643021.8834314,344.19,18.81,100.5,2.8,-8.27,-1.62,-3.5,3.19,-1.0
1747643021.8894925,344.31,18.81,100.5,2.94,-9.22,-1.21,0.81,-2.12,2.5
1747643021.8934944,343.06,18.19,100.12,2.88,-9.32,-1.27,0.5,-5.44,2.06
1747643021.8991783,342.25,17.87,99.69,2.78,-9.19,-1.19,1.94,-4.06,1.12
1747643021.9021842,341.62,17.62,99.31,2.82,-9.24,-1.22,1.81,-1.19,0.62
1747643021.9047146,341.06,17.5,98.94,2.7,-9.33,-1.26,1.56,-3.06,-1.0
1747643021.908638,341.5,17.69,98.69,2.9,-9.37,-1.17,-1.06,10.25,-5.12
1747643021.9122863,342.56,18.19,98.12,2.72,-9.16,-0.79,3.25,2.94,-3.44
1747643021.9885938,341.5,17.75,97.37,2.62,-9.34,-1.15,5.94,-11.81,5.25
1747643022.0912602,339.5,16.87,97.12,2.97,-9.64,-1.14,3.44,-1.31,4.25
1747643022.1936483,340.19,16.94,97.31,2.99,-9.0,-1.0,-5.94,1.69,-2.62
1747643022.2976737,340.56,17.06,97.31,3.09,-8.68,-0.87,-0.13,-0.25,0.81
1747643022.4008687,339.81,16.19,96.31,4.68,-9.62,-0.56,18.37,88.12,15.0
1747643022.5038667,356.44,20.44,90.87,15.57,-9.46,1.71,45.44,0.0,-106.44
1747643022.6086984,14.69,41.0,82.06,9.25,-15.85,2.51,86.31,26.37,-262.25
1747643022.7093294,36.0,64.5,67.25,0.82,-7.86,-0.77,7.37,-70.31,-148.56
1747643022.8122275,41.88,72.81,68.06,4.5,-4.29,-0.05,-18.5,-9.25,-46.5
1747643022.9212015,44.44,75.69,71.0,8.67,-2.7,0.93,6.37,-1.81,-6.19
1747643023.0236578,44.75,76.56,71.37,8.42,-2.63,1.03,8.38,-1.69,-16.37
1747643023.1325245,43.38,77.06,75.87,-1.18,-2.93,-1.49,0.5,-10.69,45.88
1747643023.2355857,34.69,65.06,78.81,20.69,-5.44,1.86,-33.0,38.0,142.62
1747643023.3367152,35.5,65.25,77.44,20.11,-4.84,2.43,48.81,-21.87,-121.0
1747643023.4429328,44.19,77.62,63.5,-5.87,-3.79,-0.39,2.06,7.37,-72.0
1747643023.545738,42.19,74.44,67.94,3.91,-4.04,0.89,-21.0,37.06,100.44
1747643023.6483018,34.94,64.25,76.25,23.62,-3.19,2.7,-26.44,5.19,46.13
1747643023.751078,69.75,71.12,72.81,13.32,-5.26,1.98,55.06,-52.81,-132.56
1747643023.855491,77.5,83.19,5.44,-5.47,-3.2,-1.3,4.37,28.0,-42.69
1747643023.9573317,72.94,77.25,73.56,4.83,-3.99,0.36,-20.75,44.44,132.31
1747643024.0605996,65.12,64.12,74.87,24.9,-2.91,3.9,-34.13,55.44,54.81
1747643024.163645,69.94,70.19,64.12,13.69,-5.23,2.89,64.5,-52.06,-129.5
1747643024.2667418,77.0,79.37,48.25,-6.55,-3.17,0.21,-25.19,-3.0,1.0
1747643024.3693795,70.81,72.62,70.56,9.56,-5.02,0.62,-29.94,31.62,147.25
1747643024.474839,62.75,62.31,81.87,23.19,-3.61,1.62,-9.81,20.25,-5.5
1747643024.5786712,69.19,70.81,78.0,9.01,-4.46,1.47,35.81,-46.25,-87.5
1747643024.693471,73.56,80.0,101.0,1.73,-1.4,-1.48,18.5,-72.5,-44.13
1747643024.78973,73.25,78.12,122.5,7.35,-2.52,-1.11,-16.5,24.5,19.37
1747643024.8902192,72.56,76.81,111.0,10.44,-2.33,-0.93,-8.13,-10.44,12.75
1747643024.9999204,71.06,75.44,108.56,6.5,-3.67,-0.25,4.62,-2.75,10.13
1747643025.1034224,66.37,72.44,109.87,4.06,-5.64,-0.29,25.31,-32.06,44.06
1747643025.2064102,55.25,64.56,109.06,6.37,-7.51,-1.97,25.81,-35.94,104.0
1747643025.309161,39.56,50.25,103.37,7.72,-8.93,-1.08,-17.81,34.56,184.56
1747643025.4120433,25.12,31.75,97.12,9.92,-10.58,0.12,-21.12,55.75,158.37
1747643025.5151017,17.62,19.25,95.94,8.23,-8.61,-1.2,-33.63,151.06,146.5
1747643025.6181097,29.69,14.75,92.62,6.71,-8.13,0.73,-18.31,-29.37,17.5
1747643025.7213566,23.94,15.13,93.06,0.82,-8.98,-0.33,5.62,-87.37,-23.12
1747643025.8249764,18.69,15.38,94.75,1.15,-9.63,-0.24,5.94,-47.0,-6.62
1747643025.928593,15.81,14.94,95.69,1.19,-9.74,-0.92,1.94,1.75,3.5
1747643026.0328546,17.12,14.63,95.44,2.6,-9.51,-0.8,-0.81,13.06,3.25
1747643026.1364896,17.87,14.75,95.19,2.65,-9.29,-0.62,1.5,1.12,-1.12
