Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747624029.2495255,17.75,24.25,128.75,2.47,-4.83,-5.5,49.31,19.31,-15.13
1747624029.252528,16.5,25.5,123.31,3.2,-6.3,-5.69,53.19,16.5,0.5
1747624029.2535248,15.0,26.19,118.0,2.6,-6.69,-4.98,45.25,27.06,2.06
1747624029.255526,17.62,27.31,114.5,3.03,-6.28,-4.73,1.81,47.94,7.62
1747624029.2575974,21.5,27.12,113.0,3.58,-5.98,-3.71,-1.25,34.56,24.81
1747624029.2595973,22.44,26.25,110.19,3.46,-6.43,-2.52,19.12,19.94,14.75
1747624029.2605972,22.69,26.19,107.19,3.51,-7.27,-3.29,15.75,24.94,1.19
1747624029.2625973,25.12,27.37,106.12,3.3,-6.89,-3.11,-1.0,8.06,-13.56
1747624029.2645986,26.94,28.44,106.19,3.4,-6.7,-2.36,-3.37,4.69,-5.06
1747624029.2656026,27.81,28.62,106.37,3.68,-6.88,-2.0,-0.5,9.81,-3.06
1747624029.2675414,29.44,29.37,105.94,4.07,-6.61,-2.09,-1.19,9.06,-6.12
1747624029.2696645,30.5,30.25,105.56,5.77,-7.63,-2.13,-0.06,-26.0,-19.62
1747624029.271665,31.06,33.69,112.62,9.4,-7.9,-4.81,-45.38,-73.44,-102.62
1747624029.273672,49.75,43.88,136.12,10.97,1.86,-10.2,-128.75,-29.81,-227.75
1747624029.276185,90.87,50.31,172.75,7.91,4.87,-5.47,-106.12,-40.94,-224.75
1747624029.2787094,107.87,52.0,-169.56,4.26,-3.82,-2.04,57.69,105.87,15.38
1747624029.2807117,91.62,65.06,176.62,7.79,-6.56,-1.66,-33.81,26.44,27.62
1747624029.2837133,98.12,67.87,-173.69,6.73,0.22,-3.72,-7.31,26.31,-55.5
1747624029.2868621,99.69,67.0,-168.56,7.23,2.07,-4.63,10.0,-9.88,-3.0
1747624029.287768,98.62,68.37,-169.31,8.63,1.51,-4.41,-6.5,26.94,4.31
1747624029.290878,99.19,71.62,-168.19,8.71,1.75,-3.33,-11.38,24.0,7.94
1747624029.2938788,48.94,72.19,-166.0,8.93,1.54,-2.89,-5.25,2.62,7.31
1747624029.29639,50.88,71.94,-163.62,9.17,1.76,-2.97,-3.44,2.19,6.25
1747624029.2984033,52.81,71.25,-160.69,8.94,1.59,-3.03,-1.44,-5.5,0.88
1747624029.3014026,54.06,70.44,-159.0,8.84,1.65,-3.14,-0.81,0.13,0.56
1747624029.3024073,54.81,70.0,-157.81,9.05,1.76,-3.16,1.5,-2.56,-0.13
1747624029.3044026,55.44,69.75,-156.56,9.1,1.67,-3.1,0.75,1.75,-2.37
1747624029.3064485,55.88,69.5,-155.37,8.89,1.61,-3.29,1.19,0.13,-3.0
1747624029.309496,56.25,69.12,-154.69,8.76,1.67,-3.31,0.62,-1.31,-3.0
1747624029.311512,56.5,68.87,-154.25,8.71,1.68,-3.23,-0.37,-0.56,-0.44
1747624029.3406825,56.69,68.75,-154.06,8.85,1.7,-3.19,-0.56,0.75,0.62
1747624029.4443576,56.75,68.69,-154.0,9.19,1.74,-3.3,0.25,-1.37,0.37
1747624029.5471098,56.94,68.62,-153.94,9.16,1.75,-3.43,-1.25,-0.5,-0.31
1747624029.6508775,57.38,68.31,-153.62,9.6,1.73,-3.45,-1.75,-2.19,-2.31
1747624029.7536771,60.19,67.12,-148.56,8.2,0.87,-2.6,-6.19,9.06,-64.0
1747624029.8580694,57.56,76.69,-117.19,1.08,0.57,1.49,-44.31,184.06,147.62
1747624029.9625983,42.0,83.19,174.19,28.33,-0.07,-0.01,-41.5,111.5,83.75
1747624030.0675352,53.19,83.81,-174.94,2.57,-1.78,-0.16,39.81,-90.31,-196.69
1747624030.1697156,56.0,77.62,-137.69,-5.55,-2.83,1.6,13.0,-11.94,93.25
1747624030.2754962,44.0,83.5,176.0,29.03,1.64,-3.19,-24.31,19.87,58.5
1747624030.3795044,54.06,80.06,-144.31,-0.92,-1.41,1.24,18.44,-67.87,-166.94
1747624030.4829185,53.31,80.25,-148.12,1.01,-2.93,0.92,33.56,9.63,121.0
1747624030.5875118,42.94,84.0,174.06,29.37,1.51,-2.24,-0.31,43.63,-0.62
1747624030.6915123,53.44,81.81,-134.69,-5.71,-1.75,2.3,25.12,-127.37,-131.44
1747624030.794526,48.69,80.44,-163.5,1.42,-2.92,0.32,33.75,-3.5,134.37
1747624030.8974538,37.81,79.31,124.94,28.25,1.59,-4.57,-33.5,4.06,27.62
1747624030.9997034,52.88,72.56,-168.12,0.63,-2.22,1.82,-28.06,-187.75,-150.44
1747624031.1028554,56.25,57.69,-168.19,0.95,-0.92,-0.16,93.56,32.06,83.19
1747624031.2109494,38.69,70.5,166.81,24.62,2.68,-10.78,-7.56,75.62,9.63
1747624031.3146718,52.69,73.06,-157.81,5.06,-1.01,-0.79,-34.38,27.25,-148.5
1747624031.4174402,57.75,75.12,-127.12,-4.54,-2.87,1.24,11.0,159.87,39.81
1747624031.5230157,47.44,87.69,-1.25,23.43,3.3,-0.91,-21.94,44.75,91.69
1747624031.626545,52.38,85.87,-4.0,11.03,0.31,0.54,26.31,-117.37,-120.75
1747624031.7304811,60.06,73.5,-135.31,-3.1,-1.03,1.92,10.69,-49.81,15.81
1747624031.8360157,48.25,81.19,-162.12,17.06,2.16,-3.24,18.25,61.0,94.37
1747624031.9385118,48.69,79.94,-159.75,15.88,0.73,-3.44,-3.5,-52.81,-96.87
1747624032.0427253,56.25,71.06,-147.31,-3.78,-1.4,1.53,-5.94,36.69,26.0
1747624032.147388,44.44,78.81,-175.69,14.65,0.49,-4.29,29.5,32.5,121.87
1747624032.2497811,41.56,80.5,162.56,21.31,1.53,-4.49,-23.31,-37.69,-65.62
1747624032.352754,56.69,69.5,-151.12,4.36,-0.65,-0.08,-11.69,-118.37,-138.62
1747624032.4562812,63.13,61.5,-150.56,-1.24,-0.43,-0.13,44.75,-20.44,58.94
1747624032.5583847,45.94,64.75,-175.56,13.58,0.27,-6.58,15.31,50.81,106.0
1747624032.6618624,43.88,66.31,177.62,13.84,0.68,-6.1,-14.5,-49.0,-22.87
1747624032.765638,51.5,60.25,-171.44,5.57,-1.67,-2.69,-8.81,-52.5,-65.12
1747624032.8676026,57.38,60.19,-161.37,6.87,-0.76,-2.93,-3.5,38.19,-29.81
1747624032.9717946,57.94,57.88,-163.12,6.8,1.5,-4.33,11.25,-47.13,44.44
1747624033.0740736,46.25,57.06,-178.81,7.64,1.07,-4.64,29.0,-15.88,117.06
